H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
5.75440e+14	6.75000e+16	2.40830e+13	1.42149e+14	1.54076e+13	6.95237e+12	3.11928e+13	5.33716e+11	3.97888e+11	2.16049e+14	5.11780e+10	6.55982e+08	5.75457e+10	9.15442e+12	3.90851e+12	7.27035e+12	1.67156e+12	1.07728e+11	1.54059e+11
5.75440e+14	6.39509e+16	2.38049e+13	1.34630e+14	1.38510e+13	7.03568e+12	2.95099e+13	4.58773e+11	4.31180e+11	2.04219e+14	4.14498e+10	5.08454e+08	5.67648e+10	9.13390e+12	3.63872e+12	6.66203e+12	1.43018e+12	1.18042e+11	1.57743e+11
5.75440e+14	6.06124e+16	2.35330e+13	1.27500e+14	1.24401e+13	7.11360e+12	2.78962e+13	3.94256e+11	4.66376e+11	1.92815e+14	3.35454e+10	3.94047e+08	5.59437e+10	9.09069e+12	3.38107e+12	6.09712e+12	1.22218e+12	1.29136e+11	1.61288e+11
5.75440e+14	5.74742e+16	2.32680e+13	1.20744e+14	1.11634e+13	7.18595e+12	2.63518e+13	3.38769e+11	5.03473e+11	1.81857e+14	2.71329e+10	3.05414e+08	5.50895e+10	9.02650e+12	3.13634e+12	5.57428e+12	1.04345e+12	1.41038e+11	1.64679e+11
5.75440e+14	5.45237e+16	2.30095e+13	1.14345e+14	1.00092e+13	7.25258e+12	2.48752e+13	2.91059e+11	5.42481e+11	1.71349e+14	2.19346e+10	2.36759e+08	5.42075e+10	8.94307e+12	2.90484e+12	5.09157e+12	8.90140e+11	1.53785e+11	1.67905e+11
5.75440e+14	5.17495e+16	2.27577e+13	1.08284e+14	8.96723e+12	7.31345e+12	2.34649e+13	2.50048e+11	5.83395e+11	1.61295e+14	1.77240e+10	1.83590e+08	5.33026e+10	8.84225e+12	2.68669e+12	4.64692e+12	7.58869e+11	1.67414e+11	1.70954e+11
5.75440e+14	4.91399e+16	2.25120e+13	1.02543e+14	8.02719e+12	7.36832e+12	2.21190e+13	2.14792e+11	6.26212e+11	1.51691e+14	1.43150e+10	1.42405e+08	5.23794e+10	8.72587e+12	2.48180e+12	4.23807e+12	6.46610e+11	1.81959e+11	1.73819e+11
5.75440e+14	4.66817e+16	2.22709e+13	9.70994e+13	7.17967e+12	7.41710e+12	2.08341e+13	1.84465e+11	6.70954e+11	1.42524e+14	1.15544e+10	1.10475e+08	5.14387e+10	8.59558e+12	2.28970e+12	3.86244e+12	5.50653e+11	1.97469e+11	1.76491e+11
5.75440e+14	4.43710e+16	2.20362e+13	9.19498e+13	6.41739e+12	7.45979e+12	1.96115e+13	1.58428e+11	7.17520e+11	1.33809e+14	9.32450e+09	8.57643e+07	5.04889e+10	8.45354e+12	2.11060e+12	3.51863e+12	4.68877e+11	2.13954e+11	1.78962e+11
5.75440e+14	4.21951e+16	2.18061e+13	8.70720e+13	5.73194e+12	7.49621e+12	1.84474e+13	1.36052e+11	7.65920e+11	1.25526e+14	7.52194e+09	6.66122e+07	4.95303e+10	8.30128e+12	1.94375e+12	3.20398e+12	3.99169e+11	2.31459e+11	1.81228e+11
