H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
5.88843e+15	9.45877e+18	5.66340e+12	1.52882e+14	5.87930e+13	3.21871e+13	3.55804e+12	1.58514e+09	1.52099e+14	3.52619e+12	3.38264e+11	2.76252e+11	6.02140e+12	4.54731e+12	1.42408e+13
5.88843e+15	8.98684e+18	5.71625e+12	1.48464e+14	5.47401e+13	3.14959e+13	3.15649e+12	1.77308e+09	1.50977e+14	3.02537e+12	2.78586e+11	2.87046e+11	6.17117e+12	4.52374e+12	1.33094e+13
5.88843e+15	8.53844e+18	5.76463e+12	1.44017e+14	5.08980e+13	3.07875e+13	2.79641e+12	1.98226e+09	1.49704e+14	2.59193e+12	2.29081e+11	2.97502e+11	6.30598e+12	4.48728e+12	1.23997e+13
5.88842e+15	8.11240e+18	5.80860e+12	1.39558e+14	4.72630e+13	3.00639e+13	2.47401e+12	2.21488e+09	1.48282e+14	2.21732e+12	1.88073e+11	3.07565e+11	6.42474e+12	4.43824e+12	1.15159e+13
5.88843e+15	7.70770e+18	5.84816e+12	1.35100e+14	4.38319e+13	2.93276e+13	2.18591e+12	2.47328e+09	1.46713e+14	1.89412e+12	1.54165e+11	3.17176e+11	6.52645e+12	4.37722e+12	1.06618e+13
5.88842e+15	7.32310e+18	5.88374e+12	1.30657e+14	4.05961e+13	2.85801e+13	1.92867e+12	2.76021e+09	1.45000e+14	1.61550e+12	1.26156e+11	3.26315e+11	6.61061e+12	4.30457e+12	9.84025e+12
5.88842e+15	6.95759e+18	5.91541e+12	1.26240e+14	3.75509e+13	2.78234e+13	1.69936e+12	3.07854e+09	1.43145e+14	1.37565e+12	1.03056e+11	3.34948e+11	6.67668e+12	4.22101e+12	9.05391e+12
5.88843e+15	6.61042e+18	5.94315e+12	1.21863e+14	3.46910e+13	2.70601e+13	1.49538e+12	3.43118e+09	1.41153e+14	1.16963e+12	8.40466e+10	3.43027e+11	6.72427e+12	4.12756e+12	8.30538e+12
5.88842e+15	6.28055e+18	5.96716e+12	1.17535e+14	3.20091e+13	2.62919e+13	1.31415e+12	3.82152e+09	1.39027e+14	9.92869e+11	6.84245e+10	3.50540e+11	6.75336e+12	4.02501e+12	7.59604e+12
5.88843e+15	5.96717e+18	5.98761e+12	1.13264e+14	2.94984e+13	2.55205e+13	1.15339e+12	4.25318e+09	1.36772e+14	8.41456e+11	5.56082e+10	3.57477e+11	6.76413e+12	3.91436e+12	6.92706e+12
5.88842e+15	5.66942e+18	6.00462e+12	1.09059e+14	2.71516e+13	2.47476e+13	1.01099e+12	4.72999e+09	1.34394e+14	7.11950e+11	4.51112e+10	3.63833e+11	6.75691e+12	3.79659e+12	6.29898e+12
5.88842e+15	5.38642e+18	6.01814e+12	1.04926e+14	2.49608e+13	2.39748e+13	8.85010e+11	5.25631e+09	1.31895e+14	6.01337e+11	3.65267e+10	3.69603e+11	6.73201e+12	3.67283e+12	5.71177e+12
5.88842e+15	5.11767e+18	6.02875e+12	1.00874e+14	2.29196e+13	2.32044e+13	7.73778e+11	5.83632e+09	1.29286e+14	5.07063e+11	2.95232e+10	3.74817e+11	6.69062e+12	3.54403e+12	5.16549e+12
5.88842e+15	4.86234e+18	6.03639e+12	9.69082e+13	2.10198e+13	2.24377e+13	6.75680e+11	6.47500e+09	1.26571e+14	4.26825e+11	2.38179e+10	3.79483e+11	6.63334e+12	3.41128e+12	4.65923e+12
5.88842e+15	4.61977e+18	6.04116e+12	9.30316e+13	1.92546e+13	2.16760e+13	5.89297e+11	7.17743e+09	1.23758e+14	3.58651e+11	1.91789e+10	3.83621e+11	6.56117e+12	3.27562e+12	4.19198e+12
5.88843e+15	4.38934e+18	6.04322e+12	8.92487e+13	1.76165e+13	2.09208e+13	5.13334e+11	7.94912e+09	1.20853e+14	3.00829e+11	1.54140e+10	3.87262e+11	6.47517e+12	3.13802e+12	3.76241e+12
5.88842e+15	4.17040e+18	6.04266e+12	8.55623e+13	1.60985e+13	2.01733e+13	4.46627e+11	8.79589e+09	1.17864e+14	2.51870e+11	1.23643e+10	3.90433e+11	6.37648e+12	2.99941e+12	3.36893e+12
5.88842e+15	3.96232e+18	6.03926e+12	8.19729e+13	1.46938e+13	1.94344e+13	3.88128e+11	9.72387e+09	1.14798e+14	2.10485e+11	9.89813e+09	3.93159e+11	6.26597e+12	2.86079e+12	3.00974e+12
5.88842e+15	3.76475e+18	6.03383e+12	7.84867e+13	1.33956e+13	1.87059e+13	3.36906e+11	1.07397e+10	1.11666e+14	1.75579e+11	7.90894e+09	3.95502e+11	6.14552e+12	2.72270e+12	2.68314e+12
5.88843e+15	3.57706e+18	6.02611e+12	7.51029e+13	1.21976e+13	1.79885e+13	2.92113e+11	1.18503e+10	1.08476e+14	1.46187e+11	6.30713e+09	3.97486e+11	6.01602e+12	2.58601e+12	2.38706e+12
5.88842e+15	3.39890e+18	6.01614e+12	7.18245e+13	1.10943e+13	1.72836e+13	2.53023e+11	1.30622e+10	1.05238e+14	1.21500e+11	5.02066e+09	3.99138e+11	5.87877e+12	2.45151e+12	2.11964e+12
5.88842e+15	3.22939e+18	6.00411e+12	6.86442e+13	1.00770e+13	1.65902e+13	2.18873e+11	1.43852e+10	1.01952e+14	1.00760e+11	3.98739e+09	4.00526e+11	5.73462e+12	2.31929e+12	1.87837e+12
5.88842e+15	3.06855e+18	5.98976e+12	6.55707e+13	9.14335e+12	1.59111e+13	1.89169e+11	1.58246e+10	9.86379e+13	8.34176e+10	3.16134e+09	4.01647e+11	5.58493e+12	2.19053e+12	1.66180e+12
5.88842e+15	2.91569e+18	5.97363e+12	6.25989e+13	8.28554e+12	1.52459e+13	1.63309e+11	1.73907e+10	9.52980e+13	6.89178e+10	2.50121e+09	4.02569e+11	5.43083e+12	2.06509e+12	1.46765e+12
5.88842e+15	2.77050e+18	5.95558e+12	5.97290e+13	7.49907e+12	1.45953e+13	1.40838e+11	1.90916e+10	9.19426e+13	5.68255e+10	1.97501e+09	4.03316e+11	5.27328e+12	1.94350e+12	1.29409e+12
5.88842e+15	2.63259e+18	5.93570e+12	5.69606e+13	6.77900e+12	1.39599e+13	1.21338e+11	2.09361e+10	8.85807e+13	4.67620e+10	1.55648e+09	4.03920e+11	5.11327e+12	1.82603e+12	1.13933e+12
5.88843e+15	2.50159e+18	5.91396e+12	5.42918e+13	6.12057e+12	1.33399e+13	1.04434e+11	2.29336e+10	8.52201e+13	3.84031e+10	1.22422e+09	4.04408e+11	4.95158e+12	1.71291e+12	1.00162e+12
