H	H+	C+2	C+3	O+6	Si+2	Si+3
1.34896e+14	1.47132e+18	7.98930e+12	5.19410e+12	1.37267e+12	3.31429e+10	2.53321e+10
1.34896e+14	1.82049e+18	9.44094e+12	5.98187e+12	1.72558e+12	3.38734e+10	2.48123e+10
1.34896e+14	2.31276e+18	1.12490e+13	7.10408e+12	2.22119e+12	3.40302e+10	2.51411e+10
1.34896e+14	3.00103e+18	1.34005e+13	8.66191e+12	2.92386e+12	3.38705e+10	2.70002e+10
1.34896e+14	3.95116e+18	1.57140e+13	1.07852e+13	3.93148e+12	3.30547e+10	3.08980e+10
1.34896e+14	5.24352e+18	1.77005e+13	1.36269e+13	5.40187e+12	3.12468e+10	3.74053e+10
1.34896e+14	6.97472e+18	1.85158e+13	1.72844e+13	7.60676e+12	2.82930e+10	4.68174e+10
1.34896e+14	9.25963e+18	1.73138e+13	2.15398e+13	1.10385e+13	2.43062e+10	5.86066e+10
1.34896e+14	1.22265e+19	1.40014e+13	2.54135e+13	1.65988e+13	1.96404e+10	7.09348e+10
1.34896e+14	1.60267e+19	9.70498e+12	2.74473e+13	2.59824e+13	1.48864e+10	8.11867e+10
1.34896e+14	2.08299e+19	5.82837e+12	2.65795e+13	4.24849e+13	1.07026e+10	8.77637e+10
1.34896e+14	2.68288e+19	3.13256e+12	2.32309e+13	7.27761e+13	7.50480e+09	9.15121e+10
1.34896e+14	3.42529e+19	1.57641e+12	1.88585e+13	1.30229e+14	5.31760e+09	9.50351e+10
1.34896e+14	4.33784e+19	7.75410e+11	1.47113e+13	2.41093e+14	3.91435e+09	1.00913e+11
1.34896e+14	5.44545e+19	3.83902e+11	1.13124e+13	4.57296e+14	3.01197e+09	1.10201e+11
1.34896e+14	6.76074e+19	1.94193e+11	8.69601e+12	8.75525e+14	2.37651e+09	1.21439e+11
1.34896e+14	8.28587e+19	1.00999e+11	6.72939e+12	1.61097e+15	1.85189e+09	1.30137e+11
1.34896e+14	1.00660e+20	5.44329e+10	5.29006e+12	2.66507e+15	1.36867e+09	1.30335e+11
1.34896e+14	1.21698e+20	3.06087e+10	4.25900e+12	3.88642e+15	9.23688e+08	1.17548e+11
1.34896e+14	1.46543e+20	1.80500e+10	3.53398e+12	5.16224e+15	5.53116e+08	9.28430e+10
1.34896e+14	1.75650e+20	1.12217e+10	3.04255e+12	6.48979e+15	2.89690e+08	6.33569e+10
1.34896e+14	2.09511e+20	7.40013e+09	2.73816e+12	7.91134e+15	1.32626e+08	3.73691e+10
1.34896e+14	2.48824e+20	5.20137e+09	2.58920e+12	9.47463e+15	5.35115e+07	1.92212e+10
1.34896e+14	2.93905e+20	3.83610e+09	2.53533e+12	1.12028e+16	1.91507e+07	8.68665e+09
1.34896e+14	3.44892e+20	2.87316e+09	2.48992e+12	1.31035e+16	6.10194e+06	3.46434e+09
1.34896e+14	4.02686e+20	2.09554e+09	2.35452e+12	1.52069e+16	1.73229e+06	1.22126e+09
1.34896e+14	4.68470e+20	1.44191e+09	2.07646e+12	1.75432e+16	4.39070e+05	3.81487e+08
1.34896e+14	5.43277e+20	9.13891e+08	1.66758e+12	2.01085e+16	9.92303e+04	1.05516e+08
1.34896e+14	6.28060e+20	5.26126e+08	1.20284e+12	2.28232e+16	2.00825e+04	2.59605e+07
1.34896e+14	7.23474e+20	2.75390e+08	7.80182e+11	2.54456e+16	3.62345e+03	5.66136e+06
1.34896e+14	8.30736e+20	1.34313e+08	4.65421e+11	2.75272e+16	5.68608e+02	1.06759e+06
1.34896e+14	9.51370e+20	6.30616e+07	2.63362e+11	2.84337e+16	7.37694e+01	1.65470e+05
1.34896e+14	1.08703e+21	2.89767e+07	1.44354e+11	2.75623e+16	7.49401e+00	1.99898e+04
1.34896e+14	1.23916e+21	1.32230e+07	7.81890e+10	2.46571e+16	6.08274e-01	1.92247e+03
1.34896e+14	1.40946e+21	6.10188e+06	4.27200e+10	2.00566e+16	4.41213e-02	1.64707e+02
1.34896e+14	1.60005e+21	2.87857e+06	2.37771e+10	1.47169e+16	3.20525e-03	1.40905e+01
1.34896e+14	1.81349e+21	1.39093e+06	1.34944e+10	9.81401e+15	2.48419e-04	1.28248e+00
1.34896e+14	2.05233e+21	6.87946e+05	7.80453e+09	6.08965e+15	2.11207e-05	1.27717e-01
1.34896e+14	2.31976e+21	3.47767e+05	4.59716e+09	3.63700e+15	1.99185e-06	1.40758e-02
1.34896e+14	2.61925e+21	1.79338e+05	2.75496e+09	2.15289e+15	2.08583e-07	1.71913e-03
1.34896e+14	2.95481e+21	9.41685e+04	1.67760e+09	1.28341e+15	2.41396e-08	2.31643e-04
1.34896e+14	3.33093e+21	5.03027e+04	1.03749e+09	7.79262e+14	3.06295e-09	3.41688e-05
1.34896e+14	3.75273e+21	2.73097e+04	6.51195e+08	4.84323e+14	4.20847e-10	5.45021e-06
1.34896e+14	4.22602e+21	1.50537e+04	4.14513e+08	3.08564e+14	6.16817e-11	9.26039e-07
1.34896e+14	4.75745e+21	8.41623e+03	2.67394e+08	2.01577e+14	9.49976e-12	1.64816e-07
1.34896e+14	5.35458e+21	4.76693e+03	1.74639e+08	1.34905e+14	1.50388e-12	3.01746e-08
1.34896e+14	6.02600e+21	2.73166e+03	1.15348e+08	9.23263e+13	2.06686e-14	5.57546e-09
1.34896e+14	6.78164e+21	1.58139e+03	7.69547e+07	6.44814e+13	3.27817e-15	1.02032e-09
1.34896e+14	3.53188e+17	2.30783e+12	2.76634e+12	1.01972e+11	1.55006e+10	8.15872e+10
1.34896e+14	3.83493e+17	2.28516e+12	2.98582e+12	1.24805e+11	1.50226e+10	7.89088e+10
1.34896e+14	4.16644e+17	2.28775e+12	3.19189e+12	1.53018e+11	1.50464e+10	7.56446e+10
1.34896e+14	4.52953e+17	2.34067e+12	3.37287e+12	1.87877e+11	1.57886e+10	7.16523e+10
1.34896e+14	4.92803e+17	2.46975e+12	3.51879e+12	2.30551e+11	1.73826e+10	6.68622e+10
1.34896e+14	5.36721e+17	2.69432e+12	3.62525e+12	2.81823e+11	1.97855e+10	6.13504e+10
1.34896e+14	5.85550e+17	3.02149e+12	3.69631e+12	3.41917e+11	2.27416e+10	5.53671e+10
1.34896e+14	6.40589e+17	3.44639e+12	3.74434e+12	4.10345e+11	2.58649e+10	4.92996e+10
1.34896e+14	7.04279e+17	3.95788e+12	3.78968e+12	4.87198e+11	2.87688e+10	4.35471e+10
1.34896e+14	7.80821e+17	4.54898e+12	3.85851e+12	5.74463e+11	3.12007e+10	3.84283e+10
1.34896e+14	8.77079e+17	5.22735e+12	3.98187e+12	6.77276e+11	3.30963e+10	3.41380e+10
1.34896e+14	1.00383e+18	6.02249e+12	4.19675e+12	8.04940e+11	3.45401e+10	3.07598e+10
1.34896e+14	1.17724e+18	6.98864e+12	4.54822e+12	9.71711e+11	3.56896e+10	2.83167e+10
1.34896e+14	1.42035e+18	8.20044e+12	5.09154e+12	1.19791e+12	3.66906e+10	2.68301e+10
1.34896e+14	1.76460e+18	9.74049e+12	5.89495e+12	1.51182e+12	3.75929e+10	2.63764e+10
1.34896e+14	2.25140e+18	1.16726e+13	7.04322e+12	1.95325e+12	3.78529e+10	2.68487e+10
1.34896e+14	2.93360e+18	1.39867e+13	8.64402e+12	2.57951e+12	3.77515e+10	2.90064e+10
1.34896e+14	3.87697e+18	1.64900e+13	1.08379e+13	3.47812e+12	3.68899e+10	3.34239e+10
1.34896e+14	5.16181e+18	1.86527e+13	1.37950e+13	4.79129e+12	3.48727e+10	4.07303e+10
1.34896e+14	6.88467e+18	1.95537e+13	1.76288e+13	6.76625e+12	3.15198e+10	5.12106e+10
1.34896e+14	9.16042e+18	1.82730e+13	2.21105e+13	9.85532e+12	2.69682e+10	6.41775e+10
1.34896e+14	1.21173e+19	1.47234e+13	2.61832e+13	1.48933e+13	2.16477e+10	7.74607e+10
1.34896e+14	1.59064e+19	1.01417e+13	2.82773e+13	2.34595e+13	1.62657e+10	8.81202e+10
1.34896e+14	2.06968e+19	6.04363e+12	2.72966e+13	3.86542e+13	1.15836e+10	9.45278e+10
1.34896e+14	2.66821e+19	3.22402e+12	2.37536e+13	6.68241e+13	8.05113e+09	9.78201e+10
1.34896e+14	3.40897e+19	1.61273e+12	1.92067e+13	1.20820e+14	5.66249e+09	1.00921e+11
1.34896e+14	4.31991e+19	7.90093e+11	1.49428e+13	2.26236e+14	4.14380e+09	1.06601e+11
1.34896e+14	5.42628e+19	3.90280e+11	1.14743e+13	4.34842e+14	3.17364e+09	1.15920e+11
1.34896e+14	6.74037e+19	1.97203e+11	8.81586e+12	8.45649e+14	2.49369e+09	1.27253e+11
1.34896e+14	8.26320e+19	1.02518e+11	6.82170e+12	1.58019e+15	1.93471e+09	1.35803e+11
1.34896e+14	1.00393e+20	5.52485e+10	5.36378e+12	2.64250e+15	1.42274e+09	1.35355e+11
1.34896e+14	1.21387e+20	3.10777e+10	4.32066e+12	3.87457e+15	9.54965e+08	1.21430e+11
1.34896e+14	1.46188e+20	1.83384e+10	3.58797e+12	5.15881e+15	5.68736e+08	9.53971e+10
1.34896e+14	1.75249e+20	1.14099e+10	3.09178e+12	6.49297e+15	2.96368e+08	6.47769e+10
1.34896e+14	2.09059e+20	7.52960e+09	2.78469e+12	7.92077e+15	1.35069e+08	3.80360e+10
1.34896e+14	2.48316e+20	5.29475e+09	2.63454e+12	9.49117e+15	5.43145e+07	1.94997e+10
1.34896e+14	2.93336e+20	3.90433e+09	2.57944e+12	1.12280e+16	1.93841e+07	8.78837e+09
1.34896e+14	3.44251e+20	2.92109e+09	2.53058e+12	1.31391e+16	6.16256e+06	3.49724e+09
1.34896e+14	4.01957e+20	2.12629e+09	2.38830e+12	1.52549e+16	1.74645e+06	1.23073e+09
1.34896e+14	4.67640e+20	1.45949e+09	2.10117e+12	1.76060e+16	4.40336e+05	3.82504e+08
1.34896e+14	5.42334e+20	9.22854e+08	1.68346e+12	2.01879e+16	9.97819e+04	1.06064e+08
1.34896e+14	6.26989e+20	5.30086e+08	1.21157e+12	2.29197e+16	2.01716e+04	2.60666e+07
1.34896e+14	7.22254e+20	2.76884e+08	7.84222e+11	2.55562e+16	3.63841e+03	5.68282e+06
1.34896e+14	8.29345e+20	1.34796e+08	4.66996e+11	2.76441e+16	5.70811e+02	1.07138e+06
1.34896e+14	9.49780e+20	6.31982e+07	2.63885e+11	2.85453e+16	7.40556e+01	1.66060e+05
1.34896e+14	1.08521e+21	2.90110e+07	1.44502e+11	2.76574e+16	7.52275e+00	2.00604e+04
1.34896e+14	1.23708e+21	1.32298e+07	7.82161e+10	2.47287e+16	6.10385e-01	1.92857e+03
1.34896e+14	1.40708e+21	6.10194e+06	4.27131e+10	2.01030e+16	4.42463e-02	1.65125e+02
1.34896e+14	1.59732e+21	2.87757e+06	2.37648e+10	1.47418e+16	3.21032e-03	1.41090e+01
1.34896e+14	1.81034e+21	1.39009e+06	1.34841e+10	9.82364e+15	2.48837e-04	1.28426e+00
1.34896e+14	2.04871e+21	6.87400e+05	7.79706e+09	6.09226e+15	2.11490e-05	1.27850e-01
1.34896e+14	2.31559e+21	3.47435e+05	4.59202e+09	3.63661e+15	1.99391e-06	1.40862e-02
1.34896e+14	2.61444e+21	1.79142e+05	2.75151e+09	2.15175e+15	2.08748e-07	1.71998e-03
1.34896e+14	2.94925e+21	9.40557e+04	1.67532e+09	1.28231e+15	2.41544e-08	2.31715e-04
1.34896e+14	3.32450e+21	5.02373e+04	1.03598e+09	7.78389e+14	3.06434e-09	3.41738e-05
1.34896e+14	3.74529e+21	2.72716e+04	6.50179e+08	4.83680e+14	4.20976e-10	5.45019e-06
1.34896e+14	4.21740e+21	1.50314e+04	4.13832e+08	3.08101e+14	6.16932e-11	9.25918e-07
1.34896e+14	4.74745e+21	8.40303e+03	2.66931e+08	2.01243e+14	9.49983e-12	1.64774e-07
1.34896e+14	5.34297e+21	4.75904e+03	1.74321e+08	1.34662e+14	1.50372e-12	3.01633e-08
1.34896e+14	6.01251e+21	2.72692e+03	1.15128e+08	9.21492e+13	2.06655e-14	5.57272e-09
1.34896e+14	6.76594e+21	1.57851e+03	7.68012e+07	6.43496e+13	3.27733e-15	1.01970e-09
1.34896e+14	3.37418e+17	2.32010e+12	2.65164e+12	8.65788e+10	1.66986e+10	8.39909e+10
1.34896e+14	3.66362e+17	2.30358e+12	2.86962e+12	1.06084e+11	1.62362e+10	8.14896e+10
1.34896e+14	3.98024e+17	2.31172e+12	3.07494e+12	1.30219e+11	1.63115e+10	7.83521e+10
1.34896e+14	4.32703e+17	2.36970e+12	3.25558e+12	1.60084e+11	1.71630e+10	7.44178e+10
1.34896e+14	4.70768e+17	2.50355e+12	3.40115e+12	1.96706e+11	1.89392e+10	6.96036e+10
1.34896e+14	5.12727e+17	2.73293e+12	3.50694e+12	2.40788e+11	2.15971e+10	6.39858e+10
1.34896e+14	5.59405e+17	3.06518e+12	3.57696e+12	2.92579e+11	2.48597e+10	5.78318e+10
1.34896e+14	6.12083e+17	3.49572e+12	3.62373e+12	3.51722e+11	2.83076e+10	5.15585e+10
1.34896e+14	6.73176e+17	4.01412e+12	3.66798e+12	4.18394e+11	3.15208e+10	4.55965e+10
1.34896e+14	7.46860e+17	4.61481e+12	3.73623e+12	4.94435e+11	3.42270e+10	4.02893e+10
1.34896e+14	8.39968e+17	5.30804e+12	3.85995e+12	5.84471e+11	3.63590e+10	3.58469e+10
1.34896e+14	9.63241e+17	6.12730e+12	4.07669e+12	6.96832e+11	3.80113e+10	3.23609e+10
1.34896e+14	1.13281e+18	7.13230e+12	4.43237e+12	8.44272e+11	3.93569e+10	2.98605e+10
1.34896e+14	1.37166e+18	8.40474e+12	4.98368e+12	1.04495e+12	4.05554e+10	2.83760e+10
1.34896e+14	1.71122e+18	1.00356e+13	5.80129e+12	1.32411e+12	4.16580e+10	2.80018e+10
1.34896e+14	2.19281e+18	1.20964e+13	6.97389e+12	1.71716e+12	4.20432e+10	2.86381e+10
1.34896e+14	2.86919e+18	1.45805e+13	8.61584e+12	2.27509e+12	4.20167e+10	3.11293e+10
1.34896e+14	3.80611e+18	1.72836e+13	1.08794e+13	3.07614e+12	4.11112e+10	3.61239e+10
1.34896e+14	5.08377e+18	1.96336e+13	1.39525e+13	4.24841e+12	3.88643e+10	4.43141e+10
1.34896e+14	6.79868e+18	2.06274e+13	1.79676e+13	6.01688e+12	3.50646e+10	5.59673e+10
1.34896e+14	9.06569e+18	1.92654e+13	2.26844e+13	8.79711e+12	2.98774e+10	7.02064e+10
1.34896e+14	1.20131e+19	1.54672e+13	2.69634e+13	1.33618e+13	2.38225e+10	8.44836e+10
1.34896e+14	1.57916e+19	1.05876e+13	2.91167e+13	2.11820e+13	1.77430e+10	9.55115e+10
1.34896e+14	2.05690e+19	6.26055e+12	2.80146e+13	3.51717e+13	1.25153e+10	1.01657e+11
1.34896e+14	2.65417e+19	3.31509e+12	2.42717e+13	6.13689e+13	8.62288e+09	1.04405e+11
1.34896e+14	3.39339e+19	1.64848e+12	1.95485e+13	1.12111e+14	6.02028e+09	1.07017e+11
1.34896e+14	4.30278e+19	8.04479e+11	1.51692e+13	2.12302e+14	4.38018e+09	1.12452e+11
1.34896e+14	5.40796e+19	3.96511e+11	1.16322e+13	4.13471e+14	3.33925e+09	1.21773e+11
1.34895e+14	6.72095e+19	2.00142e+11	8.93277e+12	8.16807e+14	2.61308e+09	1.33171e+11
1.34896e+14	8.24162e+19	1.04002e+11	6.91182e+12	1.55020e+15	2.01858e+09	1.41538e+11
1.34896e+14	1.00139e+20	5.60457e+10	5.43579e+12	2.62045e+15	1.47708e+09	1.40397e+11
1.34896e+14	1.21090e+20	3.15363e+10	4.38092e+12	3.86305e+15	9.86146e+08	1.25297e+11
1.34896e+14	1.45849e+20	1.86209e+10	3.64084e+12	5.15543e+15	5.84184e+08	9.79218e+10
1.34896e+14	1.74866e+20	1.15945e+10	3.14008e+12	6.49596e+15	3.02929e+08	6.61711e+10
1.34896e+14	2.08626e+20	7.65679e+09	2.83039e+12	7.92979e+15	1.37477e+08	3.86933e+10
1.34896e+14	2.47830e+20	5.38652e+09	2.67911e+12	9.50701e+15	5.50947e+07	1.97701e+10
1.34896e+14	2.92794e+20	3.97134e+09	2.62275e+12	1.12522e+16	1.96099e+07	8.88680e+09
1.34896e+14	3.43639e+20	2.96805e+09	2.57041e+12	1.31733e+16	6.22120e+06	3.52905e+09
1.34896e+14	4.01261e+20	2.15630e+09	2.42127e+12	1.53010e+16	1.76008e+06	1.23986e+09
1.34896e+14	4.66848e+20	1.47664e+09	2.12526e+12	1.76663e+16	4.43162e+05	3.84818e+08
1.34896e+14	5.41433e+20	9.31535e+08	1.69884e+12	2.02644e+16	1.00312e+05	1.06591e+08
1.34896e+14	6.25965e+20	5.33905e+08	1.21999e+12	2.30127e+16	2.02564e+04	2.61676e+07
1.34896e+14	7.21089e+20	2.78323e+08	7.88116e+11	2.56627e+16	3.65276e+03	5.70339e+06
1.34896e+14	8.28016e+20	1.35260e+08	4.68508e+11	2.77566e+16	5.72920e+02	1.07501e+06
1.34896e+14	9.48262e+20	6.33290e+07	2.64386e+11	2.86526e+16	7.43249e+01	1.66614e+05
1.34896e+14	1.08348e+21	2.90438e+07	1.44642e+11	2.77487e+16	7.54918e+00	2.01251e+04
1.34896e+14	1.23510e+21	1.32362e+07	7.82419e+10	2.47973e+16	6.12407e-01	1.93441e+03
1.34896e+14	1.40480e+21	6.10200e+06	4.27064e+10	2.01475e+16	4.43661e-02	1.65526e+02
1.34896e+14	1.59471e+21	2.87663e+06	2.37532e+10	1.47655e+16	3.21713e-03	1.41350e+01
1.34896e+14	1.80734e+21	1.38927e+06	1.34742e+10	9.83338e+15	2.48998e-04	1.28475e+00
1.34896e+14	2.04525e+21	6.86870e+05	7.78982e+09	6.09475e+15	2.11699e-05	1.27941e-01
1.34896e+14	2.31161e+21	3.47116e+05	4.58709e+09	3.63622e+15	1.99587e-06	1.40960e-02
1.34896e+14	2.60984e+21	1.78956e+05	2.74823e+09	2.15066e+15	2.08908e-07	1.72080e-03
1.34896e+14	2.94394e+21	9.39478e+04	1.67314e+09	1.28125e+15	2.41685e-08	2.31784e-04
1.34896e+14	3.31836e+21	5.01748e+04	1.03453e+09	7.77555e+14	3.06566e-09	3.41785e-05
1.34896e+14	3.73818e+21	2.72352e+04	6.49211e+08	4.83065e+14	4.21100e-10	5.45018e-06
1.34896e+14	4.20917e+21	1.50101e+04	4.13180e+08	3.07658e+14	6.17039e-11	9.25800e-07
1.34896e+14	4.73790e+21	8.39042e+03	2.66488e+08	2.00924e+14	9.49985e-12	1.64733e-07
1.34896e+14	5.33189e+21	4.75151e+03	1.74017e+08	1.34431e+14	1.50356e-12	3.01523e-08
1.34896e+14	5.99963e+21	2.72239e+03	1.14918e+08	9.19801e+13	2.06626e-14	5.57009e-09
1.34896e+14	6.75096e+21	1.57576e+03	7.66545e+07	6.42237e+13	3.27652e-15	1.01910e-09
1.34896e+14	3.22356e+17	2.32902e+12	2.53779e+12	7.34363e+10	1.79605e+10	8.63293e+10
1.34896e+14	3.50001e+17	2.31876e+12	2.75372e+12	9.00800e+10	1.75200e+10	8.40225e+10
1.34896e+14	3.80241e+17	2.33257e+12	2.95776e+12	1.10705e+11	1.76551e+10	8.10289e+10
1.34896e+14	4.13364e+17	2.39562e+12	3.13759e+12	1.36264e+11	1.86272e+10	7.71675e+10
1.34896e+14	4.49723e+17	2.53413e+12	3.28242e+12	1.67656e+11	2.06019e+10	7.23407e+10
1.34896e+14	4.89811e+17	2.76798e+12	3.38724e+12	2.05516e+11	2.35357e+10	6.66248e+10
1.34896e+14	5.34393e+17	3.10480e+12	3.45575e+12	2.50038e+11	2.71326e+10	6.03073e+10
1.34896e+14	5.84858e+17	3.54017e+12	3.50133e+12	3.01174e+11	3.09279e+10	5.38293e+10
1.34896e+14	6.43472e+17	4.06454e+12	3.54430e+12	3.58965e+11	3.44765e+10	4.76608e+10
1.34896e+14	7.14427e+17	4.67385e+12	3.61176e+12	4.25181e+11	3.74823e+10	4.21689e+10
1.34896e+14	8.04526e+17	5.38107e+12	3.73553e+12	5.03988e+11	3.98757e+10	3.75789e+10
1.34896e+14	9.24479e+17	6.22380e+12	3.95361e+12	6.02846e+11	4.17620e+10	3.39910e+10
1.34896e+14	1.09038e+18	7.26750e+12	4.31270e+12	7.33162e+11	4.33313e+10	3.14403e+10
1.34896e+14	1.32517e+18	8.60130e+12	4.87085e+12	9.11166e+11	4.47573e+10	2.99678e+10
1.34896e+14	1.66023e+18	1.03249e+13	5.70107e+12	1.15934e+12	4.60923e+10	2.96875e+10
1.34896e+14	2.13685e+18	1.25188e+13	6.89618e+12	1.50921e+12	4.66282e+10	3.05103e+10
1.34896e+14	2.80769e+18	1.51800e+13	8.57731e+12	2.00608e+12	4.66957e+10	3.33733e+10
1.34896e+14	3.73844e+18	1.80933e+13	1.09090e+13	2.71986e+12	4.57503e+10	3.90074e+10
1.34896e+14	5.00925e+18	2.06421e+13	1.40989e+13	3.76594e+12	4.32515e+10	4.81735e+10
1.34896e+14	6.71657e+18	2.17361e+13	1.83001e+13	5.34910e+12	3.89523e+10	6.11120e+10
1.34896e+14	8.97523e+18	2.02907e+13	2.32609e+13	7.85115e+12	3.30513e+10	7.67227e+10
1.34896e+14	1.19135e+19	1.62324e+13	2.77535e+13	1.19870e+13	2.61743e+10	9.20297e+10
1.34896e+14	1.56820e+19	1.10422e+13	2.99647e+13	1.91268e+13	1.93220e+10	1.03376e+11
1.34896e+14	2.04470e+19	6.47900e+12	2.87335e+13	3.20082e+13	1.34990e+10	1.09159e+11
1.34896e+14	2.64065e+19	3.40553e+12	2.47840e+13	5.63693e+13	9.21967e+09	1.11261e+11
1.34896e+14	3.37852e+19	1.68374e+12	1.98846e+13	1.04048e+14	6.39079e+09	1.13318e+11
1.34896e+14	4.28640e+19	8.18561e+11	1.53903e+13	1.99243e+14	4.62328e+09	1.18462e+11
1.34896e+14	5.39046e+19	4.02593e+11	1.17861e+13	3.93152e+14	3.50861e+09	1.27751e+11
1.34895e+14	6.70244e+19	2.03009e+11	9.04672e+12	7.88990e+14	2.73453e+09	1.39187e+11
1.34896e+14	8.22107e+19	1.05451e+11	6.99973e+12	1.52098e+15	2.10337e+09	1.47331e+11
1.34896e+14	9.98961e+19	5.68242e+10	5.50608e+12	2.59892e+15	1.53162e+09	1.45454e+11
1.34896e+14	1.20806e+20	3.19849e+10	4.43986e+12	3.85176e+15	1.01718e+09	1.29144e+11
1.34896e+14	1.45525e+20	1.88973e+10	3.69259e+12	5.15210e+15	5.99441e+08	1.00414e+11
1.34896e+14	1.74500e+20	1.17754e+10	3.18740e+12	6.49887e+15	3.09347e+08	6.75353e+10
1.34896e+14	2.08213e+20	7.78162e+09	2.87524e+12	7.93840e+15	1.39826e+08	3.93345e+10
1.34896e+14	2.47366e+20	5.47664e+09	2.72286e+12	9.52219e+15	5.58522e+07	2.00327e+10
1.34896e+14	2.92275e+20	4.03710e+09	2.66526e+12	1.12755e+16	1.98285e+07	8.98198e+09
1.34896e+14	3.43055e+20	3.01402e+09	2.60940e+12	1.32061e+16	6.27740e+06	3.55952e+09
1.34896e+14	4.00596e+20	2.18557e+09	2.45343e+12	1.53453e+16	1.77321e+06	1.24864e+09
1.34896e+14	4.66092e+20	1.49329e+09	2.14865e+12	1.77243e+16	4.45873e+05	3.87037e+08
1.34896e+14	5.40573e+20	9.39939e+08	1.71373e+12	2.03379e+16	1.00821e+05	1.07096e+08
1.34896e+14	6.24988e+20	5.37596e+08	1.22813e+12	2.31021e+16	2.03420e+04	2.62700e+07
1.34896e+14	7.19976e+20	2.79710e+08	7.91866e+11	2.57651e+16	3.66649e+03	5.72308e+06
1.34896e+14	8.26748e+20	1.35705e+08	4.69959e+11	2.78647e+16	5.74829e+02	1.07828e+06
1.34896e+14	9.46812e+20	6.34544e+07	2.64866e+11	2.87556e+16	7.45873e+01	1.67155e+05
1.34896e+14	1.08182e+21	2.90751e+07	1.44776e+11	2.78363e+16	7.57558e+00	2.01899e+04
1.34896e+14	1.23320e+21	1.32418e+07	7.82634e+10	2.48630e+16	6.14344e-01	1.94000e+03
1.34896e+14	1.40263e+21	6.10203e+06	4.26999e+10	2.01901e+16	4.44805e-02	1.65908e+02
1.34896e+14	1.59221e+21	2.87572e+06	2.37420e+10	1.47883e+16	3.22366e-03	1.41598e+01
1.34896e+14	1.80447e+21	1.38850e+06	1.34647e+10	9.84270e+15	2.49195e-04	1.28545e+00
1.34896e+14	2.04195e+21	6.86369e+05	7.78298e+09	6.09713e+15	2.11957e-05	1.28062e-01
1.34896e+14	2.30780e+21	3.46810e+05	4.58237e+09	3.63585e+15	1.99773e-06	1.41053e-02
1.34896e+14	2.60546e+21	1.78777e+05	2.74508e+09	2.14960e+15	2.09059e-07	1.72158e-03
1.34896e+14	2.93887e+21	9.38446e+04	1.67106e+09	1.28023e+15	2.41820e-08	2.31848e-04
1.34896e+14	3.31250e+21	5.01147e+04	1.03313e+09	7.76757e+14	3.06688e-09	3.41825e-05
1.34896e+14	3.73140e+21	2.72004e+04	6.48286e+08	4.82476e+14	4.21218e-10	5.45016e-06
1.34896e+14	4.20131e+21	1.49897e+04	4.12557e+08	3.07235e+14	6.17141e-11	9.25685e-07
1.34896e+14	4.72879e+21	8.37835e+03	2.66065e+08	2.00617e+14	9.49982e-12	1.64693e-07
1.34896e+14	5.32130e+21	4.74431e+03	1.73726e+08	1.34210e+14	1.50340e-12	3.01418e-08
1.34896e+14	5.98732e+21	2.71805e+03	1.14717e+08	9.18173e+13	2.06596e-14	5.56754e-09
1.34896e+14	6.73664e+21	1.57314e+03	7.65144e+07	6.41031e+13	3.27572e-15	1.01852e-09
1.34896e+14	3.07971e+17	2.33454e+12	2.42508e+12	6.22278e+10	1.92864e+10	8.85903e+10
1.34896e+14	3.34374e+17	2.33064e+12	2.63841e+12	7.64149e+10	1.88748e+10	8.64953e+10
1.34896e+14	3.63257e+17	2.35018e+12	2.84067e+12	9.40206e+10	1.90785e+10	8.36624e+10
1.34896e+14	3.94894e+17	2.41829e+12	3.01922e+12	1.15871e+11	2.01835e+10	7.98890e+10
1.34896e+14	4.29624e+17	2.56129e+12	3.16293e+12	1.42751e+11	2.23736e+10	7.50616e+10
1.34896e+14	4.67927e+17	2.79925e+12	3.26649e+12	1.75234e+11	2.56049e+10	6.92559e+10
1.34896e+14	5.10548e+17	3.14000e+12	3.33350e+12	2.13524e+11	2.95585e+10	6.27781e+10
1.34896e+14	5.58858e+17	3.57945e+12	3.37750e+12	2.57639e+11	3.37314e+10	5.61020e+10
1.34896e+14	6.15105e+17	4.10883e+12	3.41905e+12	3.07690e+11	3.76426e+10	4.97314e+10
1.34896e+14	6.83453e+17	4.72575e+12	3.48553e+12	3.65313e+11	4.09749e+10	4.40597e+10
1.34896e+14	7.70679e+17	5.44599e+12	3.60902e+12	4.34259e+11	4.36567e+10	3.93281e+10
1.34896e+14	8.87463e+17	6.31145e+12	3.82793e+12	5.21206e+11	4.58053e+10	3.56449e+10
1.34896e+14	1.04986e+18	7.39356e+12	4.18963e+12	6.36361e+11	4.76288e+10	3.30525e+10
1.34896e+14	1.28078e+18	8.78921e+12	4.75345e+12	7.94218e+11	4.93162e+10	3.16028e+10
1.34896e+14	1.61153e+18	1.06075e+13	5.59469e+12	1.01480e+12	5.09201e+10	3.14326e+10
1.34896e+14	2.08340e+18	1.29384e+13	6.81026e+12	1.32614e+12	5.16359e+10	3.24662e+10
1.34896e+14	2.74895e+18	1.57837e+13	8.52835e+12	1.76847e+12	5.18200e+10	3.57424e+10
1.34896e+14	3.67381e+18	1.89172e+13	1.09264e+13	2.40423e+12	5.08396e+10	4.20840e+10
