H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
6.45654e+14	7.58849e+17	7.22477e+11	1.34733e+13	4.00653e+12	9.00261e+10	2.98709e+12	2.13263e+11	3.78233e+08	1.45074e+13	2.12191e+11	1.90967e+10	1.55649e+09	3.29649e+10	6.55571e+11	4.22768e+11	1.03621e+12	1.85992e+08	2.70167e+09
6.45654e+14	7.20754e+17	7.25587e+11	1.30140e+13	3.70561e+12	9.22615e+10	2.90631e+12	1.87812e+11	4.22391e+08	1.43434e+13	1.80728e+11	1.55843e+10	1.59295e+09	3.39275e+10	6.63908e+11	4.16073e+11	9.55711e+11	2.07627e+08	2.86918e+09
6.45654e+14	6.84624e+17	7.28182e+11	1.25590e+13	3.42321e+12	9.45283e+10	2.82486e+12	1.65203e+11	4.71298e+08	1.41643e+13	1.53704e+11	1.26980e+10	1.62644e+09	3.48329e+10	6.70331e+11	4.08299e+11	8.78746e+11	2.31436e+08	3.04073e+09
6.45654e+14	6.50341e+17	7.30257e+11	1.21092e+13	3.15861e+12	9.68238e+10	2.74293e+12	1.45143e+11	5.25407e+08	1.39701e+13	1.30519e+11	1.03292e+10	1.65678e+09	3.56777e+10	6.74803e+11	3.99539e+11	8.05514e+11	2.57602e+08	3.21581e+09
6.45654e+14	6.17718e+17	7.31998e+11	1.16646e+13	2.90996e+12	9.91611e+10	2.66050e+12	1.27307e+11	5.85383e+08	1.37608e+13	1.10596e+11	8.38300e+09	1.68446e+09	3.64720e+10	6.77404e+11	3.89761e+11	7.35996e+11	2.86422e+08	3.39509e+09
6.45654e+14	5.86764e+17	7.33256e+11	1.12271e+13	2.67779e+12	1.01531e+11	2.57800e+12	1.11535e+11	6.51588e+08	1.35373e+13	9.35641e+10	6.79189e+09	1.70891e+09	3.72029e+10	6.78079e+11	3.79189e+11	6.70512e+11	3.18010e+08	3.57696e+09
6.45654e+14	5.57364e+17	7.34106e+11	1.07972e+13	2.46102e+12	1.03943e+11	2.49553e+12	9.75893e+10	7.24650e+08	1.32999e+13	7.90113e+10	5.49209e+09	1.73029e+09	3.78745e+10	6.76897e+11	3.67885e+11	6.09067e+11	3.52622e+08	3.76123e+09
6.45654e+14	5.29439e+17	7.34570e+11	1.03754e+13	2.25891e+12	1.06397e+11	2.41329e+12	8.52775e+10	8.05180e+08	1.30493e+13	6.65980e+10	4.43225e+09	1.74863e+09	3.84875e+10	6.73924e+11	3.55957e+11	5.51676e+11	3.90495e+08	3.94738e+09
6.45654e+14	5.02920e+17	7.34665e+11	9.96254e+12	2.07080e+12	1.08896e+11	2.33144e+12	7.44260e+10	8.93817e+08	1.27861e+13	5.60301e+10	3.56985e+09	1.76394e+09	3.90433e+10	6.69244e+11	3.43513e+11	4.98321e+11	4.31870e+08	4.13479e+09
6.45654e+14	4.77733e+17	7.34409e+11	9.55899e+12	1.89598e+12	1.11442e+11	2.25016e+12	6.48749e+10	9.91254e+08	1.25109e+13	4.70493e+10	2.86948e+09	1.77628e+09	3.95439e+10	6.62952e+11	3.30661e+11	4.48928e+11	4.77008e+08	4.32285e+09
6.45654e+14	4.53811e+17	7.33818e+11	9.16517e+12	1.73374e+12	1.14036e+11	2.16958e+12	5.64806e+10	1.09822e+09	1.22245e+13	3.94314e+10	2.30181e+09	1.78572e+09	3.99922e+10	6.55156e+11	3.17504e+11	4.03393e+11	5.26178e+08	4.51094e+09
6.45654e+14	4.31092e+17	7.32910e+11	8.78147e+12	1.58340e+12	1.16680e+11	2.08985e+12	4.91138e+10	1.21548e+09	1.19278e+13	3.29820e+10	1.84267e+09	1.79233e+09	4.03912e+10	6.45974e+11	3.04141e+11	3.61584e+11	5.79656e+08	4.69840e+09
6.45654e+14	4.09516e+17	7.31701e+11	8.40816e+12	1.44430e+12	1.19375e+11	2.01111e+12	4.26579e+10	1.34385e+09	1.16216e+13	2.75328e+10	1.47208e+09	1.79621e+09	4.07445e+10	6.35530e+11	2.90667e+11	3.23344e+11	6.37729e+08	4.88459e+09
6.45654e+14	3.89024e+17	7.30202e+11	8.04541e+12	1.31576e+12	1.22121e+11	1.93347e+12	3.70080e+10	1.48417e+09	1.13067e+13	2.29375e+10	1.17358e+09	1.79744e+09	4.10556e+10	6.23950e+11	2.77170e+11	2.88493e+11	7.00692e+08	5.06883e+09
6.45654e+14	3.69564e+17	7.28428e+11	7.69339e+12	1.19716e+12	1.24921e+11	1.85704e+12	3.20702e+10	1.63733e+09	1.09842e+13	1.90702e+10	9.33668e+08	1.79614e+09	4.13286e+10	6.11364e+11	2.63730e+11	2.56843e+11	7.68846e+08	5.25047e+09
6.45654e+14	3.51082e+17	7.26390e+11	7.35219e+12	1.08788e+12	1.27773e+11	1.78192e+12	2.77606e+10	1.80425e+09	1.06549e+13	1.58223e+10	7.41249e+08	1.79241e+09	4.15674e+10	5.97900e+11	2.50419e+11	2.28195e+11	8.42495e+08	5.42884e+09
6.45654e+14	3.33530e+17	7.24097e+11	7.02184e+12	9.87332e+11	1.30678e+11	1.70820e+12	2.40041e+10	1.98589e+09	1.03199e+13	1.31001e+10	5.87257e+08	1.78636e+09	4.17759e+10	5.83682e+11	2.37303e+11	2.02346e+11	9.21945e+08	5.60329e+09
6.45654e+14	3.16861e+17	7.21557e+11	6.70232e+12	8.94945e+11	1.33635e+11	1.63594e+12	2.07340e+10	2.18324e+09	9.98014e+12	1.08235e+10	4.64282e+08	1.77810e+09	4.19580e+10	5.68829e+11	2.24439e+11	1.79089e+11	1.00750e+09	5.77318e+09
6.45654e+14	3.01029e+17	7.18779e+11	6.39358e+12	8.10168e+11	1.36643e+11	1.56522e+12	1.78905e+10	2.39732e+09	9.63660e+12	8.92330e+09	3.66287e+08	1.76775e+09	4.21177e+10	5.53456e+11	2.11875e+11	1.58224e+11	1.09948e+09	5.93789e+09
6.45654e+14	2.85994e+17	7.15770e+11	6.09557e+12	7.32487e+11	1.39700e+11	1.49610e+12	1.54214e+10	2.62915e+09	9.29032e+12	7.34099e+09	2.88375e+08	1.75542e+09	4.22582e+10	5.37672e+11	1.99653e+11	1.39556e+11	1.19816e+09	6.09680e+09
