H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	1.69980e+15	4.22099e+11	3.58970e+12	5.31383e+11	7.82213e+11	2.16902e+10	4.05441e+09	5.42001e+12	2.56025e+09	3.91452e+07	1.66677e+11	1.05991e+11	2.10175e+11	6.84324e+10
1.04713e+13	1.60785e+15	4.17647e+11	3.40542e+12	4.80397e+11	7.44227e+11	1.86954e+10	4.43961e+09	5.16309e+12	2.08770e+09	3.04838e+07	1.68878e+11	1.00012e+11	1.94054e+11	5.90878e+10
1.04713e+13	1.52133e+15	4.13256e+11	3.23016e+12	4.33907e+11	7.07516e+11	1.61083e+10	4.85289e+09	4.91190e+12	1.70078e+09	2.37246e+07	1.70570e+11	9.41152e+10	1.78839e+11	5.09190e+10
1.04713e+13	1.43973e+15	4.08928e+11	3.06315e+12	3.91461e+11	6.72007e+11	1.38700e+10	5.29602e+09	4.66638e+12	1.38375e+09	1.84450e+07	1.71754e+11	8.83255e+10	1.64499e+11	4.37859e+10
1.04713e+13	1.36335e+15	4.04704e+11	2.90531e+12	3.53018e+11	6.37966e+11	1.19482e+10	5.76758e+09	4.42892e+12	1.12590e+09	1.43505e+07	1.72442e+11	8.27192e+10	1.51132e+11	3.76145e+10
1.04713e+13	1.29132e+15	4.00561e+11	2.75501e+12	3.17984e+11	6.05131e+11	1.02867e+10	6.27072e+09	4.19804e+12	9.15005e+08	1.11556e+07	1.72648e+11	7.72820e+10	1.38619e+11	3.22542e+10
1.04713e+13	1.22359e+15	3.96517e+11	2.61236e+12	2.86173e+11	5.73589e+11	8.85486e+09	6.80533e+09	3.97477e+12	7.43126e+08	8.67063e+06	1.72393e+11	7.20526e+10	1.26975e+11	2.76218e+10
1.04713e+13	1.15989e+15	3.92576e+11	2.47701e+12	2.57322e+11	5.43328e+11	7.62139e+09	7.37196e+09	3.75940e+12	6.03182e+08	6.73898e+06	1.71704e+11	6.70491e+10	1.16173e+11	2.36281e+10
1.04713e+13	1.10000e+15	3.88739e+11	2.34862e+12	2.31184e+11	5.14328e+11	6.55913e+09	7.97114e+09	3.55211e+12	4.89330e+08	5.23791e+06	1.70611e+11	6.22844e+10	1.06179e+11	2.01921e+10
1.04713e+13	1.04366e+15	3.85004e+11	2.22687e+12	2.07530e+11	4.86565e+11	5.64456e+09	8.60321e+09	3.35303e+12	3.96780e+08	4.07177e+06	1.69146e+11	5.77668e+10	9.69547e+10	1.72417e+10
