    WAVE    FLUX    ERROR   CONT
    1146.078360    6.07866e-15    9.91901e-16    6.92932e-15
    1146.108270    6.53829e-15    1.02209e-15    6.92756e-15
    1146.138180    8.51708e-15    1.16232e-15    6.92578e-15
    1146.168090    8.09704e-15    1.16222e-15    6.92399e-15
    1146.198000    6.36030e-15    1.03073e-15    6.92218e-15
    1146.227910    9.79421e-15    1.22955e-15    6.92036e-15
    1146.257820    9.48758e-15    1.20389e-15    6.91853e-15
    1146.287730    5.95065e-15    1.00971e-15    6.91669e-15
    1146.317640    5.82716e-15    9.89352e-16    6.91484e-15
    1146.347550    8.20781e-15    1.13276e-15    6.91297e-15
    1146.377460    6.88707e-15    1.04829e-15    6.91109e-15
    1146.407370    6.75046e-15    1.06705e-15    6.90920e-15
    1146.437280    7.76654e-15    1.10428e-15    6.90730e-15
    1146.467190    6.39524e-15    1.01774e-15    6.90538e-15
    1146.497100    7.38950e-15    1.10330e-15    6.90346e-15
    1146.527010    6.60185e-15    1.01700e-15    6.90152e-15
    1146.556920    6.14370e-15    9.96725e-16    6.89958e-15
    1146.586830    8.48543e-15    1.13880e-15    6.89762e-15
    1146.616740    7.26570e-15    1.05557e-15    6.89565e-15
    1146.646650    4.94750e-15    9.00066e-16    6.89368e-15
    1146.676560    7.28259e-15    1.10050e-15    6.89169e-15
    1146.706470    6.75295e-15    1.04487e-15    6.88969e-15
    1146.736380    6.58439e-15    1.10601e-15    6.88768e-15
    1146.766290    8.67835e-15    1.15102e-15    6.88567e-15
    1146.796200    8.02712e-15    1.12235e-15    6.88364e-15
    1146.826110    6.95779e-15    1.05552e-15    6.88160e-15
    1146.856020    7.12868e-15    1.08020e-15    6.87956e-15
    1146.885930    6.45873e-15    1.01537e-15    6.87750e-15
    1146.915840    6.71693e-15    1.05918e-15    6.87544e-15
    1146.945750    6.60467e-15    1.06052e-15    6.87337e-15
    1146.975660    8.73168e-15    1.16549e-15    6.87129e-15
    1147.005570    5.25497e-15    9.48060e-16    6.86920e-15
    1147.035480    8.87636e-15    1.15871e-15    6.86710e-15
    1147.065390    5.32633e-15    9.15870e-16    6.86500e-15
    1147.095300    5.54658e-15    9.69516e-16    6.86289e-15
    1147.125210    6.32112e-15    9.94148e-16    6.86077e-15
    1147.155120    7.16821e-15    1.05877e-15    6.85864e-15
    1147.185030    7.44059e-15    1.10412e-15    6.85650e-15
    1147.214940    7.60988e-15    1.08556e-15    6.85436e-15
    1147.244850    7.38183e-15    1.13909e-15    6.85221e-15
    1147.274760    6.78024e-15    1.02842e-15    6.85005e-15
    1147.304670    6.53352e-15    1.04716e-15    6.84789e-15
    1147.334580    6.89103e-15    1.05614e-15    6.84572e-15
    1147.364490    6.60795e-15    1.00454e-15    6.84354e-15
    1147.394400    8.12709e-15    1.02342e-15    6.84136e-15
    1147.424310    6.74996e-15    9.34840e-16    6.83917e-15
    1147.454220    5.56714e-15    8.68767e-16    6.83697e-15
    1147.484130    6.86711e-15    9.41632e-16    6.83477e-15
    1147.514040    6.27835e-15    9.20033e-16    6.83256e-15
    1147.543950    5.56927e-15    8.90403e-16    6.83035e-15
    1147.573860    6.24699e-15    9.33273e-16    6.82813e-15
    1147.603770    6.00679e-15    9.54690e-16    6.82590e-15
    1147.633680    7.07281e-15    9.47090e-16    6.82367e-15
    1147.663590    5.85712e-15    8.96842e-16    6.82144e-15
    1147.693500    6.58815e-15    9.32613e-16    6.81920e-15
    1147.723410    6.93988e-15    9.80469e-16    6.81695e-15
    1147.753320    4.71633e-15    8.72710e-16    6.81470e-15
    1147.783230    7.14163e-15    9.66320e-16    6.81245e-15
    1147.813140    7.90166e-15    1.05055e-15    6.81019e-15
    1147.843050    6.48189e-15    9.09558e-16    6.80792e-15
    1147.872960    8.63021e-15    1.04365e-15    6.80565e-15
    1147.902870    5.60648e-15    8.49163e-16    6.80338e-15
    1147.932780    4.74191e-15    8.17556e-16    6.80111e-15
    1147.962690    5.44121e-15    8.40929e-16    6.79882e-15
    1147.992600    6.99318e-15    9.43445e-16    6.79654e-15
    1148.022510    7.11368e-15    9.70479e-16    6.79425e-15
    1148.052420    7.26817e-15    9.63643e-16    6.79196e-15
    1148.082330    6.38830e-15    9.49892e-16    6.78966e-15
    1148.112240    6.74847e-15    9.28193e-16    6.78737e-15
    1148.142150    5.61599e-15    8.62562e-16    6.78506e-15
    1148.172060    5.39416e-15    8.39044e-16    6.78276e-15
    1148.201970    6.88289e-15    9.27551e-16    6.78045e-15
    1148.231880    6.48580e-15    9.82114e-16    6.77814e-15
    1148.261790    6.44416e-15    9.26987e-16    6.77583e-15
    1148.291700    6.63386e-15    9.47588e-16    6.77351e-15
    1148.321610    8.30142e-15    1.00714e-15    6.77119e-15
    1148.351520    6.10566e-15    9.33458e-16    6.76887e-15
    1148.381430    5.87999e-15    8.67896e-16    6.76655e-15
    1148.411340    6.07377e-15    8.97070e-16    6.76422e-15
    1148.441250    6.24104e-15    9.17964e-16    6.76190e-15
    1148.471160    5.94483e-15    8.96757e-16    6.75957e-15
    1148.501070    5.50450e-15    8.51808e-16    6.75724e-15
    1148.530980    5.44051e-15    8.43755e-16    6.75490e-15
    1148.560890    5.62372e-15    9.02765e-16    6.75257e-15
    1148.590800    5.86854e-15    9.23629e-16    6.75023e-15
    1148.620710    7.05244e-15    9.51036e-16    6.74790e-15
    1148.650620    7.64917e-15    9.90776e-16    6.74556e-15
    1148.680530    5.97042e-15    9.08736e-16    6.74322e-15
    1148.710440    7.43861e-15    9.77117e-16    6.74088e-15
    1148.740350    5.50634e-15    8.79589e-16    6.73854e-15
    1148.770260    4.42227e-15    8.10101e-16    6.73620e-15
    1148.800170    7.69797e-15    9.95798e-16    6.73386e-15
    1148.830080    5.87591e-15    8.93391e-16    6.73151e-15
    1148.859990    6.71463e-15    9.48868e-16    6.72917e-15
    1148.889900    4.27934e-15    8.09974e-16    6.72683e-15
    1148.919810    6.82701e-15    9.75296e-16    6.72448e-15
    1148.949720    6.14830e-15    8.99580e-16    6.72214e-15
    1148.979630    5.70249e-15    8.84679e-16    6.71980e-15
    1149.009540    5.97792e-15    8.84736e-16    6.71745e-15
    1149.039450    5.48893e-15    9.19387e-16    6.71511e-15
    1149.069360    4.94951e-15    8.08286e-16    6.71277e-15
    1149.099270    6.14411e-15    9.67236e-16    6.71043e-15
    1149.129180    6.26731e-15    8.90746e-16    6.70809e-15
    1149.159090    6.34467e-15    9.18883e-16    6.70575e-15
    1149.189000    7.23247e-15    9.45824e-16    6.70341e-15
    1149.218910    3.73376e-15    7.05890e-16    6.70107e-15
    1149.248820    3.83996e-15    7.40388e-16    6.69873e-15
    1149.278730    6.47636e-15    9.03723e-16    6.69640e-15
    1149.308640    7.98286e-15    9.90929e-16    6.69406e-15
    1149.338550    6.53783e-15    9.10276e-16    6.69173e-15
    1149.368460    6.92811e-15    9.57567e-16    6.68940e-15
    1149.398370    5.63599e-15    8.51811e-16    6.68707e-15
    1149.428280    4.90946e-15    8.13443e-16    6.68474e-15
    1149.458190    6.93606e-15    9.36742e-16    6.68242e-15
    1149.488100    7.05496e-15    9.43024e-16    6.68009e-15
    1149.518010    6.44903e-15    9.15649e-16    6.67777e-15
    1149.547920    5.47518e-15    9.08297e-16    6.67545e-15
    1149.577830    5.49163e-15    8.50087e-16    6.67314e-15
    1149.607740    7.62064e-15    9.94600e-16    6.67082e-15
    1149.637650    7.86462e-15    9.74793e-16    6.66851e-15
    1149.667560    8.56676e-15    1.03752e-15    6.66620e-15
    1149.697470    5.40537e-15    8.93316e-16    6.66390e-15
    1149.727380    6.78010e-15    9.47859e-16    6.66159e-15
    1149.757290    7.28894e-15    9.80286e-16    6.65929e-15
    1149.787200    6.89577e-15    9.40603e-16    6.65700e-15
    1149.817110    4.62015e-15    7.94223e-16    6.65471e-15
    1149.847020    5.05714e-15    9.05121e-16    6.65242e-15
    1149.876930    7.49321e-15    9.72781e-16    6.65013e-15
    1149.906840    7.12267e-15    9.78979e-16    6.64785e-15
    1149.936750    5.77208e-15    9.11892e-16    6.64557e-15
    1149.966660    7.38826e-15    9.65278e-16    6.64330e-15
    1149.996570    7.48534e-15    9.65121e-16    6.64103e-15
    1150.026480    6.36944e-15    9.04333e-16    6.63877e-15
    1150.056390    7.23131e-15    8.86267e-16    6.63651e-15
    1150.086300    7.20403e-15    7.35330e-16    6.63425e-15
    1150.116210    6.34092e-15    6.87385e-16    6.63200e-15
    1150.146120    6.57789e-15    7.19373e-16    6.62975e-15
    1150.176030    4.20783e-15    6.14611e-16    6.62751e-15
    1150.205940    6.13139e-15    6.93653e-16    6.62527e-15
    1150.235850    6.27469e-15    6.87952e-16    6.62304e-15
    1150.265760    7.13964e-15    7.21687e-16    6.62082e-15
    1150.295670    7.01792e-15    7.22188e-16    6.61860e-15
    1150.325580    6.61909e-15    6.89144e-16    6.61638e-15
    1150.355490    7.14543e-15    7.21647e-16    6.61417e-15
    1150.385400    5.69802e-15    6.87723e-16    6.61197e-15
    1150.415310    5.69171e-15    6.85742e-16    6.60977e-15
    1150.445220    6.93528e-15    7.14485e-16    6.60758e-15
    1150.475130    6.67679e-15    7.06772e-16    6.60540e-15
    1150.505040    5.38102e-15    6.30438e-16    6.60322e-15
    1150.534950    6.82538e-15    7.13335e-16    6.60105e-15
    1150.564860    6.80395e-15    7.07705e-16    6.59888e-15
    1150.594770    6.56195e-15    7.12721e-16    6.59673e-15
    1150.624680    6.35900e-15    6.80362e-16    6.59458e-15
    1150.654590    4.73156e-15    6.33098e-16    6.59243e-15
    1150.684500    5.25445e-15    6.21945e-16    6.59030e-15
    1150.714410    6.51951e-15    6.90276e-16    6.58817e-15
    1150.744320    6.59486e-15    7.27453e-16    6.58604e-15
    1150.774230    6.56363e-15    7.12237e-16    6.58393e-15
    1150.804140    6.29871e-15    6.99231e-16    6.58183e-15
    1150.834050    6.84276e-15    7.05338e-16    6.57973e-15
    1150.863960    7.43882e-15    7.26878e-16    6.57764e-15
    1150.893870    6.70428e-15    7.44144e-16    6.57556e-15
    1150.923780    6.49255e-15    7.04617e-16    6.57348e-15
    1150.953690    6.05158e-15    6.85350e-16    6.57142e-15
    1150.983600    5.71864e-15    6.58760e-16    6.56936e-15
    1151.013510    5.66472e-15    6.75087e-16    6.56732e-15
    1151.043420    5.98147e-15    6.81691e-16    6.56528e-15
    1151.073330    6.06785e-15    6.94068e-16    6.56325e-15
    1151.103240    6.78368e-15    7.19145e-16    6.56123e-15
    1151.133150    6.02693e-15    6.74657e-16    6.55922e-15
    1151.163060    5.48976e-15    6.67853e-16    6.55723e-15
    1151.192970    5.94058e-15    6.96406e-16    6.55524e-15
    1151.222880    5.54726e-15    6.29930e-16    6.55326e-15
    1151.252790    6.17141e-15    6.67167e-16    6.55129e-15
    1151.282700    5.69157e-15    6.70445e-16    6.54933e-15
    1151.312610    6.07436e-15    6.60214e-16    6.54738e-15
    1151.342520    5.53941e-15    6.59992e-16    6.54544e-15
    1151.372430    6.62878e-15    7.05030e-16    6.54352e-15
    1151.402340    5.66804e-15    6.69268e-16    6.54160e-15
    1151.432250    6.79924e-15    7.13940e-16    6.53970e-15
    1151.462160    6.79419e-15    7.22908e-16    6.53781e-15
    1151.492070    5.07624e-15    6.42141e-16    6.53593e-15
    1151.521980    5.88771e-15    6.72074e-16    6.53406e-15
    1151.551890    6.29652e-15    7.13344e-16    6.53220e-15
    1151.581800    6.03824e-15    6.68370e-16    6.53035e-15
    1151.611710    6.06147e-15    7.03190e-16    6.52852e-15
    1151.641620    6.21852e-15    6.84344e-16    6.52670e-15
    1151.671530    7.91546e-15    7.68489e-16    6.52490e-15
    1151.701440    7.42476e-15    7.34559e-16    6.52310e-15
    1151.731350    6.19247e-15    6.74988e-16    6.52132e-15
    1151.761260    7.57857e-15    7.55574e-16    6.51955e-15
    1151.791170    7.50952e-15    7.40628e-16    6.51780e-15
    1151.821080    8.55031e-15    7.74535e-16    6.51606e-15
    1151.850990    5.69169e-15    6.50669e-16    6.51433e-15
    1151.880900    6.25285e-15    6.80180e-16    6.51262e-15
    1151.910810    6.98703e-15    7.18851e-16    6.51092e-15
    1151.940720    7.19992e-15    7.21030e-16    6.50924e-15
    1151.970630    5.45084e-15    6.49164e-16    6.50757e-15
    1152.000540    7.46070e-15    7.25057e-16    6.50592e-15
    1152.030450    5.87154e-15    6.45706e-16    6.50428e-15
    1152.060360    6.90196e-15    7.00424e-16    6.50266e-15
    1152.090270    8.05174e-15    7.59736e-16    6.50105e-15
    1152.120180    6.19548e-15    6.81136e-16    6.49946e-15
    1152.150090    6.10583e-15    6.80944e-16    6.49789e-15
    1152.180000    7.29865e-15    7.23988e-16    6.49633e-15
    1152.209910    6.85097e-15    6.99320e-16    6.49478e-15
    1152.239820    6.23952e-15    6.83680e-16    6.49326e-15
    1152.269730    6.45978e-15    7.11284e-16    6.49174e-15
    1152.299640    4.55821e-15    6.09212e-16    6.49025e-15
    1152.329550    6.27852e-15    6.47317e-16    6.48877e-15
    1152.359460    5.48986e-15    6.38911e-16    6.48730e-15
    1152.389370    6.55073e-15    6.58870e-16    6.48585e-15
    1152.419280    7.68784e-15    7.15101e-16    6.48441e-15
    1152.449190    5.11941e-15    6.27490e-16    6.48299e-15
    1152.479100    6.85002e-15    6.72699e-16    6.48158e-15
    1152.509010    5.55664e-15    6.27255e-16    6.48019e-15
    1152.538920    3.85271e-15    5.52869e-16    6.47881e-15
    1152.568830    6.08224e-15    6.44318e-16    6.47744e-15
    1152.598740    4.78610e-15    5.80441e-16    6.47609e-15
    1152.628650    5.26770e-15    6.10449e-16    6.47475e-15
    1152.658560    5.17560e-15    5.94305e-16    6.47343e-15
    1152.688470    3.91887e-15    5.42070e-16    6.47212e-15
    1152.718380    3.77124e-15    5.28827e-16    6.47082e-15
    1152.748290    4.84674e-15    5.69190e-16    6.46953e-15
    1152.778200    3.89994e-15    5.18058e-16    6.46826e-15
    1152.808110    4.18180e-15    5.73129e-16    6.46699e-15
    1152.838020    4.43100e-15    6.03800e-16    6.46574e-15
    1152.867930    5.50027e-15    6.28602e-16    6.46451e-15
    1152.897840    4.80021e-15    6.08545e-16    6.46328e-15
    1152.927750    5.49128e-15    6.08927e-16    6.46207e-15
    1152.957660    6.66293e-15    6.62422e-16    6.46087e-15
    1152.987570    5.34533e-15    6.20976e-16    6.45968e-15
    1153.017480    6.27181e-15    6.65129e-16    6.45850e-15
    1153.047390    5.21096e-15    6.01028e-16    6.45734e-15
    1153.077300    4.98520e-15    6.15202e-16    6.45618e-15
    1153.107210    6.11585e-15    6.34228e-16    6.45504e-15
    1153.137120    5.45084e-15    6.36599e-16    6.45390e-15
    1153.167030    5.62117e-15    6.55914e-16    6.45278e-15
    1153.196940    5.35611e-15    6.56906e-16    6.45167e-15
    1153.226850    7.14331e-15    6.96223e-16    6.45057e-15
    1153.256760    6.27223e-15    6.53252e-16    6.44947e-15
    1153.286670    5.42389e-15    6.25937e-16    6.44839e-15
    1153.316580    6.12800e-15    6.52777e-16    6.44732e-15
    1153.346490    6.94754e-15    6.70398e-16    6.44626e-15
    1153.376400    5.49971e-15    6.10553e-16    6.44521e-15
    1153.406310    5.35607e-15    6.40663e-16    6.44417e-15
    1153.436220    5.68705e-15    6.18220e-16    6.44314e-15
    1153.466130    6.91955e-15    6.90758e-16    6.44212e-15
    1153.496040    7.58982e-15    7.09369e-16    6.44111e-15
    1153.525950    5.27656e-15    6.29501e-16    6.44010e-15
    1153.555860    6.04709e-15    6.40105e-16    6.43911e-15
    1153.585770    5.37767e-15    6.44151e-16    6.43812e-15
    1153.615680    6.73119e-15    6.86399e-16    6.43715e-15
    1153.645590    6.44846e-15    6.64476e-16    6.43618e-15
    1153.675500    6.40752e-15    6.77892e-16    6.43522e-15
    1153.705410    5.98568e-15    6.42014e-16    6.43427e-15
    1153.735320    6.73287e-15    6.64043e-16    6.43333e-15
    1153.765230    6.33278e-15    6.47333e-16    6.43240e-15
    1153.795140    5.60892e-15    6.60787e-16    6.43148e-15
    1153.825050    6.92481e-15    6.82147e-16    6.43056e-15
    1153.854960    5.81824e-15    6.55142e-16    6.42965e-15
    1153.884870    5.62589e-15    6.57600e-16    6.42875e-15
    1153.914780    5.28508e-15    6.51723e-16    6.42786e-15
    1153.944690    6.80908e-15    6.81449e-16    6.42698e-15
    1153.974600    5.93605e-15    6.40432e-16    6.42610e-15
    1154.004510    8.07536e-15    7.31996e-16    6.42523e-15
    1154.034420    6.75259e-15    6.70039e-16    6.42437e-15
    1154.064330    6.13483e-15    6.42488e-16    6.42352e-15
    1154.094240    7.26296e-15    6.83031e-16    6.42267e-15
    1154.124150    6.83970e-15    6.74863e-16    6.42183e-15
    1154.154060    6.16151e-15    6.55901e-16    6.42100e-15
    1154.183970    6.22529e-15    6.58431e-16    6.42017e-15
    1154.213880    6.99501e-15    6.89749e-16    6.41936e-15
    1154.243790    5.90211e-15    6.28621e-16    6.41854e-15
    1154.273700    5.43301e-15    6.13952e-16    6.41774e-15
    1154.303610    6.35536e-15    6.74185e-16    6.41694e-15
    1154.333520    5.78148e-15    6.50085e-16    6.41615e-15
    1154.363430    4.87439e-15    6.12847e-16    6.41537e-15
    1154.393340    3.47812e-15    5.01011e-16    6.41459e-15
    1154.423250    4.00597e-15    5.58915e-16    6.41382e-15
    1154.453160    4.38896e-15    5.61047e-16    6.41305e-15
    1154.483070    4.74383e-15    5.80652e-16    6.41229e-15
    1154.512980    6.17899e-15    6.28917e-16    6.41154e-15
    1154.542890    6.10815e-15    6.23725e-16    6.41079e-15
    1154.572800    6.17120e-15    6.77333e-16    6.41005e-15
    1154.602710    6.81460e-15    6.74766e-16    6.40931e-15
    1154.632620    6.70605e-15    6.80886e-16    6.40859e-15
    1154.662530    6.21788e-15    6.61644e-16    6.40786e-15
    1154.692440    6.23523e-15    6.69613e-16    6.40714e-15
    1154.722350    5.81262e-15    6.25407e-16    6.40643e-15
