#depth	Te	cC/dT	dt/dr	d^2T/dr^2
6.59424e+25	2.3720e+03	-7.31e-37	-2.45e-22	4.39e-46
6.61288e+25	2.3317e+03	-7.38e-37	-2.27e-22	9.81e-47
6.63329e+25	2.2684e+03	-7.48e-37	-2.74e-22	-2.02e-46
6.65533e+25	2.2266e+03	-7.55e-37	-1.99e-22	3.56e-46
6.67948e+25	2.1623e+03	-7.64e-37	-2.35e-22	-1.32e-46
6.70556e+25	2.1175e+03	-7.71e-37	-1.80e-22	2.21e-46
6.72928e+25	2.0807e+03	-7.77e-37	-1.63e-22	7.84e-47
6.75528e+25	2.0220e+03	-7.84e-37	-2.00e-22	-1.26e-46
6.78335e+25	1.9818e+03	-7.90e-37	-1.50e-22	1.85e-46
6.80890e+25	1.9473e+03	-7.95e-37	-1.41e-22	3.64e-47
6.83689e+25	1.8962e+03	-8.00e-37	-1.62e-22	-6.33e-47
6.86710e+25	1.8590e+03	-8.04e-37	-1.29e-22	1.12e-46
6.89460e+25	1.8278e+03	-8.07e-37	-1.19e-22	3.96e-47
6.92473e+25	1.7807e+03	-8.10e-37	-1.38e-22	-5.69e-47
6.95726e+25	1.7472e+03	-8.12e-37	-1.08e-22	9.77e-47
6.99291e+25	1.6987e+03	-8.13e-37	-1.20e-22	-3.07e-47
7.03139e+25	1.6636e+03	-8.14e-37	-9.55e-23	6.81e-47
7.06641e+25	1.6342e+03	-8.14e-37	-8.83e-23	2.16e-47
7.10479e+25	1.5909e+03	-8.11e-37	-9.98e-23	-2.65e-47
7.14622e+25	1.5602e+03	-8.09e-37	-7.78e-23	5.57e-47
7.19161e+25	1.5168e+03	-8.03e-37	-8.45e-23	-1.31e-47
7.24062e+25	1.4859e+03	-7.99e-37	-6.63e-23	3.90e-47
7.28522e+25	1.4608e+03	-7.95e-37	-5.90e-23	1.73e-47
7.33409e+25	1.4244e+03	-7.85e-37	-6.58e-23	-1.24e-47
7.38685e+25	1.4008e+03	-7.79e-37	-4.71e-23	3.73e-47
7.44467e+25	1.3671e+03	-7.66e-37	-5.15e-23	-6.73e-48
7.50708e+25	1.3479e+03	-7.60e-37	-3.24e-23	3.21e-47
7.57548e+25	1.3205e+03	-7.47e-37	-3.54e-23	-3.87e-48
7.64931e+25	1.3059e+03	-7.41e-37	-2.09e-23	2.06e-47
7.71347e+25	1.3157e+03	-7.50e-37	1.69e-23	6.52e-47
7.77034e+25	1.3137e+03	-7.49e-37	-3.54e-24	-3.66e-47
7.83449e+25	1.3250e+03	-7.54e-37	1.56e-23	2.63e-47
7.90514e+25	1.3558e+03	-7.67e-37	4.49e-23	4.26e-47
7.96720e+25	1.4078e+03	-7.83e-37	9.40e-23	8.87e-47
8.01734e+25	1.4689e+03	-7.94e-37	1.36e-22	9.32e-47
8.05603e+25	1.5373e+03	-8.00e-37	2.11e-22	2.31e-46
8.08319e+25	1.6008e+03	-8.02e-37	2.90e-22	3.63e-46
8.10240e+25	1.6495e+03	-8.00e-37	2.95e-22	2.70e-47
8.11907e+25	1.6847e+03	-7.97e-37	2.09e-22	-5.09e-46
8.13838e+25	1.7187e+03	-7.92e-37	1.56e-22	-2.45e-46
8.16348e+25	1.7706e+03	-7.84e-37	1.83e-22	9.52e-47
8.19219e+25	1.8512e+03	-7.71e-37	2.77e-22	3.25e-46
8.21672e+25	1.9638e+03	-7.54e-37	5.63e-22	1.42e-45
8.23197e+25	2.0654e+03	-7.38e-37	9.71e-22	3.90e-45
8.24040e+25	2.1257e+03	-7.28e-37	9.44e-22	-4.09e-46
8.24697e+25	2.1564e+03	-7.22e-37	4.54e-22	-7.27e-45
8.25473e+25	2.1852e+03	-7.16e-37	3.28e-22	-1.43e-45
8.26483e+25	2.2250e+03	-7.07e-37	3.49e-22	1.81e-46
8.27795e+25	2.2833e+03	-6.94e-37	3.93e-22	2.96e-46
8.29409e+25	2.3710e+03	-6.76e-37	5.03e-22	6.34e-46
8.30988e+25	2.5055e+03	-6.52e-37	9.51e-22	3.17e-45
8.32090e+25	2.6433e+03	-6.28e-37	1.74e-21	1.00e-44
8.32712e+25	2.7317e+03	-6.14e-37	1.94e-21	4.41e-45
8.33150e+25	2.7742e+03	-6.06e-37	1.01e-21	-2.22e-44
8.33635e+25	2.8124e+03	-5.99e-37	6.97e-22	-5.67e-45
8.34265e+25	2.8618e+03	-5.90e-37	6.94e-22	-3.68e-47
8.35084e+25	2.9330e+03	-5.77e-37	7.68e-22	8.01e-46
8.36119e+25	3.0401e+03	-5.58e-37	9.36e-22	1.46e-45
8.37179e+25	3.2122e+03	-5.30e-37	1.77e-21	8.51e-45
8.37939e+25	3.4054e+03	-5.00e-37	3.54e-21	3.25e-44
8.38357e+25	3.5214e+03	-4.83e-37	4.02e-21	1.66e-44
8.38632e+25	3.5825e+03	-4.73e-37	2.33e-21	-6.44e-44
8.38935e+25	3.6143e+03	-4.68e-37	9.31e-22	-4.08e-44
8.39328e+25	3.6832e+03	-4.57e-37	1.55e-21	1.40e-44
8.39839e+25	3.7637e+03	-4.44e-37	1.39e-21	-2.74e-45
8.40503e+25	3.8869e+03	-4.24e-37	1.64e-21	3.30e-45
8.41233e+25	4.0442e+03	-4.00e-37	2.21e-21	8.05e-45
8.41863e+25	4.2103e+03	-3.75e-37	3.03e-21	1.49e-44
8.42345e+25	4.3376e+03	-3.56e-37	3.06e-21	6.05e-46
8.42767e+25	4.4258e+03	-3.43e-37	2.07e-21	-2.31e-44
8.43257e+25	4.4982e+03	-3.31e-37	1.31e-21	-1.38e-44
8.43893e+25	4.5874e+03	-3.17e-37	1.24e-21	-9.28e-46
8.44721e+25	4.7077e+03	-2.98e-37	1.29e-21	4.86e-46
8.45738e+25	4.8479e+03	-2.76e-37	1.28e-21	-8.57e-47
8.46858e+25	5.0031e+03	-2.52e-37	1.36e-21	7.53e-46
8.47979e+25	5.1448e+03	-2.29e-37	1.29e-21	-6.90e-46
8.49130e+25	5.2634e+03	-2.10e-37	9.88e-22	-2.48e-45
8.50511e+25	5.3720e+03	-1.91e-37	6.96e-22	-1.87e-45
8.52306e+25	5.5007e+03	-1.69e-37	6.34e-22	-3.04e-46
8.54621e+25	5.6449e+03	-1.43e-37	5.54e-22	-3.08e-46
8.57450e+25	5.8028e+03	-1.15e-37	5.17e-22	-1.23e-46
8.60662e+25	5.9533e+03	-8.66e-38	4.47e-22	-2.08e-46
8.64347e+25	6.0862e+03	-6.07e-38	3.32e-22	-2.85e-46
8.68946e+25	6.1736e+03	-3.96e-38	1.68e-22	-3.16e-46
8.74925e+25	6.2332e+03	-2.08e-38	8.82e-23	-1.18e-46
8.82697e+25	6.2794e+03	-3.38e-39	5.26e-23	-4.05e-47
8.92802e+25	6.2628e+03	5.77e-39	-1.46e-23	-5.89e-47
9.05937e+25	6.1587e+03	2.65e-39	-7.01e-23	-3.74e-47
9.23014e+25	5.9530e+03	-1.56e-38	-1.07e-22	-1.89e-47
9.41047e+25	5.7209e+03	-4.11e-38	-1.39e-22	-1.91e-47
9.55624e+25	5.4983e+03	-6.93e-38	-1.80e-22	-3.32e-47
9.66410e+25	5.3009e+03	-9.59e-38	-2.15e-22	-3.84e-47
9.74701e+25	5.1145e+03	-1.22e-37	-2.52e-22	-5.01e-47
9.81445e+25	4.9294e+03	-1.48e-37	-3.04e-22	-8.54e-47
9.86922e+25	4.7429e+03	-1.75e-37	-3.83e-22	-1.63e-46
9.91210e+25	4.5656e+03	-2.01e-37	-4.78e-22	-2.54e-46
9.94499e+25	4.3853e+03	-2.27e-37	-6.29e-22	-5.27e-46
9.96979e+25	4.2044e+03	-2.53e-37	-8.65e-22	-1.13e-45
9.98754e+25	4.0325e+03	-2.78e-37	-1.18e-21	-2.15e-45
9.99997e+25	2.8831e+03	-4.39e-37	-1.12e-20	-9.76e-44
1.00098e+26	2.8602e+03	-4.42e-37	-2.45e-22	1.17e-43
1.00205e+26	2.6423e+03	-4.71e-37	-1.79e-21	-1.28e-44
1.00321e+26	2.5615e+03	-4.82e-37	-7.31e-22	9.62e-45
1.00427e+26	2.4953e+03	-4.91e-37	-6.58e-22	7.31e-46
1.00523e+26	2.4370e+03	-5.00e-37	-6.38e-22	2.18e-46
1.00610e+26	2.3914e+03	-5.06e-37	-5.47e-22	1.09e-45
1.00706e+26	2.3188e+03	-5.16e-37	-6.71e-22	-1.14e-45
1.00809e+26	2.2777e+03	-5.21e-37	-4.17e-22	2.58e-45
1.00922e+26	2.2108e+03	-5.30e-37	-5.22e-22	-8.19e-46
1.01045e+26	2.1718e+03	-5.36e-37	-3.35e-22	1.60e-45
1.01179e+26	2.1087e+03	-5.44e-37	-4.16e-22	-5.36e-46
1.01324e+26	2.0706e+03	-5.49e-37	-2.76e-22	1.02e-45
1.01482e+26	2.0094e+03	-5.57e-37	-3.42e-22	-3.66e-46
1.01653e+26	1.9755e+03	-5.61e-37	-2.08e-22	8.18e-46
1.01841e+26	1.9228e+03	-5.68e-37	-2.48e-22	-1.90e-46
1.02043e+26	1.8890e+03	-5.72e-37	-1.75e-22	3.80e-46
1.02265e+26	1.8369e+03	-5.78e-37	-2.08e-22	-1.30e-46
1.02505e+26	1.8020e+03	-5.82e-37	-1.53e-22	2.39e-46
1.02767e+26	1.7482e+03	-5.87e-37	-1.81e-22	-9.48e-47
1.03051e+26	1.7125e+03	-5.91e-37	-1.32e-22	1.81e-46
1.03308e+26	1.6821e+03	-5.94e-37	-1.24e-22	3.56e-47
1.03591e+26	1.6356e+03	-5.98e-37	-1.46e-22	-6.92e-47
1.03896e+26	1.6042e+03	-6.00e-37	-1.08e-22	1.29e-46
1.04230e+26	1.5574e+03	-6.04e-37	-1.24e-22	-4.11e-47
1.04591e+26	1.5254e+03	-6.05e-37	-9.31e-23	8.89e-47
1.04920e+26	1.4981e+03	-6.07e-37	-8.73e-23	1.84e-47
1.05280e+26	1.4572e+03	-6.08e-37	-1.01e-22	-3.25e-47
1.05668e+26	1.4288e+03	-6.09e-37	-7.68e-23	6.42e-47
1.06094e+26	1.3881e+03	-6.09e-37	-8.45e-23	-1.61e-47
1.06553e+26	1.3591e+03	-6.08e-37	-6.62e-23	4.19e-47
1.06972e+26	1.3342e+03	-6.07e-37	-6.24e-23	9.42e-48
1.07430e+26	1.2988e+03	-6.06e-37	-6.83e-23	-1.14e-47
1.07925e+26	1.2731e+03	-6.04e-37	-5.45e-23	2.93e-47
1.08375e+26	1.2513e+03	-6.02e-37	-5.08e-23	8.67e-48
1.08868e+26	1.2205e+03	-5.98e-37	-5.52e-23	-7.86e-48
1.09401e+26	1.1978e+03	-5.95e-37	-4.49e-23	2.04e-47
1.09985e+26	1.1668e+03	-5.90e-37	-4.69e-23	-3.15e-48
1.10615e+26	1.1434e+03	-5.85e-37	-3.90e-23	1.32e-47
1.11188e+26	1.1235e+03	-5.81e-37	-3.63e-23	4.91e-48
1.11817e+26	1.0968e+03	-5.74e-37	-3.76e-23	-1.84e-48
1.12495e+26	1.0762e+03	-5.68e-37	-3.19e-23	8.92e-48
1.13238e+26	1.0495e+03	-5.59e-37	-3.17e-23	1.71e-49
1.14041e+26	1.0284e+03	-5.52e-37	-2.77e-23	5.28e-48
1.14771e+26	1.0105e+03	-5.45e-37	-2.56e-23	2.94e-48
1.15571e+26	9.8689e+02	-5.35e-37	-2.61e-23	-5.05e-49
1.16435e+26	9.6768e+02	-5.26e-37	-2.33e-23	3.37e-48
1.17382e+26	9.4391e+02	-5.15e-37	-2.22e-23	1.04e-48
1.18404e+26	9.2459e+02	-5.05e-37	-1.98e-23	2.44e-48
1.19334e+26	9.0843e+02	-4.96e-37	-1.82e-23	1.82e-48
1.20353e+26	8.8838e+02	-4.83e-37	-1.74e-23	7.24e-49
1.21453e+26	8.7188e+02	-4.73e-37	-1.57e-23	1.58e-48
1.22659e+26	8.5218e+02	-4.59e-37	-1.45e-23	9.47e-49
1.23960e+26	8.3573e+02	-4.47e-37	-1.33e-23	9.57e-49
1.25386e+26	8.1668e+02	-4.32e-37	-1.18e-23	8.99e-49
1.26926e+26	8.0060e+02	-4.19e-37	-1.10e-23	5.83e-49
1.28327e+26	7.8744e+02	-4.08e-37	-9.86e-24	8.25e-49
1.29863e+26	7.7213e+02	-3.94e-37	-8.82e-24	6.00e-49
1.31859e+26	7.5468e+02	-3.77e-37	-7.73e-24	4.80e-49
1.34013e+26	7.4000e+02	-3.64e-37	-7.15e-24	2.84e-49
1.36375e+26	7.2454e+02	-3.48e-37	-5.79e-24	5.08e-49
1.38924e+26	7.1174e+02	-3.36e-37	-5.27e-24	2.17e-49
1.41717e+26	6.9909e+02	-3.24e-37	-4.01e-24	3.99e-49
1.45349e+26	6.8537e+02	-3.12e-37	-3.34e-24	1.62e-49
1.49269e+26	6.7589e+02	-3.07e-37	-2.54e-24	2.15e-49
1.53565e+26	6.6818e+02	-3.05e-37	-1.59e-24	1.96e-49
1.58103e+26	6.6518e+02	-3.13e-37	-7.11e-25	2.07e-49
1.61951e+26	6.6568e+02	-3.25e-37	1.42e-25	2.45e-49
1.65138e+26	6.6800e+02	-3.39e-37	8.02e-25	2.28e-49
1.67809e+26	6.7187e+02	-3.53e-37	1.58e-24	3.19e-49
1.70071e+26	6.7499e+02	-3.65e-37	1.50e-24	-4.03e-50
1.72003e+26	6.7843e+02	-3.77e-37	1.93e-24	2.40e-49
1.73664e+26	6.8190e+02	-3.87e-37	2.26e-24	2.16e-49
1.75100e+26	6.8536e+02	-3.97e-37	2.59e-24	2.49e-49
1.76348e+26	6.8847e+02	-4.06e-37	2.68e-24	7.42e-50
1.77437e+26	6.9136e+02	-4.14e-37	2.85e-24	1.68e-49
1.78391e+26	6.9420e+02	-4.21e-37	3.18e-24	3.72e-49
1.79230e+26	6.9667e+02	-4.27e-37	3.15e-24	-3.73e-50
1.79968e+26	6.9908e+02	-4.33e-37	3.49e-24	4.89e-49
1.80620e+26	7.0112e+02	-4.38e-37	3.33e-24	-2.67e-49
1.81198e+26	7.0321e+02	-4.43e-37	3.84e-24	9.53e-49
1.81738e+26	7.0484e+02	-4.47e-37	3.04e-24	-1.49e-48
1.82271e+26	7.0693e+02	-4.51e-37	3.95e-24	1.71e-48
1.82798e+26	7.0837e+02	-4.55e-37	2.76e-24	-2.27e-48
1.83319e+26	7.1070e+02	-4.60e-37	4.49e-24	3.36e-48
1.83833e+26	7.1231e+02	-4.64e-37	3.15e-24	-2.63e-48
1.84342e+26	7.1438e+02	-4.68e-37	4.10e-24	1.88e-48
1.84844e+26	7.1612e+02	-4.72e-37	3.49e-24	-1.22e-48
1.85340e+26	7.1820e+02	-4.76e-37	4.21e-24	1.45e-48
1.85799e+26	7.1993e+02	-4.80e-37	4.08e-24	-2.94e-49
1.85799e+26	7.1993e+02	-4.80e-37	4.08e-24	0.00e+00
2.63063e+22	2.1633e+04	4.70e-37
1.57838e+23	2.1273e+04	4.58e-37	-1.71e-21
4.49799e+23	2.1068e+04	4.52e-37	-5.50e-22	3.10e-45
1.21060e+24	2.0639e+04	4.37e-37	-3.73e-22	1.55e-46
2.53096e+24	2.0407e+04	4.29e-37	-1.55e-22	1.46e-46
4.24743e+24	2.0175e+04	4.19e-37	-1.20e-22	1.83e-47
6.47883e+24	1.9889e+04	4.08e-37	-1.14e-22	2.48e-48
9.37966e+24	1.9455e+04	3.89e-37	-1.32e-22	-5.69e-48
1.31507e+25	1.8918e+04	3.66e-37	-1.26e-22	1.47e-48
1.68394e+25	1.8533e+04	3.48e-37	-1.24e-22	7.03e-49
1.96707e+25	1.8205e+04	3.33e-37	-1.29e-22	-1.89e-48
2.26011e+25	1.7718e+04	3.11e-37	-1.47e-22	-5.54e-48
2.55871e+25	1.7303e+04	2.92e-37	-1.56e-22	-3.45e-48
2.80732e+25	1.6924e+04	2.74e-37	-1.64e-22	-3.48e-48
3.07330e+25	1.6391e+04	2.50e-37	-1.77e-22	-4.27e-48
3.34416e+25	1.5910e+04	2.27e-37	-2.00e-22	-9.44e-48
3.56878e+25	1.5464e+04	2.06e-37	-2.14e-22	-6.89e-48
3.78123e+25	1.4961e+04	1.83e-37	-2.32e-22	-8.46e-48
3.98613e+25	1.4462e+04	1.59e-37	-2.58e-22	-1.34e-47
4.16666e+25	1.3985e+04	1.37e-37	-2.84e-22	-1.52e-47
4.32455e+25	1.3522e+04	1.15e-37	-3.13e-22	-1.97e-47
4.46325e+25	1.3072e+04	9.32e-38	-3.47e-22	-2.66e-47
4.58448e+25	1.2636e+04	7.22e-38	-3.86e-22	-3.44e-47
4.68999e+25	1.2213e+04	5.17e-38	-4.32e-22	-4.61e-47
4.78150e+25	1.1802e+04	3.17e-38	-4.84e-22	-6.13e-47
4.86056e+25	1.1406e+04	1.21e-38	-5.41e-22	-7.83e-47
4.92880e+25	1.1019e+04	-7.31e-39	-6.12e-22	-1.12e-46
4.98746e+25	1.0642e+04	-2.65e-38	-6.97e-22	-1.59e-46
5.03738e+25	1.0292e+04	-4.47e-38	-7.64e-22	-1.47e-46
5.08047e+25	9.8877e+03	-6.62e-38	-1.00e-21	-5.86e-46
5.11547e+25	9.5606e+03	-8.39e-38	-1.10e-21	-3.48e-46
5.14327e+25	9.2212e+03	-1.03e-37	-1.31e-21	-7.79e-46
5.16684e+25	8.8878e+03	-1.22e-37	-1.57e-21	-1.27e-45
5.18589e+25	8.5498e+03	-1.42e-37	-2.00e-21	-2.49e-45
5.20078e+25	8.4752e+03	-1.46e-37	-5.81e-22	1.10e-44
5.21556e+25	8.3351e+03	-1.55e-37	-8.38e-22	-1.54e-45
5.23476e+25	8.1740e+03	-1.64e-37	-7.42e-22	4.44e-46
5.25974e+25	7.9305e+03	-1.79e-37	-8.62e-22	-4.27e-46
5.28764e+25	7.7191e+03	-1.92e-37	-7.66e-22	3.48e-46
5.31654e+25	7.4462e+03	-2.10e-37	-9.03e-22	-4.53e-46
5.34402e+25	7.2486e+03	-2.23e-37	-7.99e-22	4.22e-46
5.36999e+25	6.9776e+03	-2.42e-37	-9.96e-22	-7.23e-46
5.39411e+25	6.7988e+03	-2.56e-37	-8.51e-22	6.90e-46
5.41662e+25	6.5307e+03	-2.76e-37	-1.12e-21	-1.12e-45
5.43737e+25	6.3629e+03	-2.89e-37	-9.57e-22	9.17e-46
5.45610e+25	6.1239e+03	-3.09e-37	-1.20e-21	-1.21e-45
5.47373e+25	5.9622e+03	-3.23e-37	-1.06e-21	9.36e-46
5.48987e+25	5.7342e+03	-3.44e-37	-1.35e-21	-1.71e-45
5.50474e+25	5.5883e+03	-3.57e-37	-1.14e-21	1.60e-45
5.51848e+25	5.3592e+03	-3.79e-37	-1.56e-21	-2.85e-45
5.53098e+25	5.2498e+03	-3.91e-37	-1.06e-21	4.83e-45
5.54284e+25	4.9975e+03	-4.17e-37	-1.88e-21	-6.12e-45
5.55353e+25	4.9487e+03	-4.22e-37	-6.13e-22	1.59e-44
5.56269e+25	4.7195e+03	-4.48e-37	-2.21e-21	-1.54e-44
5.57107e+25	4.6752e+03	-4.53e-37	-6.91e-22	2.38e-44
5.57843e+25	4.4913e+03	-4.75e-37	-2.21e-21	-1.83e-44
5.58563e+25	4.4120e+03	-4.84e-37	-1.30e-21	1.49e-44
5.59264e+25	4.2469e+03	-5.05e-37	-2.08e-21	-9.89e-45
5.59965e+25	4.1845e+03	-5.13e-37	-1.02e-21	1.74e-44
5.60668e+25	4.0351e+03	-5.33e-37	-1.88e-21	-1.08e-44
5.61387e+25	3.9666e+03	-5.42e-37	-1.06e-21	1.27e-44
5.62127e+25	3.8301e+03	-5.61e-37	-1.63e-21	-6.78e-45
5.62897e+25	3.7605e+03	-5.71e-37	-9.88e-22	9.13e-45
5.63707e+25	3.6285e+03	-5.91e-37	-1.44e-21	-4.96e-45
5.64542e+25	3.5676e+03	-6.00e-37	-8.07e-22	8.42e-45
5.65410e+25	3.4497e+03	-6.18e-37	-1.20e-21	-4.03e-45
5.66331e+25	3.3820e+03	-6.29e-37	-7.86e-22	4.83e-45
5.67321e+25	3.2716e+03	-6.46e-37	-9.86e-22	-1.79e-45
5.68378e+25	3.2066e+03	-6.57e-37	-6.53e-22	3.35e-45
5.69523e+25	3.1033e+03	-6.74e-37	-7.99e-22	-1.13e-45
5.70752e+25	3.0387e+03	-6.86e-37	-5.54e-22	2.09e-45
5.72093e+25	2.9375e+03	-7.03e-37	-6.68e-22	-7.46e-46
5.73540e+25	2.8753e+03	-7.14e-37	-4.51e-22	1.57e-45
5.74857e+25	2.8224e+03	-7.24e-37	-4.21e-22	2.37e-46
5.76301e+25	2.7380e+03	-7.39e-37	-5.17e-22	-5.88e-46
5.77859e+25	2.6845e+03	-7.49e-37	-3.61e-22	1.05e-45
5.79566e+25	2.6010e+03	-7.64e-37	-4.32e-22	-3.69e-46
5.81409e+25	2.5466e+03	-7.74e-37	-3.10e-22	6.97e-46
5.83087e+25	2.5009e+03	-7.83e-37	-2.86e-22	1.47e-46
5.84925e+25	2.4287e+03	-7.96e-37	-3.47e-22	-2.94e-46
5.86909e+25	2.3808e+03	-8.05e-37	-2.54e-22	4.95e-46
5.88715e+25	2.3403e+03	-8.13e-37	-2.35e-22	1.07e-46
5.90694e+25	2.2759e+03	-8.24e-37	-2.88e-22	-2.35e-46
5.92830e+25	2.2340e+03	-8.32e-37	-2.06e-22	4.01e-46
5.95171e+25	2.1687e+03	-8.42e-37	-2.46e-22	-1.53e-46
5.97698e+25	2.1239e+03	-8.50e-37	-1.86e-22	2.50e-46
5.99997e+25	2.0863e+03	-8.57e-37	-1.71e-22	6.79e-47
6.02517e+25	2.0277e+03	-8.65e-37	-2.06e-22	-1.21e-46
6.05238e+25	1.9875e+03	-8.71e-37	-1.55e-22	1.96e-46
6.07713e+25	1.9534e+03	-8.77e-37	-1.45e-22	4.28e-47
6.10426e+25	1.9015e+03	-8.82e-37	-1.69e-22	-7.90e-47
6.13355e+25	1.8648e+03	-8.87e-37	-1.31e-22	1.36e-46
6.16564e+25	1.8114e+03	-8.91e-37	-1.47e-22	-4.42e-47
6.20029e+25	1.7734e+03	-8.94e-37	-1.15e-22	9.77e-47
6.23182e+25	1.7414e+03	-8.97e-37	-1.07e-22	2.83e-47
6.26637e+25	1.6937e+03	-8.97e-37	-1.22e-22	-3.97e-47
6.30366e+25	1.6601e+03	-8.98e-37	-9.45e-23	7.78e-47
6.33761e+25	1.6321e+03	-8.98e-37	-8.66e-23	2.43e-47
6.37480e+25	1.5899e+03	-8.95e-37	-1.00e-22	-3.31e-47
6.41495e+25	1.5610e+03	-8.93e-37	-7.55e-23	6.52e-47
6.45895e+25	1.5191e+03	-8.86e-37	-8.42e-23	-1.74e-47
6.50645e+25	1.4908e+03	-8.83e-37	-6.25e-23	4.80e-47
6.55850e+25	1.4508e+03	-8.72e-37	-6.81e-23	-9.53e-48
6.61469e+25	1.4258e+03	-8.67e-37	-4.67e-23	3.99e-47
6.67627e+25	1.3907e+03	-8.54e-37	-5.04e-23	-5.39e-48
6.74275e+25	1.3732e+03	-8.49e-37	-2.75e-23	3.62e-47
6.80328e+25	1.3588e+03	-8.44e-37	-2.50e-23	4.47e-48
6.86025e+25	1.3605e+03	-8.47e-37	3.07e-24	4.98e-47
6.92490e+25	1.3523e+03	-8.43e-37	-1.12e-23	-1.96e-47
6.99453e+25	1.3714e+03	-8.52e-37	2.89e-23	6.06e-47
7.05400e+25	1.4084e+03	-8.65e-37	7.02e-23	7.83e-47
7.10455e+25	1.4483e+03	-8.74e-37	8.25e-23	2.56e-47
7.15506e+25	1.4933e+03	-8.79e-37	8.53e-23	5.36e-48
7.20763e+25	1.5630e+03	-8.81e-37	1.33e-22	9.04e-47
7.25153e+25	1.6692e+03	-8.79e-37	3.01e-22	4.76e-46
7.27801e+25	1.7722e+03	-8.71e-37	5.83e-22	1.60e-45
7.29139e+25	1.8364e+03	-8.64e-37	7.05e-22	1.33e-45
7.29985e+25	1.8671e+03	-8.59e-37	3.93e-22	-3.99e-45
7.30884e+25	1.8827e+03	-8.55e-37	1.53e-22	-2.36e-45
7.32053e+25	1.9127e+03	-8.48e-37	2.27e-22	5.62e-46
7.33572e+25	1.9524e+03	-8.38e-37	2.31e-22	2.47e-47
7.35546e+25	2.0096e+03	-8.25e-37	2.56e-22	1.10e-46
7.37840e+25	2.1061e+03	-8.04e-37	4.10e-22	6.53e-46
7.39788e+25	2.2437e+03	-7.77e-37	8.93e-22	3.13e-45
7.40945e+25	2.3587e+03	-7.56e-37	1.49e-21	7.77e-45
7.41567e+25	2.4211e+03	-7.44e-37	1.32e-21	-3.71e-45
7.42080e+25	2.4453e+03	-7.38e-37	4.38e-22	-1.59e-44
7.42715e+25	2.4837e+03	-7.30e-37	5.35e-22	1.35e-45
7.43540e+25	2.5286e+03	-7.19e-37	4.81e-22	-5.71e-46
7.44613e+25	2.5934e+03	-7.05e-37	5.35e-22	4.39e-46
7.45947e+25	2.6908e+03	-6.84e-37	6.69e-22	9.24e-46
7.47277e+25	2.8479e+03	-6.54e-37	1.30e-21	5.25e-45
7.48209e+25	3.0162e+03	-6.24e-37	2.57e-21	1.93e-44
7.48713e+25	3.1169e+03	-6.07e-37	2.86e-21	8.21e-45
7.49053e+25	3.1705e+03	-5.97e-37	1.64e-21	-3.72e-44
7.49429e+25	3.2004e+03	-5.91e-37	7.01e-22	-2.20e-44
7.49919e+25	3.2668e+03	-5.79e-37	1.20e-21	9.04e-45
7.50555e+25	3.3381e+03	-5.65e-37	9.91e-22	-2.92e-45
7.51383e+25	3.4531e+03	-5.45e-37	1.23e-21	2.56e-45
7.52271e+25	3.6403e+03	-5.12e-37	2.22e-21	1.18e-44
7.52938e+25	3.8378e+03	-4.80e-37	4.02e-21	3.66e-44
7.53327e+25	3.9576e+03	-4.60e-37	4.18e-21	5.69e-45
7.53612e+25	4.0227e+03	-4.50e-37	2.29e-21	-6.66e-44
7.53939e+25	4.0600e+03	-4.43e-37	1.01e-21	-3.47e-44
7.54363e+25	4.1410e+03	-4.29e-37	1.69e-21	1.41e-44
7.54915e+25	4.2276e+03	-4.14e-37	1.39e-21	-4.82e-45
7.55632e+25	4.3515e+03	-3.93e-37	1.53e-21	1.72e-45
7.56465e+25	4.5077e+03	-3.66e-37	1.83e-21	3.52e-45
7.57262e+25	4.6619e+03	-3.40e-37	2.08e-21	3.46e-45
7.57967e+25	4.7935e+03	-3.18e-37	1.96e-21	-1.82e-45
7.58669e+25	4.8929e+03	-3.01e-37	1.36e-21	-8.27e-45
7.59511e+25	4.9836e+03	-2.85e-37	9.52e-22	-4.24e-45
7.60607e+25	5.0938e+03	-2.65e-37	8.90e-22	-5.00e-46
7.62031e+25	5.2276e+03	-2.40e-37	8.31e-22	-3.67e-46
7.63780e+25	5.3860e+03	-2.11e-37	8.39e-22	4.31e-47
7.65686e+25	5.5518e+03	-1.81e-37	8.61e-22	1.13e-46
7.67616e+25	5.6973e+03	-1.54e-37	7.53e-22	-5.60e-46
7.69719e+25	5.8144e+03	-1.30e-37	5.15e-22	-1.04e-45
7.72331e+25	5.9328e+03	-1.06e-37	4.01e-22	-3.87e-46
7.75726e+25	6.0403e+03	-8.07e-38	2.80e-22	-3.16e-46
7.80141e+25	6.1571e+03	-5.30e-38	2.34e-22	-9.21e-47
7.85879e+25	6.2394e+03	-2.87e-38	1.27e-22	-1.65e-46
7.93339e+25	6.2893e+03	-8.21e-39	5.91e-23	-8.04e-47
8.03037e+25	6.2731e+03	2.98e-39	-1.48e-23	-6.74e-47
8.15645e+25	6.1745e+03	1.38e-39	-6.91e-23	-3.81e-47
8.32034e+25	5.9696e+03	-1.76e-38	-1.11e-22	-2.24e-47
8.49395e+25	5.7340e+03	-4.53e-38	-1.46e-22	-2.16e-47
8.63401e+25	5.5094e+03	-7.62e-38	-1.90e-22	-3.76e-47
