H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
7.58577e+13	7.64835e+16	8.31516e+10	1.43526e+12	3.69849e+11	3.24597e+11	1.64132e+10	6.05268e+07	1.65593e+12	1.41294e+10	1.06760e+09	4.30910e+09	8.16021e+10	4.74268e+10	9.32511e+10
7.58577e+13	7.26456e+16	8.33184e+10	1.38216e+12	3.40667e+11	3.14764e+11	1.43903e+10	6.74139e+07	1.63065e+12	1.19651e+10	8.66058e+08	4.39838e+09	8.17915e+10	4.62026e+10	8.50865e+10
7.58577e+13	6.90071e+16	8.34392e+10	1.33002e+12	3.13434e+11	3.04943e+11	1.26029e+10	7.50119e+07	1.60378e+12	1.01170e+10	7.01447e+08	4.48028e+09	8.17581e+10	4.48884e+10	7.74183e+10
7.58577e+13	6.55509e+16	8.35148e+10	1.27882e+12	2.88018e+11	2.95136e+11	1.10232e+10	8.33943e+07	1.57530e+12	8.53881e+09	5.67016e+08	4.55505e+09	8.15054e+10	4.34938e+10	7.02386e+10
7.58577e+13	6.22686e+16	8.35484e+10	1.22864e+12	2.64335e+11	2.85365e+11	9.62927e+09	9.26297e+07	1.54529e+12	7.19361e+09	4.57457e+08	4.62283e+09	8.10430e+10	4.20316e+10	6.35475e+10
7.58578e+13	5.91511e+16	8.35417e+10	1.17956e+12	2.42299e+11	2.75649e+11	8.40111e+09	1.02792e+08	1.51381e+12	6.04903e+09	3.68336e+08	4.68385e+09	8.03811e+10	4.05144e+10	5.73388e+10
7.58577e+13	5.61901e+16	8.34969e+10	1.13161e+12	2.21826e+11	2.66007e+11	7.32058e+09	1.13960e+08	1.48095e+12	5.07692e+09	2.95983e+08	4.73838e+09	7.95321e+10	3.89548e+10	5.16020e+10
7.58577e+13	5.33779e+16	8.34158e+10	1.08486e+12	2.02832e+11	2.56457e+11	6.37130e+09	1.26217e+08	1.44681e+12	4.25283e+09	2.37362e+08	4.78679e+09	7.85093e+10	3.73649e+10	4.63228e+10
7.58577e+13	5.07070e+16	8.33003e+10	1.03934e+12	1.85237e+11	2.47015e+11	5.53854e+09	1.39649e+08	1.41147e+12	3.55559e+09	1.89964e+08	4.82946e+09	7.73274e+10	3.57562e+10	4.14837e+10
7.58577e+13	4.81704e+16	8.31522e+10	9.95075e+11	1.68960e+11	2.37696e+11	4.80903e+09	1.54350e+08	1.37505e+12	2.96679e+09	1.51719e+08	4.86684e+09	7.60012e+10	3.41397e+10	3.70645e+10
7.58577e+13	4.57613e+16	8.29729e+10	9.52088e+11	1.53924e+11	2.28512e+11	4.17083e+09	1.70416e+08	1.33763e+12	2.47056e+09	1.20925e+08	4.89939e+09	7.45462e+10	3.25252e+10	3.30431e+10
