H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
1.34896e+15	1.77808e+18	1.42174e+12	3.06701e+13	9.96783e+12	1.67570e+11	6.67054e+12	5.55221e+11	5.93168e+08	3.18307e+13	5.50525e+11	5.05532e+10	3.08618e+09	6.74348e+10	1.38931e+12	9.40050e+11	2.52871e+12
1.34896e+15	1.68910e+18	1.43009e+12	2.96802e+13	9.24226e+12	1.71831e+11	6.50380e+12	4.90282e+11	6.62936e+08	3.15263e+13	4.70285e+11	4.14071e+10	3.17109e+09	6.96199e+10	1.41297e+12	9.28831e+11	2.34363e+12
1.34896e+15	1.60466e+18	1.43731e+12	2.86946e+13	8.55916e+12	1.76144e+11	6.33482e+12	4.32414e+11	7.40345e+08	3.11891e+13	4.01178e+11	3.38645e+10	3.25022e+09	7.16905e+10	1.43265e+12	9.15123e+11	2.16533e+12
1.34896e+15	1.52427e+18	1.44376e+12	2.77137e+13	7.91430e+12	1.80547e+11	6.16351e+12	3.80724e+11	8.26426e+08	3.08184e+13	3.41528e+11	2.76347e+10	3.32446e+09	7.36657e+10	1.44842e+12	8.98804e+11	1.99394e+12
1.34896e+15	1.44799e+18	1.44914e+12	2.67423e+13	7.30949e+12	1.85010e+11	5.99085e+12	3.34817e+11	9.21745e+08	3.04161e+13	2.90324e+11	2.25155e+10	3.39242e+09	7.55118e+10	1.46003e+12	8.80308e+11	1.83053e+12
1.34896e+15	1.37554e+18	1.45361e+12	2.57819e+13	6.74233e+12	1.89535e+11	5.81713e+12	2.94055e+11	1.02728e+09	2.99825e+13	2.46381e+11	1.83112e+10	3.45436e+09	7.72336e+10	1.46752e+12	8.59731e+11	1.67538e+12
1.34896e+15	1.30672e+18	1.45723e+12	2.48349e+13	6.21129e+12	1.94129e+11	5.64282e+12	2.57912e+11	1.14401e+09	2.95185e+13	2.08730e+11	1.48645e+10	3.51018e+09	7.88284e+10	1.47091e+12	8.37280e+11	1.52878e+12
1.34896e+15	1.24135e+18	1.46001e+12	2.39027e+13	5.71493e+12	1.98802e+11	5.46827e+12	2.25918e+11	1.27296e+09	2.90251e+13	1.76524e+11	1.20438e+10	3.55979e+09	8.02948e+10	1.47027e+12	8.13175e+11	1.39092e+12
1.34896e+15	1.17925e+18	1.46200e+12	2.29871e+13	5.25167e+12	2.03560e+11	5.29390e+12	1.97638e+11	1.41526e+09	2.85034e+13	1.49021e+11	9.73977e+09	3.60318e+09	8.16335e+10	1.46572e+12	7.87646e+11	1.26188e+12
1.34896e+15	1.12026e+18	1.46323e+12	2.20895e+13	4.82001e+12	2.08405e+11	5.12006e+12	1.72678e+11	1.57208e+09	2.79547e+13	1.25575e+11	7.86121e+09	3.64038e+09	8.28469e+10	1.45742e+12	7.60920e+11	1.14164e+12
1.34896e+15	1.06424e+18	1.46374e+12	2.12111e+13	4.41834e+12	2.13343e+11	4.94717e+12	1.50680e+11	1.74471e+09	2.73805e+13	1.05624e+11	6.33260e+09	3.67148e+09	8.39388e+10	1.44555e+12	7.33229e+11	1.03009e+12
1.34896e+15	1.01102e+18	1.46357e+12	2.03529e+13	4.04518e+12	2.18376e+11	4.77551e+12	1.31324e+11	1.93449e+09	2.67821e+13	8.86771e+10	5.09115e+09	3.69656e+09	8.49141e+10	1.43033e+12	7.04800e+11	9.27034e+11
1.34896e+15	9.60470e+17	1.46276e+12	1.95158e+13	3.69899e+12	2.23509e+11	4.60541e+12	1.14315e+11	2.14284e+09	2.61613e+13	7.43085e+10	4.08491e+09	3.71575e+09	8.57792e+10	1.41200e+12	6.75848e+11	8.32207e+11
1.34896e+15	9.12441e+17	1.46129e+12	1.87001e+13	3.37826e+12	2.28741e+11	4.43709e+12	9.93888e+10	2.37133e+09	2.55194e+13	6.21466e+10	3.27079e+09	3.72912e+09	8.65401e+10	1.39078e+12	6.46588e+11	7.45273e+11
1.34896e+15	8.66839e+17	1.45926e+12	1.79070e+13	3.08158e+12	2.34082e+11	4.27096e+12	8.63123e+10	2.62150e+09	2.48589e+13	5.18761e+10	2.61375e+09	3.73704e+09	8.72064e+10	1.36701e+12	6.17201e+11	6.65903e+11
1.34896e+15	8.23524e+17	1.45667e+12	1.71366e+13	2.80751e+12	2.39531e+11	4.10719e+12	7.48705e+10	2.89507e+09	2.41813e+13	4.32178e+10	2.08444e+09	3.73960e+09	8.77854e+10	1.34094e+12	5.87873e+11	5.93678e+11
1.34896e+15	7.82384e+17	1.45355e+12	1.63891e+13	2.55467e+12	2.45091e+11	3.94600e+12	6.48725e+10	3.19378e+09	2.34886e+13	3.59330e+10	1.65893e+09	3.73701e+09	8.82855e+10	1.31282e+12	5.58768e+11	5.28176e+11
1.34896e+15	7.43311e+17	1.44991e+12	1.56647e+13	2.32175e+12	2.50762e+11	3.78761e+12	5.61478e+10	3.51949e+09	2.27828e+13	2.98161e+10	1.31758e+09	3.72948e+09	8.87152e+10	1.28294e+12	5.30032e+11	4.68963e+11
1.34896e+15	7.06199e+17	1.44577e+12	1.49635e+13	2.10745e+12	2.56545e+11	3.63217e+12	4.85441e+10	3.87413e+09	2.20660e+13	2.46902e+10	1.04431e+09	3.71723e+09	8.90829e+10	1.25155e+12	5.01795e+11	4.15594e+11
1.34896e+15	6.70950e+17	1.44115e+12	1.42853e+13	1.91056e+12	2.62440e+11	3.47986e+12	4.19256e+10	4.25970e+09	2.13401e+13	2.04035e+10	8.26021e+08	3.70048e+09	8.93971e+10	1.21891e+12	4.74170e+11	3.67631e+11
1.34896e+15	6.37471e+17	1.43607e+12	1.36302e+13	1.72991e+12	2.68445e+11	3.33081e+12	3.61721e+10	4.67825e+09	2.06073e+13	1.68261e+10	6.52018e+08	3.67948e+09	8.96655e+10	1.18526e+12	4.47253e+11	3.24645e+11
1.34896e+15	6.05714e+17	1.43050e+12	1.29986e+13	1.56463e+12	2.74552e+11	3.18532e+12	3.11829e+10	5.13139e+09	1.98706e+13	1.38502e+10	5.13753e+08	3.65432e+09	8.98927e+10	1.15086e+12	4.21186e+11	2.86256e+11
1.34896e+15	5.75536e+17	1.42460e+12	1.23893e+13	1.41318e+12	2.80776e+11	3.04323e+12	2.68512e+10	5.62210e+09	1.91308e+13	1.13750e+10	4.03926e+08	3.62573e+09	9.00925e+10	1.11592e+12	3.95898e+11	2.51998e+11
1.34896e+15	5.46863e+17	1.41822e+12	1.18020e+13	1.27479e+12	2.87094e+11	2.90465e+12	2.30986e+10	6.15225e+09	1.83898e+13	9.32207e+09	3.16919e+08	3.59337e+09	9.02669e+10	1.08056e+12	3.71533e+11	2.21510e+11
1.34896e+15	5.19626e+17	1.41142e+12	1.12364e+13	1.14849e+12	2.93503e+11	2.76965e+12	1.98510e+10	6.72412e+09	1.76499e+13	7.62303e+09	2.48142e+08	3.55768e+09	9.04230e+10	1.04499e+12	3.48106e+11	1.94437e+11
1.34896e+15	4.93773e+17	1.40426e+12	1.06927e+13	1.03342e+12	3.00001e+11	2.63841e+12	1.70447e+10	7.33967e+09	1.69134e+13	6.22066e+09	1.93922e+08	3.51904e+09	9.05651e+10	1.00943e+12	3.25644e+11	1.70456e+11
