H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.34896e+14	3.67824e+15	5.07683e+11	3.81365e+11	1.15345e+09	0	0	8.96811e+10	1.60024e+10	1.82767e+09
1.34896e+14	3.50013e+15	4.93989e+11	3.53450e+11	9.86681e+08	0	0	8.66128e+10	1.42666e+10	1.61202e+09
1.34896e+14	3.33168e+15	4.80506e+11	3.27562e+11	8.44145e+08	0	0	8.36083e+10	1.27124e+10	1.42250e+09
1.34896e+14	3.16985e+15	4.67035e+11	3.03191e+11	7.20945e+08	0	0	8.06254e+10	1.13013e+10	1.25392e+09
1.34896e+14	3.01757e+15	4.53869e+11	2.80736e+11	6.16229e+08	0	0	7.77331e+10	1.00475e+10	1.10645e+09
1.34896e+14	2.87227e+15	4.40839e+11	2.59765e+11	5.26281e+08	0	0	7.48908e+10	8.92281e+09	9.76006e+08
1.34896e+14	2.73427e+15	4.28015e+11	2.40283e+11	4.49353e+08	0	0	7.21176e+10	7.91890e+09	8.61062e+08
1.34896e+14	2.60323e+15	4.15413e+11	2.22201e+11	3.83605e+08	0	0	6.94174e+10	7.02450e+09	7.59802e+08
1.34896e+14	2.47884e+15	4.03046e+11	2.05432e+11	3.27446e+08	0	0	6.67933e+10	6.22899e+09	6.70608e+08
1.34896e+14	2.36093e+15	3.90941e+11	1.89912e+11	2.79548e+08	0	0	6.42518e+10	5.52301e+09	5.92127e+08
1.34896e+14	2.24808e+15	3.78989e+11	1.75415e+11	2.38412e+08	0	0	6.17674e+10	4.89324e+09	5.22558e+08
1.34896e+14	2.14155e+15	3.67363e+11	1.62072e+11	2.03482e+08	0	0	5.93814e+10	4.33512e+09	4.61555e+08
1.34896e+14	2.04048e+15	3.56007e+11	1.49731e+11	1.73696e+08	0	0	5.70775e+10	3.84114e+09	4.07822e+08
1.34896e+14	1.94458e+15	3.44927e+11	1.38320e+11	1.48301e+08	0	0	5.48560e+10	3.40422e+09	3.60485e+08
1.34896e+14	1.85358e+15	3.34127e+11	1.27776e+11	1.26652e+08	0	0	5.27164e+10	3.01798e+09	3.18774e+08
1.34896e+14	1.76771e+15	3.23669e+11	1.18089e+11	1.08272e+08	0	0	5.06704e+10	2.67783e+09	2.82158e+08
1.34896e+14	1.68529e+15	3.13377e+11	1.09041e+11	9.24669e+07	0	0	4.86801e+10	2.37505e+09	2.49600e+08
1.34896e+14	1.60741e+15	3.03414e+11	1.00725e+11	7.90411e+07	0	0	4.67779e+10	2.10828e+09	2.20987e+08
1.34896e+14	1.53416e+15	2.93826e+11	9.31203e+10	6.76700e+07	0	0	4.49705e+10	1.87390e+09	1.95912e+08
1.34896e+14	1.46350e+15	2.84368e+11	8.59892e+10	5.78548e+07	0	0	4.32084e+10	1.66454e+09	1.73521e+08
1.34896e+14	1.39695e+15	2.75265e+11	7.94639e+10	4.95353e+07	0	0	4.15341e+10	1.48038e+09	1.53875e+08
1.34896e+14	1.33373e+15	2.66439e+11	7.34434e+10	4.24358e+07	0	0	3.99305e+10	1.31740e+09	1.36522e+08
1.34896e+14	1.27367e+15	2.57886e+11	6.78898e+10	3.63754e+07	0	0	3.83955e+10	1.17312e+09	1.21190e+08
1.34896e+14	1.21679e+15	2.49630e+11	6.27832e+10	3.12116e+07	0	0	3.69315e+10	1.04557e+09	1.07667e+08
1.34896e+14	1.16255e+15	2.41611e+11	5.80566e+10	2.67885e+07	0	0	3.55261e+10	9.32217e+08	9.56781e+07
1.34896e+14	1.11097e+15	2.33851e+11	5.36964e+10	2.30079e+07	0	0	3.41819e+10	8.31652e+08	8.50708e+07
1.34896e+14	1.06193e+15	2.26345e+11	4.96740e+10	1.97746e+07	0	0	3.28966e+10	7.42360e+08	7.56816e+07
