# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F14_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
140127417	VVDS-J135830.61+042459.1	209.627578	4.4164402	0.5895	3	22.0427	-99.9	-99.9	23.466141	0.058464	22.89995	0.033108	22.157852	0.022927	22.0427	0.0375
140127494	VVDS-J135644.61+042454.9	209.185915	4.4152563	0.7807	2	22.4579	-99.9	-99.9	24.274624	0.115156	23.487436	0.103251	22.947027	0.050533	22.4579	0.0499
140127805	VVDS-J135849.10+042454.2	209.704619	4.4150592	0.1564	3	20.6971	-99.9	-99.9	21.560821	0.021407	20.859716	0.015522	20.75748	0.011824	20.6971	0.0194
140127893	VVDS-J135849.63+042503.4	209.706801	4.4176261	0.7630	3	22.3728	-99.9	-99.9	23.876646	0.073997	23.29521	0.058391	22.72953	0.034829	22.3728	0.0473
140127968	VVDS-J135854.32+042459.4	209.726349	4.4165221	0.9653	2	21.8181	-99.9	-99.9	99.99	99.99	24.076729	0.150809	22.724119	0.041059	21.8181	0.0354
140128039	VVDS-J135748.95+042500.7	209.453985	4.4168789	0.4306	2	21.5205	-99.9	-99.9	24.621931	0.132399	23.104389	0.042348	22.164724	0.031192	21.5205	0.0237
140128075	VVDS-J135639.63+042455.8	209.165142	4.4155033	0.6935	3	21.0403	-99.9	-99.9	24.568596	0.153727	23.175169	0.052526	22.005151	0.028924	21.0403	0.0183
140128312	VVDS-J135755.86+042502.4	209.482771	4.4173506	0.7402	3	20.3509	-99.9	-99.9	24.209976	0.094216	22.313049	0.031359	21.22751	0.015227	20.3509	0.0151
140128427	VVDS-J135823.85+042505.2	209.599408	4.4181241	0.4970	1	21.8705	-99.9	-99.9	25.062855	0.166801	99.99	99.99	99.99	99.99	21.8705	0.0279
140128632	VVDS-J135920.00+042508.2	209.83334	4.418964	0.4728	3	21.0516	-99.9	-99.9	22.189438	0.029261	21.574654	0.028716	21.09161	0.015457	21.0516	0.0219
140128689	VVDS-J135540.71+042508.2	208.919638	4.4189482	0.5160	3	22.0746	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0746	0.0549
140128702	VVDS-J135717.66+042506.2	209.323598	4.4184044	0.5492	4	20.9257	-99.9	-99.9	23.956184	0.065764	22.613346	0.028813	21.595314	0.016595	20.9257	0.0142
140128728	VVDS-J135534.41+042506.7	208.893393	4.418546	0.5457	1	22.184	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.184	0.0501
140128737	VVDS-J135724.82+042506.2	209.353438	4.4183923	0.5488	2	21.7606	-99.9	-99.9	24.738972	0.115278	23.743055	0.069883	22.482843	0.030629	21.7606	0.0262
140128838	VVDS-J135936.79+042512.1	209.903299	4.4200331	1.0676	1	22.4007	-99.9	-99.9	24.237093	0.109798	23.96591	0.126778	23.897499	0.121017	22.4007	0.0802
140129054	VVDS-J135544.99+042502.5	208.937462	4.4173812	0.1850	3	19.4969	-99.9	-99.9	-99	-99	-99	-99	-99	-99	19.4969	0.0073
140129137	VVDS-J135636.28+042512.8	209.151197	4.4202498	0.4123	4	21.6694	-99.9	-99.9	23.16168	0.041375	22.340895	0.02376	21.729066	0.02002	21.6694	0.0214
140129265	VVDS-J135927.51+042520.1	209.864633	4.4222696	9.9999	20	23.8724	-99.9	-99.9	99.99	99.99	24.099123	0.17177	24.788337	0.215681	23.8724	0.1722
140129317	VVDS-J135746.12+042515.6	209.442179	4.4210156	0.5195	1	22.3358	-99.9	-99.9	23.448917	0.062187	22.520796	0.037333	22.135414	0.034443	22.3358	0.0372
140129352	VVDS-J135843.87+042518.0	209.682808	4.4216798	9.9999	0	22.097	-99.9	-99.9	24.142862	0.095138	23.56633	0.095149	24.143339	0.125828	22.097	0.0673
140129588	VVDS-J135927.37+042519.8	209.86407	4.4221801	0.9342	4	22.2317	-99.9	-99.9	22.712242	0.035824	22.511661	0.059745	22.499858	0.043202	22.2317	0.0467
140129775	VVDS-J135845.63+042515.0	209.690155	4.4208509	0.5381	4	19.86	-99.9	-99.9	22.898996	0.040942	21.513761	0.012922	20.345846	0.006717	19.86	0.01
140129876	VVDS-J135757.63+042517.0	209.490159	4.4214143	0.7271	3	21.1044	-99.9	-99.9	22.912023	0.037866	22.35467	0.026099	21.545137	0.017606	21.1044	0.0233
140130103	VVDS-J135935.66+042514.5	209.898584	4.4207086	0.4376	3	20.1559	-99.9	-99.9	22.639192	0.04219	21.630543	0.031152	99.99	99.99	20.1559	0.014
140130227	VVDS-J135756.51+042514.8	209.485485	4.4208049	0.6865	3	20.4511	-99.9	-99.9	21.546501	0.017608	21.202476	0.013323	20.54763	0.010018	20.4511	0.0167
140130269	VVDS-J135813.90+042520.6	209.557958	4.4223937	0.1261	1	21.5105	-99.9	-99.9	22.362324	0.027859	21.754198	0.01739	21.606933	0.018035	21.5105	0.0298
140130276	VVDS-J135701.93+042517.2	209.25807	4.4214506	0.5238	3	21.1236	-99.9	-99.9	23.430416	0.064891	22.366745	0.03226	21.567817	0.020785	21.1236	0.0187
140130355	VVDS-J135800.86+042528.0	209.503617	4.4244592	0.4004	3	22.0688	-99.9	-99.9	23.566698	0.046511	22.667339	0.025974	22.241094	0.022611	22.0688	0.0348
140130565	VVDS-J135645.07+042525.5	209.187817	4.4237679	0.1550	3	21.4479	-99.9	-99.9	22.437015	0.028929	21.717049	0.017958	21.511955	0.017684	21.4479	0.0214
140130590	VVDS-J135729.99+042521.1	209.37498	4.422545	0.9837	3	21.1572	-99.9	-99.9	25.772295	0.260366	23.996757	0.08919	22.769371	0.039127	21.1572	0.0229
140130653	VVDS-J135700.65+042522.9	209.252717	4.4230338	9.9999	0	21.8465	-99.9	-99.9	24.16835	0.087277	23.170048	0.057784	22.398824	0.039434	21.8465	0.0325
140130971	VVDS-J135816.89+042534.5	209.570375	4.4262754	0.8157	4	22.3168	-99.9	-99.9	23.229824	0.058451	22.907383	0.03035	22.680275	0.029684	22.3168	0.0486
140131002	VVDS-J135851.77+042529.4	209.715712	4.4248386	0.6866	4	22.0026	-99.9	-99.9	23.246107	0.052988	22.861725	0.04593	22.367843	0.031674	22.0026	0.0446
140131174	VVDS-J135816.60+042535.0	209.569185	4.4264149	9.9999	20	22.8958	-99.9	-99.9	99.99	99.99	25.583641	0.274181	24.055715	0.076342	22.8958	0.1057
140131336	VVDS-J135628.72+042535.0	209.119704	4.426407	0.8972	2	22.2809	-99.9	-99.9	99.99	99.99	24.73459	0.123364	23.57209	0.055937	22.2809	0.0382
140131386	VVDS-J135819.74+042528.2	209.582257	4.424519	0.1951	4	20.3315	-99.9	-99.9	21.36783	0.018819	20.597643	0.009065	20.439117	0.008844	20.3315	0.0142
140131423	VVDS-J135926.88+042536.5	209.862009	4.4268063	0.5861	1	22.2653	-99.9	-99.9	23.869362	0.070975	23.422789	0.075499	22.707046	0.041495	22.2653	0.0658
140131465	VVDS-J135852.28+042531.9	209.717853	4.4255429	0.2626	4	19.3708	-99.9	-99.9	21.595596	0.022287	20.243088	0.010594	19.670215	0.006182	19.3708	0.0081
140132010	VVDS-J135652.60+042542.2	209.219174	4.4283929	0.8794	3	22.2868	-99.9	-99.9	23.045618	0.039901	22.812849	0.051657	22.577003	0.038068	22.2868	0.0345
140132109	VVDS-J135536.74+042541.6	208.903108	4.4282392	0.4733	2	21.9829	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.9829	0.033
140132127	VVDS-J135650.73+042540.5	209.211377	4.4279316	0.7832	3	22.0284	-99.9	-99.9	23.4246	0.074944	22.883747	0.05475	22.368806	0.04005	22.0284	0.0413
140132193	VVDS-J135823.40+042545.5	209.597505	4.4293086	0.9769	9	22.3187	-99.9	-99.9	22.926666	0.045043	22.416908	0.03325	22.646108	0.036457	22.3187	0.0488
140132260	VVDS-J135934.97+042543.3	209.895719	4.4287081	0.5553	2	21.5251	-99.9	-99.9	22.616482	0.041796	22.220295	0.038513	21.610517	0.022574	21.5251	0.0359
140132321	VVDS-J135610.53+042543.3	209.043889	4.4286949	9.9999	20	22.2835	-99.9	-99.9	24.8297	0.179185	24.030172	0.078218	23.27145	0.062402	22.2835	0.0449
140132446	VVDS-J135932.15+042547.1	209.883999	4.4297583	0.5099	2	21.7089	-99.9	-99.9	22.6075	0.041018	22.111416	0.028876	21.865915	0.020766	21.7089	0.0292
140132830	VVDS-J135847.00+042549.4	209.695841	4.4303929	9.9999	0	22.0555	-99.9	-99.9	99.99	99.99	24.103767	0.142984	23.266458	0.059411	22.0555	0.0467
140132953	VVDS-J135726.26+042545.2	209.359444	4.4292367	0.2433	4	21.0706	-99.9	-99.9	21.948486	0.024007	21.294161	0.014397	21.1289	0.013992	21.0706	0.0194
140133085	VVDS-J135914.07+042554.7	209.808662	4.4318725	0.9081	2	22.4178	-99.9	-99.9	99.99	99.99	23.358541	0.063773	99.99	99.99	22.4178	0.0678
140133113	VVDS-J135917.96+042554.8	209.824862	4.4318987	0.6500	1	22.3821	-99.9	-99.9	23.96528	0.061953	23.108992	0.052361	22.761093	0.036031	22.3821	0.0555
140133396	VVDS-J135917.73+042555.4	209.823882	4.4320612	9.9999	20	22.4837	-99.9	-99.9	23.579067	0.056774	22.924955	0.050594	22.735164	0.043808	22.4837	0.081
140133408	VVDS-J135821.83+042554.6	209.590992	4.4318425	0.9637	3	21.2693	-99.9	-99.9	25.180158	0.220705	24.004559	0.083313	22.384718	0.031898	21.2693	0.0381
140133527	VVDS-J135713.73+042547.8	209.307209	4.4299658	0.3232	2	20.2004	-99.9	-99.9	22.344545	0.030156	21.166851	0.013314	20.612369	0.010293	20.2004	0.0102
140133653	VVDS-J135626.05+042556.9	209.108566	4.4324979	0.1143	4	22.2951	-99.9	-99.9	23.221701	0.042052	22.494385	0.026306	22.740007	0.033651	22.2951	0.048
140133967	VVDS-J135746.73+042559.8	209.44472	4.4332843	0.3359	2	21.5088	-99.9	-99.9	23.120615	0.044773	22.03875	0.023526	21.734785	0.019527	21.5088	0.0214
140134066	VVDS-J135559.86+042557.9	208.999421	4.4327695	0.5288	3	21.5243	-99.9	-99.9	23.164415	0.050154	22.600788	0.029298	-99	-99	21.5243	0.0369
140134111	VVDS-J135731.68+042554.9	209.382001	4.4319307	0.6359	2	21.4279	-99.9	-99.9	23.700641	0.066619	22.97747	0.0468	22.427951	0.030056	21.4279	0.0385
140134118	VVDS-J135654.46+042600.3	209.226926	4.4334439	0.5021	3	21.6398	-99.9	-99.9	22.776068	0.035058	22.243383	0.023151	21.755359	0.018684	21.6398	0.0233
140134192	VVDS-J135543.07+042600.6	208.929476	4.4335217	0.5071	2	22.1196	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.1196	0.0348
140134560	VVDS-J135919.47+042604.0	209.83113	4.4344493	0.7320	4	21.3641	-99.9	-99.9	24.297481	0.122135	23.03788	0.062053	21.798822	0.023484	21.3641	0.0302
140134635	VVDS-J135732.34+042605.4	209.384764	4.4348584	0.8408	2	21.7397	-99.9	-99.9	24.054151	0.069411	23.40801	0.056963	22.858146	0.036985	21.7397	0.0353
140134872	VVDS-J135711.32+042607.0	209.297185	4.435293	0.1229	3	21.5325	-99.9	-99.9	22.861368	0.03648	22.123915	0.021753	21.855712	0.020249	21.5325	0.0209
140134894	VVDS-J135556.56+042608.9	208.985692	4.4358256	9.9999	0	22.0698	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0698	0.0594
140134964	VVDS-J135931.02+042611.0	209.879273	4.4364065	0.1174	3	22.2394	-99.9	-99.9	22.611893	0.03207	22.061829	0.035738	22.123191	0.025692	22.2394	0.0408
140135088	VVDS-J135629.49+042608.8	209.122911	4.4357911	0.4264	2	21.2652	-99.9	-99.9	23.263409	0.047167	22.299755	0.024567	21.618352	0.017914	21.2652	0.026
140135113	VVDS-J135712.65+042609.7	209.302746	4.4360349	0.4108	2	21.1986	-99.9	-99.9	24.008911	0.070457	22.594076	0.03016	21.669124	0.017751	21.1986	0.0164
140135193	VVDS-J135640.23+042604.6	209.167663	4.4346162	0.4996	1	22.2258	-99.9	-99.9	23.771347	0.078678	23.538387	0.066383	23.039323	0.062325	22.2258	0.0515
140135414	VVDS-J135759.24+042614.6	209.496858	4.4374133	0.4407	2	21.7537	-99.9	-99.9	23.33441	0.04257	22.505932	0.024618	21.991788	0.020194	21.7537	0.0335
140135454	VVDS-J135822.51+042614.3	209.593829	4.4373085	0.7208	2	22.0689	-99.9	-99.9	23.888237	0.081065	23.376268	0.049125	22.652547	0.034226	22.0689	0.0428
140135485	VVDS-J135855.93+042615.5	209.733065	4.4376635	0.5384	1	22.0383	-99.9	-99.9	24.808683	0.149592	23.700336	0.117054	23.34301	0.055993	22.0383	0.0584
140135652	VVDS-J135757.07+042613.2	209.48782	4.4370127	0.5028	2	20.9937	-99.9	-99.9	22.406849	0.029335	21.708178	0.019025	21.034633	0.012877	20.9937	0.0226
140135826	VVDS-J135913.57+042614.1	209.806543	4.4372628	0.5392	2	22.2503	-99.9	-99.9	24.202181	0.083469	23.485311	0.109448	99.99	99.99	22.2503	0.0614
140135925	VVDS-J135737.23+042621.1	209.405126	4.4392124	1.3050	2	22.4111	-99.9	-99.9	23.787117	0.06331	23.659065	0.057166	23.111044	0.043216	22.4111	0.035
140135956	VVDS-J135638.16+042619.8	209.159012	4.4388515	0.3334	3	22.1189	-99.9	-99.9	23.433309	0.047544	22.620192	0.027897	22.22092	0.024343	22.1189	0.0284
140136136	VVDS-J135541.70+042621.0	208.923753	4.4391685	0.6725	2	22.1022	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.1022	0.0444
140136210	VVDS-J135641.11+042622.4	209.171317	4.4395701	0.3098	2	22.3137	-99.9	-99.9	23.719499	0.057315	23.245647	0.050232	22.890455	0.03942	22.3137	0.0335
140136212	VVDS-J135923.99+042622.6	209.84999	4.439637	0.9364	3	21.4619	-99.9	-99.9	99.99	99.99	23.919199	0.132111	22.499544	0.0326	21.4619	0.0269
140136296	VVDS-J135623.35+042620.4	209.097302	4.4390041	0.1367	2	22.1085	-99.9	-99.9	22.648451	0.034191	21.999205	0.020685	22.060518	0.031139	22.1085	0.0377
140136310	VVDS-J135857.24+042625.9	209.738526	4.4405327	0.8989	2	22.4457	-99.9	-99.9	24.900474	0.139424	24.022398	0.099781	23.198267	0.061494	22.4457	0.0469
140136352	VVDS-J135637.10+042613.4	209.154618	4.4370742	0.3727	3	19.5866	-99.9	-99.9	22.376404	0.02835	20.974207	0.011352	20.042095	0.007345	19.5866	0.0067
140136513	VVDS-J135717.09+042619.7	209.321218	4.4388164	0.6231	3	20.5107	-99.9	-99.9	22.155365	0.027808	21.699324	0.01868	20.940488	0.012472	20.5107	0.0123
140136641	VVDS-J135649.18+042618.8	209.204924	4.4385783	0.8031	4	21.5361	-99.9	-99.9	22.869423	0.036526	22.363947	0.029713	21.930898	0.024817	21.5361	0.0249
140136651	VVDS-J135842.66+042624.9	209.677788	4.4402764	0.7281	2	20.8257	-99.9	-99.9	22.23131	0.021699	21.602814	0.013843	21.234539	0.010777	20.8257	0.0205
140136656	VVDS-J135614.96+042625.6	209.062353	4.4404489	0.5090	4	21.9905	-99.9	-99.9	23.212211	0.050394	22.605013	0.031295	22.117267	0.023514	21.9905	0.0383
140136719	VVDS-J135631.05+042624.9	209.129396	4.4402773	0.3560	2	21.9926	-99.9	-99.9	22.996294	0.049392	22.326416	0.035034	22.263029	0.027996	21.9926	0.0394
140136960	VVDS-J135853.04+042625.2	209.721024	4.4403607	0.5825	3	20.1389	-99.9	-99.9	22.398437	0.035871	21.581411	0.024392	20.609897	0.010194	20.1389	0.0131
140136970	VVDS-J135824.37+042629.3	209.601546	4.4414841	0.1276	1	22.2316	-99.9	-99.9	23.173437	0.057251	22.35075	0.032166	22.332738	0.036486	22.2316	0.0669
140137120	VVDS-J135812.60+042631.6	209.552515	4.4421301	0.1261	2	21.6537	-99.9	-99.9	22.843294	0.050659	22.157722	0.031533	21.983432	0.036639	21.6537	0.051
140137235	VVDS-J135612.78+042631.7	209.053257	4.4421664	1.0444	2	22.3818	-99.9	-99.9	23.35494	0.066628	22.899263	0.048832	22.601156	0.042734	22.3818	0.046
140137372	VVDS-J135840.93+042633.3	209.67055	4.4425899	0.5443	1	21.34	-99.9	-99.9	25.52829	0.241204	23.91128	0.082302	22.676834	0.036831	21.34	0.0421
140137376	VVDS-J135655.64+042634.7	209.23187	4.4429724	0.8851	3	22.1201	-99.9	-99.9	23.377342	0.050773	22.955534	0.035387	22.647623	0.032582	22.1201	0.0356
140137564	VVDS-J135826.17+042637.8	209.609076	4.4438438	0.5503	3	21.7521	-99.9	-99.9	25.124351	0.176387	23.581541	0.050039	22.332641	0.026491	21.7521	0.0282
140137588	VVDS-J135634.09+042628.1	209.14206	4.4411412	0.5485	2	21.6104	-99.9	-99.9	23.174803	0.056347	99.99	99.99	21.814409	0.026202	21.6104	0.0338
140137589	VVDS-J135657.11+042628.8	209.237978	4.4413491	0.5151	3	20.916	-99.9	-99.9	22.90399	0.039229	22.041712	0.022857	21.210651	0.014572	20.916	0.0157
140137704	VVDS-J135828.43+042638.3	209.618476	4.4439829	0.1231	1	21.6112	-99.9	-99.9	22.834341	0.037166	21.989191	0.017889	21.673526	0.017034	21.6112	0.0251
140137741	VVDS-J135618.98+042636.4	209.079105	4.4434701	0.3464	4	22.3932	-99.9	-99.9	23.401298	0.058908	22.669718	0.027723	22.443588	0.026683	22.3932	0.0393
140137838	VVDS-J135601.86+042629.8	209.00777	4.4416135	0.1840	3	19.9835	-99.9	-99.9	20.73006	0.013235	20.066936	0.006563	19.935112	0.006814	19.9835	0.0097
140137874	VVDS-J135701.36+042635.3	209.255694	4.4431424	0.6711	2	21.7039	-99.9	-99.9	24.891422	0.163363	23.595074	0.075657	22.658138	0.035591	21.7039	0.0263
140138014	VVDS-J135641.60+042638.6	209.173363	4.4440674	0.9539	3	22.2687	-99.9	-99.9	23.712948	0.058816	23.279259	0.046557	23.026762	0.043698	22.2687	0.0349
140138126	VVDS-J135826.88+042639.1	209.612014	4.4441969	0.9841	3	21.2166	-99.9	-99.9	99.99	99.99	23.378666	0.052403	21.91613	0.028043	21.2166	0.024
140138200	VVDS-J135939.15+042644.7	209.913162	4.4457581	0.1984	2	22.371	-99.9	-99.9	23.484205	0.068616	22.675392	0.040298	22.408472	0.028697	22.371	0.0429
140138331	VVDS-J135814.85+042640.4	209.561912	4.4445597	0.1566	3	20.0815	-99.9	-99.9	21.775776	0.018738	20.77256	0.009481	20.402191	0.008424	20.0815	0.0116
140138435	VVDS-J135921.37+042639.0	209.83908	4.4441672	0.7308	4	21.3499	-99.9	-99.9	24.678955	0.140815	23.203241	0.071551	22.227209	0.026683	21.3499	0.0239
140138518	VVDS-J135916.03+042648.2	209.81681	4.446727	9.9999	0	22.3297	-99.9	-99.9	24.785616	0.161428	24.353792	0.161648	24.191026	0.117522	22.3297	0.0701
140138549	VVDS-J135802.31+042640.7	209.509649	4.4446524	9.9999	0	20.8887	-99.9	-99.9	21.719856	0.025149	21.101288	0.012912	21.001365	0.014224	20.8887	0.0273
140138602	VVDS-J135551.85+042641.2	208.966044	4.4447815	0.3250	4	21.253	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.253	0.0242
140138621	VVDS-J135835.94+042647.4	209.649781	4.4465021	1.3012	2	22.3242	-99.9	-99.9	24.163885	0.061914	23.369884	0.049021	22.832183	0.038934	22.3242	0.0524
140138685	VVDS-J135928.08+042645.3	209.867032	4.4459267	1.3071	9	21.0712	-99.9	-99.9	22.629089	0.032283	21.759628	0.023923	21.318147	0.014759	21.0712	0.0191
140138702	VVDS-J135938.68+042647.2	209.911171	4.4464458	0.5464	1	22.4069	-99.9	-99.9	23.616516	0.098065	23.123127	0.055304	22.472963	0.032105	22.4069	0.0498
140138829	VVDS-J135558.50+042645.5	208.993784	4.445973	0.8450	9	21.58	-99.9	-99.9	23.664123	0.107501	-99	-99	-99	-99	21.58	0.0436
140138890	VVDS-J135720.64+042641.5	209.33602	4.4448634	9.9999	0	21.4506	-99.9	-99.9	24.8167	0.163653	22.694004	0.060746	22.124349	0.065887	21.4506	0.0315
140139074	VVDS-J135736.10+042644.4	209.400419	4.4456863	1.2229	2	21.2741	-99.9	-99.9	22.225048	0.030733	21.567135	0.017247	21.351287	0.017064	21.2741	0.0222
140139125	VVDS-J135537.81+042645.3	208.907554	4.4459258	0.7280	9	21.518	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.518	0.0276
140139145	VVDS-J135718.19+042647.7	209.325796	4.4465903	0.5516	3	21.7021	-99.9	-99.9	23.935034	0.070539	23.04339	0.038712	22.249588	0.025546	21.7021	0.028
140139310	VVDS-J135702.71+042648.4	209.261292	4.4467979	0.5139	3	20.7294	-99.9	-99.9	23.194305	0.052013	22.227713	0.023913	21.310905	0.014482	20.7294	0.013
140139339	VVDS-J135812.07+042651.8	209.550324	4.4477368	0.5901	2	21.3502	-99.9	-99.9	22.714224	0.032947	22.318785	0.024667	21.737707	0.019214	21.3502	0.0296
140139456	VVDS-J135818.04+042649.2	209.575206	4.4470166	0.6838	3	20.4251	-99.9	-99.9	22.742294	0.061375	22.048042	0.029243	99.99	99.99	20.4251	0.0149
140139521	VVDS-J135820.66+042653.5	209.586119	4.4482127	0.1566	4	21.4633	-99.9	-99.9	22.343931	0.030032	21.652271	0.015921	21.501751	0.015827	21.4633	0.0268
140139539	VVDS-J135803.11+042654.9	209.51299	4.448605	0.2036	1	22.1781	-99.9	-99.9	24.840029	0.109857	23.511093	0.046433	22.636629	0.029671	22.1781	0.0416
140139692	VVDS-J135553.19+042654.8	208.971658	4.4485599	9.9999	0	22.0013	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0013	0.0655
140139801	VVDS-J135553.80+042649.6	208.974188	4.4471376	0.8060	2	20.7321	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.7321	0.0193
140139915	VVDS-J135934.32+042700.5	209.893032	4.4501469	0.1340	1	22.469	-99.9	-99.9	23.75028	0.066355	23.021818	0.051727	22.466463	0.030368	22.469	0.0474
140139933	VVDS-J135632.49+042655.5	209.13538	4.4487745	0.5917	2	22.0447	-99.9	-99.9	99.99	99.99	22.969322	0.052462	22.226614	0.036674	22.0447	0.0323
140140003	VVDS-J135813.39+042656.8	209.555814	4.4491157	0.1251	3	18.9892	-99.9	-99.9	20.84367	0.011435	19.664524	0.005177	19.261274	0.004583	18.9892	0.0065
140140006	VVDS-J135645.67+042658.0	209.190314	4.4494591	0.7578	9	22.2003	-99.9	-99.9	23.228718	0.057529	23.073153	0.055388	22.747936	0.04046	22.2003	0.0544
140140159	VVDS-J135937.34+042701.5	209.905594	4.450427	0.5387	2	22.1602	-99.9	-99.9	24.368049	0.089648	23.326422	0.083746	22.518268	0.032436	22.1602	0.0431
140140471	VVDS-J135722.27+042702.8	209.342795	4.4507842	0.6511	2	22.4011	-99.9	-99.9	99.99	99.99	24.825312	0.152091	23.532388	0.057982	22.4011	0.0366
140140531	VVDS-J135545.56+042702.7	208.939871	4.4507734	9.9999	0	22.3357	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.3357	0.0561
140140681	VVDS-J135725.49+042655.9	209.356209	4.4488803	0.4256	3	20.0812	-99.9	-99.9	21.728533	0.021412	20.842018	0.010863	20.305715	0.008536	20.0812	0.0094
140140695	VVDS-J135534.91+042659.0	208.895462	4.4497302	0.2448	2	20.6644	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.6644	0.0176
140140777	VVDS-J135901.80+042708.8	209.757517	4.4524662	0.6337	3	22.1967	-99.9	-99.9	25.265859	0.183558	23.82617	0.09356	22.750782	0.038436	22.1967	0.0434
140140795	VVDS-J135859.90+042706.3	209.749617	4.451765	0.4091	4	20.7023	-99.9	-99.9	22.344566	0.030815	21.451645	0.020077	20.894563	0.011328	20.7023	0.0159
140140844	VVDS-J135631.94+042705.6	209.133093	4.4515788	0.4014	4	22.0532	-99.9	-99.9	99.99	99.99	22.214706	0.02575	21.893549	0.022927	22.0532	0.0289
140140922	VVDS-J135559.28+042702.9	208.997038	4.4508154	0.9833	2	22.162	-99.9	-99.9	24.181127	0.103603	-99	-99	-99	-99	22.162	0.0598
140141089	VVDS-J135925.45+042704.3	209.856071	4.4512018	0.9028	3	20.9751	-99.9	-99.9	23.625154	0.076067	22.879084	0.066234	22.072342	0.029761	20.9751	0.0244
140141128	VVDS-J135922.86+042705.7	209.845287	4.4515898	0.5436	3	21.7193	-99.9	-99.9	24.25367	0.159268	23.223333	0.135902	22.144249	0.036288	21.7193	0.045
140141151	VVDS-J135719.99+042700.1	209.333294	4.45005	0.1059	4	19.5693	-99.9	-99.9	20.339329	0.014737	19.801798	0.005938	19.711601	0.006635	19.5693	0.0067
140141242	VVDS-J135817.37+042710.3	209.572376	4.4528661	0.6133	3	21.3855	-99.9	-99.9	22.901071	0.051785	22.23221	0.025457	21.613247	0.019929	21.3855	0.0256
140141260	VVDS-J135754.85+042712.2	209.478579	4.4534063	0.3435	4	21.7779	-99.9	-99.9	22.69886	0.029334	21.89086	0.016723	21.69127	0.016644	21.7779	0.0302
140141261	VVDS-J135656.33+042710.7	209.234718	4.4529938	0.7149	3	21.9662	-99.9	-99.9	23.648592	0.058034	23.096519	0.045009	22.296312	0.028583	21.9662	0.0283
140141321	VVDS-J135857.81+042712.5	209.740885	4.4534906	9.9999	20	22.4447	-99.9	-99.9	23.533831	0.101788	23.366625	0.086331	23.097997	0.049605	22.4447	0.0689
140141323	VVDS-J135858.19+042712.3	209.742491	4.4534316	0.7786	2	21.6478	-99.9	-99.9	25.716919	0.332027	23.918423	0.085596	22.789236	0.0375	21.6478	0.0317
140141390	VVDS-J135734.84+042711.6	209.395169	4.4532358	1.0679	3	21.9724	-99.9	-99.9	23.431959	0.06505	22.645615	0.039535	22.562147	0.038205	21.9724	0.0353
140141708	VVDS-J135601.14+042712.1	209.004775	4.4533696	0.6304	9	21.6008	-99.9	-99.9	22.669407	0.038008	22.301022	0.022293	22.06064	0.022521	21.6008	0.0524
140141784	VVDS-J135932.67+042716.1	209.886158	4.4544809	0.5494	4	21.2141	-99.9	-99.9	24.585102	0.173697	23.056711	0.058645	21.760204	0.025996	21.2141	0.0219
140141906	VVDS-J135900.70+042720.6	209.752944	4.4557355	0.4107	2	22.1279	-99.9	-99.9	23.719435	0.069879	22.85162	0.05288	22.276603	0.027345	22.1279	0.041
140142068	VVDS-J135901.26+042716.4	209.755261	4.4545697	0.1572	4	21.4843	-99.9	-99.9	22.418896	0.033372	21.802513	0.026517	21.611219	0.019337	21.4843	0.0367
140142088	VVDS-J135619.54+042714.7	209.081424	4.454103	0.1540	2	18.8862	-99.9	-99.9	19.824634	0.00909	19.143408	0.004452	18.950098	0.004369	18.8862	0.006
140142239	VVDS-J135849.76+042718.6	209.707369	4.4551709	0.3458	1	21.6282	-99.9	-99.9	23.304333	0.055253	22.243267	0.034085	21.750555	0.020461	21.6282	0.0332
