# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F10_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
100512621	VVDS-J100348.72+021720.4	150.953041	2.289013	9.9999	0	21.8409	-99.9	-99.9	22.3285	0.231	22.0782	0.199	22.1049	0.1528	21.8409	0.0265
100512919	VVDS-J100302.61+021723.5	150.760896	2.2898724	0.1311	3	21.8034	-99.9	-99.9	22.5936	0.245	22.108	0.1993	22.1878	0.1589	21.8034	0.0212
100513144	VVDS-J100348.04+021728.7	150.950194	2.291325	0.3373	21	21.0297	-99.9	-99.9	21.5414	0.1538	21.1939	0.1246	21.2668	0.0996	21.0297	0.01
100513192	VVDS-J100348.62+021729.5	150.952598	2.2915434	9.9999	20	22.2443	-99.9	-99.9	23.9222	0.4851	23.3688	0.3567	22.8058	0.2057	22.2443	0.0224
100513209	VVDS-J100428.36+021726.7	151.118197	2.2907612	0.9989	2	21.575	-99.9	-99.9	24.9134	0.2994	24.4927	0.8366	22.9036	0.2205	21.575	0.0251
100513237	VVDS-J100450.68+021726.2	151.211196	2.2906191	1.0368	9	21.9625	-99.9	-99.9	23.8389	0.1794	22.8461	0.3264	22.8285	0.2375	21.9625	0.0402
100513656	VVDS-J100348.34+021729.2	150.951434	2.291471	0.5151	1	21.9338	-99.9	-99.9	24.4179	0.7162	23.4551	0.3954	22.6937	0.1974	21.9338	0.0223
100513960	VVDS-J100559.16+021735.2	151.496508	2.2931215	0.5270	2	22.4212	-99.9	-99.9	23.92	0.1387	23.4601	0.3379	22.9948	0.2959	22.4212	0.0374
100513981	VVDS-J100431.66+021738.4	151.131953	2.2940044	1.0127	22	23.7761	-99.9	-99.9	25.4969	0.3471	24.8604	0.802	24.6539	0.5336	23.7761	0.1004
100513994	VVDS-J100440.10+021735.3	151.167098	2.2931576	0.7140	2	22.1444	-99.9	-99.9	99.99	99.99	24.2648	0.5828	23.3681	0.265	22.1444	0.0293
100514490	VVDS-J100431.36+021738.8	151.130702	2.2941235	0.6840	3	22.2261	-99.9	-99.9	23.6826	0.1323	23.3681	0.3671	22.86	0.212	22.2261	0.0358
100514522	VVDS-J100628.68+021741.0	151.619526	2.2947429	1.2048	2	22.2083	-99.9	-99.9	23.8006	0.405	23.1895	0.3171	22.9689	0.3115	22.2083	0.0981
100514535	VVDS-J100615.90+021733.7	151.566257	2.2927218	0.2144	2	19.6863	-99.9	-99.9	22.1596	0.0602	20.6247	0.0803	20.3362	0.08	19.6863	0.014
100514572	VVDS-J100439.67+021738.8	151.165319	2.2941233	0.9038	1	21.5872	-99.9	-99.9	99.99	99.99	23.9975	0.5715	23.2411	0.3172	21.5872	0.0233
100514782	VVDS-J100410.43+021740.6	151.043492	2.2946356	0.6733	3	21.498	-99.9	-99.9	23.9598	0.1523	23.0647	0.3075	22.3643	0.1677	21.498	0.0222
100514793	VVDS-J100258.73+021740.1	150.744745	2.2944997	9.9999	0	21.5404	-99.9	-99.9	23.2313	0.3602	22.605	0.267	22.4631	0.1883	21.5404	0.0228
100514922	VVDS-J100335.01+021742.6	150.895903	2.2951933	0.5591	2	22.3432	-99.9	-99.9	23.7887	0.4831	23.3748	0.3789	22.8035	0.2118	22.3432	0.0295
100514988	VVDS-J100313.40+021739.7	150.805841	2.2943636	1.1901	9	21.9688	-99.9	-99.9	23.8302	0.498	23.1657	0.336	22.8118	0.2141	21.9688	0.0265
100515084	VVDS-J100627.94+021741.2	151.61643	2.2947872	0.7256	2	20.9218	-99.9	-99.9	23.7985	0.3998	22.6175	0.2167	22.0498	0.1834	20.9218	0.0309
100515448	VVDS-J100254.77+021745.3	150.728243	2.295932	0.7103	1	21.6545	-99.9	-99.9	25.1069	1.0719	23.4726	0.4021	22.8406	0.2182	21.6545	0.0197
100515549	VVDS-J100254.25+021748.7	150.726062	2.296863	0.9217	1	22.0079	-99.9	-99.9	22.6352	0.2498	22.2818	0.2181	22.2877	0.1916	22.0079	0.0268
100515623	VVDS-J100251.15+021747.2	150.713157	2.2964482	1.0238	9	22.4231	-99.9	-99.9	23.5624	0.5831	23.5503	0.8399	23.3084	0.3158	22.4231	0.0456
100515892	VVDS-J100303.58+021748.5	150.764938	2.2968273	1.1446	2	21.8816	-99.9	-99.9	22.9167	0.2928	22.6603	0.2671	22.6333	0.2021	21.8816	0.0267
100516013	VVDS-J100307.08+021752.7	150.779509	2.2979849	0.5281	2	22.1021	-99.9	-99.9	24.005	0.484	23.3432	0.3628	22.8282	0.2143	22.1021	0.0231
100516178	VVDS-J100335.46+021752.9	150.89779	2.2980344	0.0904	3	22.2661	-99.9	-99.9	24.0454	0.5244	23.5704	0.407	23.2467	0.2613	22.2661	0.0249
100516441	VVDS-J100404.12+021755.4	151.017173	2.2987374	0.2671	2	22.3941	-99.9	-99.9	23.7973	0.1994	22.9132	0.3416	22.7538	0.2018	22.3941	0.0352
100516667	VVDS-J100400.73+021753.9	151.003048	2.2983178	0.7493	3	21.6513	-99.9	-99.9	24.5764	0.2031	23.6607	0.4341	22.8373	0.2105	21.6513	0.0217
100516694	VVDS-J100356.10+021750.9	150.983788	2.297476	0.4620	1	21.5038	-99.9	-99.9	23.3182	0.1089	22.5425	0.2573	22.0769	0.1485	21.5038	0.0241
100516849	VVDS-J100256.74+021730.4	150.736456	2.2917863	0.3661	3	18.1838	-99.9	-99.9	21.0824	0.1263	19.592	0.0621	18.872	0.0342	18.1838	0.0031
100517009	VVDS-J100407.59+021753.6	151.031639	2.2982263	0.5338	2	21.4319	-99.9	-99.9	24.0476	0.1579	23.2536	0.4284	22.3867	0.1719	21.4319	0.0214
100517170	VVDS-J100327.36+021754.6	150.864038	2.2985029	0.8081	2	21.0201	-99.9	-99.9	22.7737	0.2862	22.3803	0.2288	21.9878	0.1442	21.0201	0.0129
100517174	VVDS-J100637.56+021757.8	151.656523	2.2994069	0.5283	4	20.8438	-99.9	-99.9	22.3059	0.1675	21.6724	0.1291	21.3114	0.1245	20.8438	0.0255
100517548	VVDS-J100442.15+021759.9	151.175635	2.2999938	0.4775	2	20.9146	-99.9	-99.9	22.5672	0.078	21.8592	0.1688	21.4407	0.1047	20.9146	0.0137
100517750	VVDS-J100425.62+021803.1	151.106751	2.3008815	0.7484	3	22.4125	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.4125	0.058
100517798	VVDS-J100339.20+021801.1	150.91337	2.3003158	0.7492	1	22.0296	-99.9	-99.9	99.99	99.99	24.2429	0.8625	23.3429	0.2992	22.0296	0.0244
100517800	VVDS-J100447.84+021803.8	151.199343	2.3010744	9.9999	0	22.4284	-99.9	-99.9	23.3208	0.1097	23.2973	0.3961	22.9835	0.2578	22.4284	0.0411
100518228	VVDS-J100636.20+021804.4	151.650869	2.3012471	0.7222	2	21.6541	-99.9	-99.9	23.9569	0.4027	23.2351	0.2953	22.754	0.2613	21.6541	0.05
100518308	VVDS-J100403.00+021810.1	151.012539	2.3028067	0.7488	3	22.2458	-99.9	-99.9	24.7933	0.2177	24.574	0.7205	23.64	0.3106	22.2458	0.0412
100518685	VVDS-J100301.81+021811.0	150.757564	2.3030655	9.9999	0	21.8906	-99.9	-99.9	24.1366	0.5364	22.9316	0.2978	22.4873	0.1823	21.8906	0.0217
100519056	VVDS-J100402.39+021813.1	151.009976	2.3036664	0.7488	1	22.0596	-99.9	-99.9	26.1005	0.5614	24.3134	0.6492	23.414	0.2934	22.0596	0.0399
100519158	VVDS-J100349.01+021815.1	150.954216	2.3041971	1.3735	1	21.9777	-99.9	-99.9	99.99	99.99	24.2358	0.6132	23.5008	0.3021	21.9777	0.0227
100519217	VVDS-J100610.27+021814.6	151.542819	2.3040739	0.9390	3	22.0157	-99.9	-99.9	99.99	99.99	24.8493	0.7939	23.5719	0.3975	22.0157	0.0244
100519236	VVDS-J100402.55+021812.5	151.010631	2.3034963	0.7456	22	20.7617	-99.9	-99.9	24.4526	0.2034	22.9877	0.3156	22.0733	0.1547	20.7617	0.0163
100519308	VVDS-J100608.01+021817.3	151.533409	2.3048161	9.9999	20	23.4787	-99.9	-99.9	99.99	99.99	99.99	99.99	24.6241	0.722	23.4787	0.0785
100519608	VVDS-J100650.27+021820.7	151.709466	2.3057629	0.3861	2	22.423	-99.9	-99.9	24.3314	0.5249	23.3385	0.4136	23.1005	0.4473	22.423	0.0906
100519699	VVDS-J100649.54+021810.5	151.706448	2.302939	0.3705	3	20.3568	-99.9	-99.9	22.0595	0.1584	21.0165	0.1175	21.0957	0.1508	20.3568	0.0212
100519979	VVDS-J100555.65+021821.7	151.481885	2.3060361	9.9999	0	22.3983	-99.9	-99.9	22.7342	0.0778	22.6825	0.2538	22.2168	0.2144	22.3983	0.0614
100520264	VVDS-J100611.88+021816.9	151.549525	2.3047091	0.4185	4	20.2498	-99.9	-99.9	22.1817	0.0579	21.1877	0.1049	20.856	0.102	20.2498	0.0081
100520423	VVDS-J100341.46+021823.7	150.922791	2.3066007	0.7476	4	22.0403	-99.9	-99.9	23.1552	0.3357	23.0114	0.304	22.6955	0.2298	22.0403	0.0223
100520538	VVDS-J100608.93+021825.5	151.53721	2.3071006	0.1891	3	21.9326	-99.9	-99.9	23.3512	0.0996	22.5804	0.2022	22.4858	0.2198	21.9326	0.0214
100520598	VVDS-J100329.93+021823.2	150.874732	2.3064518	0.5779	1	21.438	-99.9	-99.9	99.99	99.99	23.854	0.5243	22.947	0.2296	21.438	0.0155
100520676	VVDS-J100411.83+021827.3	151.0493	2.3076087	0.2596	9	22.4153	-99.9	-99.9	23.1474	0.0939	22.9083	0.2701	22.9295	0.2129	22.4153	0.0364
100520736	VVDS-J100359.43+021825.3	150.997637	2.3070432	0.6698	2	21.6971	-99.9	-99.9	25.8247	0.5021	23.9374	0.5244	23.0597	0.2412	21.6971	0.0227
100520818	VVDS-J100634.75+021828.3	151.644809	2.3078885	0.7239	4	21.9161	-99.9	-99.9	99.99	99.99	24.3513	0.5357	23.5344	0.3788	21.9161	0.0486
100521104	VVDS-J100334.47+021830.8	150.893653	2.308582	9.9999	0	22.3624	-99.9	-99.9	23.805	0.4964	23.4533	0.4058	23.2652	0.2754	22.3624	0.0329
100521381	VVDS-J100255.34+021831.0	150.730603	2.308636	0.4668	2	21.7867	-99.9	-99.9	23.3494	0.3551	22.6117	0.256	22.2136	0.1604	21.7867	0.0221
100521405	VVDS-J100349.68+021827.5	150.957007	2.3076456	1.4150	9	21.0467	-99.9	-99.9	22.5109	0.2789	21.5391	0.1496	21.4123	0.1082	21.0467	0.0138
100521710	VVDS-J100648.84+021835.3	151.703519	2.309812	0.7217	1	22.262	-99.9	-99.9	24.8424	0.635	23.8571	0.3762	23.5306	0.4059	22.262	0.0576
100521771	VVDS-J100357.08+021835.8	150.98785	2.3099641	0.5891	1	22.4337	-99.9	-99.9	23.3713	0.1034	24.1067	0.5658	23.4923	0.2929	22.4337	0.0401
100521780	VVDS-J100252.38+021836.8	150.718253	2.3102374	9.9999	0	22.3428	-99.9	-99.9	99.99	99.99	24.4015	0.6995	23.3713	0.3259	22.3428	0.0305
100521939	VVDS-J100335.99+021826.7	150.899959	2.3074325	0.2580	2	22.2744	-99.9	-99.9	23.7453	0.4605	23.4506	0.3788	23.1466	0.2484	22.2744	0.0244
100521985	VVDS-J100324.25+021838.1	150.851078	2.3106065	0.3778	2	22.2166	-99.9	-99.9	24.1796	0.6873	23.1517	0.3657	22.7195	0.2108	22.2166	0.043
100522150	VVDS-J100554.23+021838.9	151.475991	2.3108326	0.8313	3	22.1707	-99.9	-99.9	24.0102	0.1421	23.5974	0.3752	23.0779	0.3077	22.1707	0.0326
100522336	VVDS-J100615.03+021837.4	151.562646	2.3103959	9.9999	20	20.5645	-99.9	-99.9	22.2726	0.0582	21.4254	0.1167	21.1526	0.1175	20.5645	0.0228
100522374	VVDS-J100359.81+021836.8	150.999216	2.3102341	9.9999	20	21.8834	-99.9	-99.9	23.2208	0.0993	24.0345	0.6395	23.2463	0.2788	21.8834	0.029
100522379	VVDS-J100355.60+021839.8	150.981693	2.3110578	0.7853	1	22.1704	-99.9	-99.9	24.6197	0.2157	23.9895	0.6136	23.415	0.2861	22.1704	0.0343
100522462	VVDS-J100338.60+021840.1	150.910848	2.3111636	9.9999	0	21.719	-99.9	-99.9	23.8116	0.684	23.2598	0.4534	22.7931	0.217	21.719	0.0209
100522539	VVDS-J100400.00+021837.4	151.000036	2.3103988	0.5385	1	21.2901	-99.9	-99.9	22.4781	0.0712	23.0593	0.3947	22.5062	0.2001	21.2901	0.0257
100522559	VVDS-J100304.33+021836.6	150.76805	2.3101799	0.3402	1	19.5593	-99.9	-99.9	22.0566	0.196	20.6466	0.101	20.3056	0.0663	19.5593	0.0058
100522599	VVDS-J100255.94+021841.6	150.733107	2.3115569	0.5187	1	21.9755	-99.9	-99.9	25.059	0.9852	24.1037	0.5883	22.807	0.2159	21.9755	0.03
100522707	VVDS-J100614.85+021838.0	151.561888	2.3105829	0.4259	4	20.0061	-99.9	-99.9	21.0605	0.0332	20.4818	0.0757	20.4248	0.0842	20.0061	0.0151
100522921	VVDS-J100414.65+021843.4	151.061079	2.3120712	9.9999	20	22.3625	-99.9	-99.9	23.529	0.1349	23.3088	0.425	22.8277	0.2311	22.3625	0.0591
100523109	VVDS-J100414.35+021843.7	151.059795	2.3121602	9.9999	0	21.7423	-99.9	-99.9	23.0256	0.0912	22.3174	0.2066	22.2514	0.157	21.7423	0.027
100523137	VVDS-J100429.50+021836.4	151.122955	2.3101358	0.7498	2	20.3249	-99.9	-99.9	22.3592	0.0699	21.657	0.1518	21.2102	0.0963	20.3249	0.0117
100523234	VVDS-J100438.23+021842.3	151.159318	2.3117654	0.5224	4	20.0748	-99.9	-99.9	22.5593	0.0769	21.5653	0.1791	20.2391	0.0815	20.0748	0.0086
100523255	VVDS-J100631.76+021848.5	151.632369	2.3134831	9.9999	20	22.5053	-99.9	-99.9	24.1921	0.4896	23.0885	0.2735	22.8853	0.2768	22.5053	0.1103
100523367	VVDS-J100643.80+021842.2	151.682521	2.3117339	0.3272	2	20.1279	-99.9	-99.9	21.8005	0.1374	20.7166	0.0826	20.2093	0.0744	20.1279	0.0171
100523371	VVDS-J100553.50+021844.8	151.472931	2.3124538	0.6134	2	21.7569	-99.9	-99.9	23.574	0.1161	23.0125	0.2994	22.4503	0.2405	21.7569	0.0239
100523377	VVDS-J100549.40+021845.1	151.455866	2.3125301	0.8014	2	21.7937	-99.9	-99.9	24.0195	0.1659	23.1095	0.3005	22.5986	0.251	21.7937	0.0276
100523440	VVDS-J100424.36+021847.7	151.101534	2.3132768	0.3018	1	21.9077	-99.9	-99.9	22.227	0.0643	22.4292	0.2435	22.6638	0.2325	21.9077	0.049
100523884	VVDS-J100606.83+021849.6	151.528493	2.3137884	0.4360	2	22.2866	-99.9	-99.9	23.7732	0.1267	22.9367	0.2447	22.8511	0.2693	22.2866	0.0323
100523943	VVDS-J100327.87+021852.6	150.866155	2.3146253	0.9624	9	22.4472	-99.9	-99.9	23.9037	0.4867	23.4978	0.3829	23.3295	0.2711	22.4472	0.0286
100524217	VVDS-J100651.97+021844.6	151.716542	2.3123985	9.9999	0	20.6025	-99.9	-99.9	22.9856	0.2525	22.3327	0.1776	21.4697	0.1324	20.6025	0.0255
100524315	VVDS-J100347.76+021851.5	150.949013	2.3143261	9.9999	0	22.4968	-99.9	-99.9	99.99	99.99	24.0104	0.6889	23.7047	0.3954	22.4968	0.049
100524431	VVDS-J100411.26+021855.1	151.046936	2.3153253	0.6135	2	21.2104	-99.9	-99.9	23.3013	0.1053	22.6484	0.2474	21.9374	0.1357	21.2104	0.0177
100524817	VVDS-J100312.89+021858.6	150.803728	2.3162856	0.4059	1	22.2835	-99.9	-99.9	24.2136	0.5937	23.448	0.3823	22.3723	0.1959	22.2835	0.031
100524955	VVDS-J100554.70+021900.2	151.477924	2.3167404	0.7422	9	22.0914	-99.9	-99.9	24.1729	0.1525	23.5763	0.347	23.0405	0.3012	22.0914	0.0264
100525031	VVDS-J100632.98+021900.5	151.63743	2.316811	0.6809	1	21.8975	-99.9	-99.9	23.7766	0.3921	23.3224	0.3419	23.1234	0.3471	21.8975	0.0705
100525090	VVDS-J100446.31+021900.3	151.192994	2.3167529	0.9032	2	22.0602	-99.9	-99.9	23.3197	0.1129	22.8157	0.2723	22.7666	0.2101	22.0602	0.0304
100525151	VVDS-J100324.75+021851.5	150.853131	2.3143067	0.1645	4	19.6978	-99.9	-99.9	21.804	0.1761	20.6562	0.0982	20.3506	0.0665	19.6978	0.0056
100525282	VVDS-J100329.26+021900.8	150.871957	2.3168932	0.5181	1	22.0595	-99.9	-99.9	22.7799	0.3452	22.4494	0.2627	22.2385	0.1696	22.0595	0.0348
100525528	VVDS-J100613.01+021905.7	151.554226	2.3182722	9.9999	20	23.813	-99.9	-99.9	25.9939	0.5231	24.6956	0.6887	24.5824	0.7234	23.813	0.1071
100525639	VVDS-J100550.76+021904.9	151.461519	2.3180446	0.8393	2	22.3096	-99.9	-99.9	23.9181	0.1347	23.3312	0.2998	23.1441	0.317	22.3096	0.0306
100525782	VVDS-J100306.61+021902.5	150.77756	2.3173669	0.7838	1	21.0824	-99.9	-99.9	23.347	0.3645	22.7321	0.28	22.2335	0.1648	21.0824	0.0142
100525866	VVDS-J100357.93+021907.1	150.991409	2.3186424	0.5711	21	21.6161	-99.9	-99.9	24.4316	0.1913	23.6477	0.5282	22.9819	0.2436	21.6161	0.025
100525877	VVDS-J100445.00+021856.9	151.187503	2.3158247	9.9999	0	20.6227	-99.9	-99.9	21.7967	0.0542	21.2861	0.1481	21.2714	0.0999	20.6227	0.0154
100525981	VVDS-J100612.69+021905.4	151.552909	2.3181943	0.4795	1	21.8236	-99.9	-99.9	24.5619	0.2053	23.3065	0.3025	22.6761	0.2487	21.8236	0.0227
100526033	VVDS-J100358.18+021906.9	150.992452	2.3185912	9.9999	0	22.1132	-99.9	-99.9	24.206	0.1822	23.7483	0.6242	23.0789	0.2702	22.1132	0.0389
100526124	VVDS-J100337.88+021907.5	150.907853	2.3187731	9.9999	0	22.0237	-99.9	-99.9	23.5589	0.495	22.9035	0.4459	22.7338	0.2207	22.0237	0.0329
100526152	VVDS-J100433.43+021909.1	151.139309	2.3192028	1.0158	9	22.3891	-99.9	-99.9	22.4186	0.0715	23.9197	0.6367	23.6877	0.3995	22.3891	0.0588
100526172	VVDS-J100633.93+021907.6	151.641393	2.3187781	0.5987	3	21.279	-99.9	-99.9	23.5826	0.3262	22.8491	0.2443	22.1487	0.1964	21.279	0.037
100526216	VVDS-J100647.43+021904.5	151.697629	2.3179367	0.5259	3	20.4199	-99.9	-99.9	22.7427	0.2199	21.835	0.1528	21.2031	0.1274	20.4199	0.0201
100526471	VVDS-J100357.60+021909.7	150.990029	2.3193686	0.7482	3	21.5289	-99.9	-99.9	22.5631	0.0726	22.2203	0.2041	22.0315	0.161	21.5289	0.0206
100526539	VVDS-J100341.93+021908.5	150.92472	2.3190284	0.4997	2	20.7723	-99.9	-99.9	23.0369	0.3246	22.1979	0.2099	21.4429	0.1205	20.7723	0.01
100526931	VVDS-J100629.86+021917.6	151.624429	2.3215746	9.9999	0	22.1233	-99.9	-99.9	23.2939	0.2903	23.1718	0.3153	22.9974	0.3145	22.1233	0.0947
100527111	VVDS-J100413.78+021915.5	151.057427	2.3209748	9.9999	0	22.1357	-99.9	-99.9	23.998	0.1731	23.5019	0.4559	23.4851	0.3406	22.1357	0.0466
100527145	VVDS-J100309.20+021917.7	150.78835	2.3216011	1.0528	1	22.3269	-99.9	-99.9	99.99	99.99	99.99	99.99	24.3768	0.5513	22.3269	0.034
100527216	VVDS-J100350.31+021919.4	150.95965	2.3220653	0.9298	9	22.3189	-99.9	-99.9	23.7001	0.4592	23.2891	0.4625	23.2222	0.259	22.3189	0.0302
100527306	VVDS-J100330.55+021919.0	150.877308	2.3219585	1.1085	1	22.4379	-99.9	-99.9	99.99	99.99	24.75	0.8284	23.814	0.3529	22.4379	0.0281
100527328	VVDS-J100331.27+021918.0	150.880319	2.3216908	0.5580	3	22.0254	-99.9	-99.9	23.8098	0.4723	22.9536	0.2929	22.5096	0.1836	22.0254	0.0214
100527335	VVDS-J100353.20+021916.9	150.971668	2.3213859	1.3602	1	22.4751	-99.9	-99.9	24.1784	0.7914	24.0193	0.8609	23.8134	0.4597	22.4751	0.0761
100527456	VVDS-J100356.62+021919.8	150.985945	2.3221819	1.2744	1	22.2029	-99.9	-99.9	23.9546	0.1491	23.4471	0.4483	23.1801	0.2615	22.2029	0.0379
100527482	VVDS-J100356.41+021919.3	150.985051	2.3220506	0.4564	21	22.1261	-99.9	-99.9	23.7891	0.1319	22.9836	0.3555	22.5438	0.1817	22.1261	0.0348
100527619	VVDS-J100432.93+021921.6	151.137238	2.3226739	0.8718	2	22.3993	-99.9	-99.9	21.4293	0.0435	23.7476	0.5128	23.156	0.2592	22.3993	0.0526
100527951	VVDS-J100644.70+021925.3	151.686264	2.3237207	9.9999	0	22.3881	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	22.3881	0.109
100527963	VVDS-J100614.18+021918.4	151.559114	2.3217948	0.5099	2	21.2267	-99.9	-99.9	23.9335	0.1363	22.5724	0.2061	22.036	0.1798	21.2267	0.0178
100528001	VVDS-J100445.72+021916.8	151.190535	2.3213449	0.1806	2	19.6698	-99.9	-99.9	20.7768	0.0333	20.0338	0.0772	20.0683	0.061	19.6698	0.0074
100528187	VVDS-J100313.98+021908.5	150.808284	2.3190398	0.7976	2	22.3027	-99.9	-99.9	99.99	99.99	99.99	99.99	24.338	0.5466	22.3027	0.0297
100528192	VVDS-J100604.16+021924.9	151.517359	2.3236022	0.8309	2	22.4334	-99.9	-99.9	23.1358	0.0921	22.9999	0.2669	22.7141	0.2572	22.4334	0.0492
100528340	VVDS-J100257.32+021926.6	150.738846	2.3240746	0.6576	2	22.1399	-99.9	-99.9	23.8242	0.4441	23.5637	0.4202	22.8487	0.2183	22.1399	0.0248
100528360	VVDS-J100407.12+021928.5	151.029702	2.3245857	9.9999	20	23.1637	-99.9	-99.9	24.698	0.2068	24.283	0.8105	23.8272	0.3554	23.1637	0.061
100528544	VVDS-J100332.20+021922.9	150.884169	2.3230404	0.1758	3	20.5989	-99.9	-99.9	21.973	0.1911	21.1044	0.121	21.0416	0.0917	20.5989	0.009
100528688	VVDS-J100249.05+021928.7	150.704403	2.3246455	9.9999	0	21.9753	-99.9	-99.9	25.3355	1.0656	24.6417	0.7899	23.5778	0.3138	21.9753	0.0215
100528769	VVDS-J100305.95+021924.4	150.774833	2.3234576	0.4557	2	21.3667	-99.9	-99.9	22.6507	0.2535	22.0459	0.1953	21.7844	0.132	21.3667	0.0174
100528776	VVDS-J100415.60+021930.6	151.065023	2.3251691	0.6203	2	22.3192	-99.9	-99.9	25.1609	0.2711	24.238	0.5501	23.2359	0.2482	22.3192	0.0335
100528796	VVDS-J100625.78+021930.5	151.607433	2.3251472	0.5125	2	22.2932	-99.9	-99.9	23.6948	0.3328	23.1285	0.2674	22.7991	0.2574	22.2932	0.0802
100528846	VVDS-J100414.86+021925.5	151.061938	2.3237532	0.7421	3	20.8307	-99.9	-99.9	23.678	0.1271	22.8212	0.2717	22.0803	0.1448	20.8307	0.0147
100528894	VVDS-J100602.68+021926.9	151.511168	2.3241645	9.9999	0	22.3494	-99.9	-99.9	22.7673	0.0756	22.5986	0.2129	22.07	0.1823	22.3494	0.0496
100528921	VVDS-J100326.13+021931.0	150.858899	2.3252863	0.7303	2	22.1643	-99.9	-99.9	99.99	99.99	24.6898	0.7726	23.6569	0.3194	22.1643	0.022
100528983	VVDS-J100406.89+021929.4	151.028746	2.3248338	0.3847	4	21.4418	-99.9	-99.9	22.865	0.0819	22.2436	0.3259	21.8921	0.137	21.4418	0.0195
100529042	VVDS-J100638.84+021932.0	151.661846	2.3255608	0.3234	1	22.0026	-99.9	-99.9	22.988	0.2297	22.2619	0.1723	22.2756	0.1984	22.0026	0.0588
100529184	VVDS-J100405.88+021934.4	151.024509	2.3262486	3.3600	21	22.4043	-99.9	-99.9	23.718	0.1251	23.2288	0.4004	22.879	0.2462	22.4043	0.0338
100529299	VVDS-J100551.27+021934.1	151.463664	2.3261641	0.5051	2	22.0911	-99.9	-99.9	24.8407	0.2249	23.2992	0.2909	22.9186	0.2645	22.0911	0.023
100529508	VVDS-J100344.17+021924.1	150.934058	2.3233819	9.9999	0	21.6545	-99.9	-99.9	99.99	99.99	99.99	99.99	23.2664	0.2777	21.6545	0.0202
100529599	VVDS-J100551.97+021932.2	151.466583	2.3256354	0.9229	2	21.6241	-99.9	-99.9	23.1467	0.0926	22.4771	0.1991	22.4436	0.278	21.6241	0.0208
100529652	VVDS-J100406.19+021934.3	151.025814	2.3262167	0.8761	2	21.2147	-99.9	-99.9	24.9616	0.2668	23.6513	0.4663	22.6055	0.2009	21.2147	0.0168
100529681	VVDS-J100302.66+021937.8	150.761084	2.3271715	0.5425	1	21.8067	-99.9	-99.9	23.6478	0.4157	22.6624	0.2598	22.4208	0.1771	21.8067	0.0199
100529724	VVDS-J100640.41+021937.9	151.668414	2.3272091	0.6107	3	21.8162	-99.9	-99.9	23.9407	0.3956	23.0599	0.2554	22.5158	0.221	21.8162	0.0474
100529843	VVDS-J100557.39+021936.9	151.489142	2.3269394	0.6496	2	22.4618	-99.9	-99.9	24.0431	0.1496	23.9116	0.4748	23.2428	0.3556	22.4618	0.0404
100529861	VVDS-J100310.56+021938.2	150.79403	2.3272983	0.4110	3	21.6701	-99.9	-99.9	23.547	0.4022	22.7053	0.3185	22.2726	0.1651	21.6701	0.0177
100529929	VVDS-J100650.90+021936.3	151.712107	2.3267565	0.6010	3	21.697	-99.9	-99.9	23.2023	0.2723	22.787	0.2795	22.2697	0.1969	21.697	0.0465
100529997	VVDS-J100636.98+021939.0	151.65412	2.3275236	0.2456	3	21.4583	-99.9	-99.9	23.1886	0.2562	22.313	0.1766	22.2153	0.1929	21.4583	0.0362
100530094	VVDS-J100609.71+021935.2	151.540472	2.3264559	0.5663	4	21.178	-99.9	-99.9	23.179	0.0978	22.4661	0.2008	21.8368	0.1654	21.178	0.0159
100530341	VVDS-J100311.10+021941.9	150.796265	2.3283107	9.9999	0	22.3	-99.9	-99.9	99.99	99.99	99.99	99.99	23.4411	0.3572	22.3	0.0365
100530357	VVDS-J100348.97+021939.7	150.954068	2.3277166	0.7492	9	21.7942	-99.9	-99.9	23.2019	0.3486	22.9407	0.298	22.4977	0.1804	21.7942	0.0198
100530568	VVDS-J100328.74+021943.5	150.869766	2.328773	0.7498	3	22.238	-99.9	-99.9	99.99	99.99	24.3786	0.7166	23.5393	0.3011	22.238	0.0223
100530589	VVDS-J100557.93+021944.9	151.491384	2.3291649	0.7511	3	22.4744	-99.9	-99.9	24.5325	0.1818	24.1852	0.4834	23.5707	0.39	22.4744	0.0332
