# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F22_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	 
220409970	VVDS-J222033.82+000704.7	335.140924	0.1179783	0.8727	3	21.9769	99.99	99.99	26.2572	0.6292	24.671	0.1955	23.2222	0.0593	21.9769	0.112	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410031	VVDS-J222135.35+000708.4	335.397328	0.1190178	9.9999	0	21.8115	99.99	99.99	24.2414	0.1329	23.0431	0.0454	22.2632	0.0261	21.8115	0.1086	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410110	VVDS-J222059.04+000704.7	335.24604	0.1179808	0.5345	1	21.2981	23.9885	0.5312	23.1569	0.0761	22.0489	0.0268	21.699	0.0237	21.2981	0.0839	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410190	VVDS-J221858.91+000712.4	334.745487	0.120126	3.0335	11	21.8509	99.99	99.99	23.5009	0.0403	22.7437	0.0355	22.2384	0.0262	21.8509	0.2293	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410310	VVDS-J221853.19+000715.8	334.721641	0.1210643	0.5881	1	22.3332	99.99	99.99	24.8468	0.1294	23.481	0.0772	22.8252	0.0179	22.3332	0.3233	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410329	VVDS-J221852.73+000714.1	334.719729	0.120586	0.3256	4	21.2341	23.9716	0.4967	22.9468	0.0341	22.0956	0.0291	21.642	0.0083	21.2341	0.1768	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410383	VVDS-J222056.66+000706.6	335.236094	0.1185069	0.2149	4	20.7818	22.6984	0.4107	22.0285	0.0325	21.2532	0.0173	20.9382	0.0144	20.7818	0.0645	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410384	VVDS-J222149.32+000715.1	335.455503	0.1208863	0.6239	1	21.0242	-99.9	-99.9	23.1615	0.0704	22.2145	0.028	21.4189	0.0165	21.0242	0.075	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410496	VVDS-J221846.34+000700.3	334.693118	0.1167585	0.6104	2	18.7861	22.7327	0.4571	21.4615	0.0145	20.0179	0.0085	19.3175	0.0023	18.7861	0.0509	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410507	VVDS-J222032.47+000707.8	335.135312	0.1188386	0.5955	4	19.6855	22.4125	0.3952	21.799	0.0283	21.1167	0.0156	20.1116	0.0096	19.6855	0.0383	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410547	VVDS-J221813.82+000723.0	334.557622	0.1230781	1.3079	1	22.2729	99.99	99.99	23.9786	0.0693	23.4257	0.089	22.7627	0.0212	22.2729	0.3308	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410627	VVDS-J221851.52+000715.9	334.714705	0.1210889	0.7675	9	20.6136	99.99	99.99	22.5503	0.042	21.681	0.038	21.2158	0.0101	20.6136	0.1569	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410630	VVDS-J222106.75+000719.3	335.278157	0.1220535	0.2062	3	21.318	23.0242	0.4661	22.3619	0.0436	21.8626	0.0298	21.6163	0.0252	21.318	0.0866	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410682	VVDS-J222043.57+000724.2	335.181573	0.1234034	0.5172	4	22.3953	99.99	99.99	23.615	0.0724	23.1284	0.0496	22.5852	0.0344	22.3953	0.1379	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410687	VVDS-J221855.66+000722.7	334.73194	0.1229978	0.3332	4	20.8381	23.353	0.4468	22.6863	0.0275	21.6672	0.0203	21.213	0.006	20.8381	0.1483	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410698	VVDS-J221843.04+000726.8	334.67937	0.1241383	0.7156	2	22.4431	99.99	99.99	26.0208	0.2889	24.5288	0.1616	23.7577	0.0339	22.4431	0.3136	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410724	VVDS-J221841.18+000719.1	334.671589	0.1219743	0.6034	3	20.6129	99.99	99.99	24.3452	0.1309	22.5278	0.0549	21.2749	0.0081	20.6129	0.127	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410741	VVDS-J222127.26+000712.5	335.363623	0.1201552	9.9999	0	20.0462	21.6859	0.3903	20.9	0.0212	20.4614	0.0133	20.1227	0.0109	20.0462	0.0505	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410762	VVDS-J221837.19+000722.2	334.654995	0.122843	0.3641	2	21.2745	99.99	99.99	23.4824	0.0627	22.3912	0.0493	21.8424	0.0126	21.2745	0.1896	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410776	VVDS-J221936.70+000725.2	334.902941	0.1236862	0.2580	1	21.6884	99.99	99.99	24.5241	0.0952	23.3096	0.0695	22.1987	0.0301	21.6884	0.0992	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410810	VVDS-J222112.76+000727.3	335.303197	0.1242702	9.9999	0	22.3954	99.99	99.99	25.4877	0.3603	24.4805	0.1879	23.5881	0.0887	22.3954	0.1432	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410820	VVDS-J221944.49+000724.5	334.935398	0.1234801	0.3218	1	21.1843	99.99	99.99	23.8433	0.0635	22.3334	0.0346	21.647	0.0215	21.1843	0.0779	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410839	VVDS-J222143.40+000728.9	335.43086	0.1247066	0.8782	2	22.28	-99.9	-99.9	23.8394	0.1205	23.4286	0.0792	23.0676	0.0583	22.28	0.1434	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410845	VVDS-J221825.00+000728.2	334.604167	0.1245001	0.5766	2	21.5977	99.99	99.99	22.9758	0.0291	22.2825	0.027	21.8397	0.0087	21.5977	0.19	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410855	VVDS-J221940.47+000728.7	334.918652	0.1246622	0.5524	1	22.2668	99.99	99.99	23.6725	0.0448	22.906	0.0424	22.4258	0.0307	22.2668	0.1291	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410941	VVDS-J221943.92+000729.5	334.933029	0.1248631	0.2321	2	22.1083	23.7365	0.5173	23.4696	0.0569	22.7429	0.0592	22.3023	0.0421	22.1083	0.1315	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410943	VVDS-J222045.79+000729.0	335.1908	0.1247311	0.9227	1	22.3113	99.99	99.99	24.8417	0.3387	24.1217	0.2279	23.6507	0.1539	22.3113	0.1609	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410955	VVDS-J222005.22+000728.6	335.021757	0.1246255	0.2247	3	20.7304	22.5692	0.4135	22.0339	0.0205	21.2299	0.0172	20.899	0.0141	20.7304	0.0639	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220410967	VVDS-J221907.86+000727.8	334.782756	0.1244057	0.6882	1	21.6789	99.99	99.99	25.0197	0.131	23.9913	0.0869	22.8168	0.036	21.6789	0.0939	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411009	VVDS-J222055.31+000731.4	335.230491	0.125389	9.9999	0	22.3124	99.99	99.99	23.8272	0.0932	23.0774	0.0561	22.5008	0.0369	22.3124	0.1366	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411044	VVDS-J221815.30+000733.9	334.563766	0.1260988	0.4630	2	21.9689	99.99	99.99	24.598	0.0809	23.3467	0.0571	22.5047	0.013	21.9689	0.2333	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411053	VVDS-J221851.04+000737.5	334.712686	0.1270979	0.8847	21	24.1445	99.99	99.99	25.8566	0.2133	25.6227	0.3434	24.3014	0.043	24.1445	0.9222	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411070	VVDS-J222056.02+000732.1	335.233445	0.1255909	0.8240	2	21.473	23.3602	0.4821	23.0331	0.0542	22.6905	0.0402	22.0488	0.026	21.473	0.0888	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411106	VVDS-J221951.03+000719.5	334.962631	0.1221108	0.1921	22	19.0933	21.2615	0.3549	20.5339	0.01	19.775	0.0078	19.4101	0.0064	19.0933	0.0292	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411112	VVDS-J222148.74+000734.1	335.453114	0.1261537	9.9999	0	22.2569	-99.9	-99.9	23.7481	0.1053	22.8029	0.0431	22.525	0.0346	22.2569	0.1371	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411163	VVDS-J221834.50+000732.6	334.643755	0.1257455	0.5842	1	22.1159	99.99	99.99	24.2929	0.0883	23.2333	0.0709	22.4028	0.0147	22.1159	0.2907	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411206	VVDS-J222102.59+000736.9	335.260794	0.1269414	0.7878	3	22.0565	23.7361	0.5239	23.4908	0.0743	23.0022	0.0517	22.5286	0.0372	22.0565	0.1197	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411233	VVDS-J221847.29+000738.5	334.697074	0.1273814	0.4413	4	22.0719	99.99	99.99	23.5817	0.0418	22.9454	0.0432	22.3442	0.0114	22.0719	0.3542	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411345	VVDS-J221844.90+000741.8	334.687119	0.1282931	9.9999	0	22.4486	99.99	99.99	24.5307	0.0831	23.5708	0.0712	22.7984	0.0159	22.4486	0.304	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411352	VVDS-J221938.19+000742.7	334.909151	0.1285437	9.9999	20	23.6281	23.4963	0.481	24.4686	0.0787	24.3609	0.1402	23.6506	0.0781	23.6281	0.2745	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411368	VVDS-J221925.17+000740.1	334.854915	0.1278122	0.6875	1	22.0357	99.99	99.99	23.8964	0.0562	23.2047	0.07	22.4854	0.0413	22.0357	0.1262	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411403	VVDS-J221813.36+000731.0	334.555688	0.1253044	0.8720	3	22.0293	99.99	99.99	25.598	0.1947	24.5993	0.1755	23.1886	0.0225	22.0293	0.2423	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411422	VVDS-J221810.40+000739.0	334.54336	0.1275211	0.9776	2	21.5283	99.99	99.99	99.99	99.99	24.824	0.3912	22.6386	0.0233	21.5283	0.214	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411462	VVDS-J222146.58+000742.2	335.444102	0.1284161	1.0288	2	22.0123	-99.9	-99.9	99.99	99.99	99.99	99.99	23.6852	0.1139	22.0123	0.1263	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411537	VVDS-J221934.78+000729.7	334.894937	0.12494	0.2318	3	19.1158	22.8549	0.4438	21.6039	0.0181	20.2452	0.014	19.5792	0.0094	19.1158	0.0296	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411549	VVDS-J221935.50+000735.8	334.897946	0.1266231	9.9999	0	22.4797	99.99	99.99	99.99	99.99	24.3889	0.5414	23.1466	0.1977	22.4797	0.3018	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411572	VVDS-J221938.04+000743.0	334.908534	0.1286154	0.9093	9	22.0308	23.4963	0.481	23.3039	0.0486	23.0312	0.0758	22.2525	0.04	22.0308	0.1272	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411614	VVDS-J221810.52+000743.0	334.543862	0.1286132	0.4315	3	20.7058	22.9683	0.4625	22.2943	0.0211	21.5739	0.0203	20.9342	0.0056	20.7058	0.1282	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411621	VVDS-J222042.21+000738.0	335.175906	0.1272439	0.3041	3	20.8748	99.99	99.99	23.067	0.0587	21.8014	0.0234	21.2622	0.0167	20.8748	0.0668	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411679	VVDS-J221904.79+000750.6	334.769963	0.1307277	9.9999	20	23.1425	99.99	99.99	99.99	99.99	24.7299	0.2288	24.1609	0.1442	23.1425	0.4437	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411757	VVDS-J221849.71+000747.1	334.70716	0.1297574	0.4608	1	20.7272	99.99	99.99	24.5897	0.187	22.1624	0.046	21.7384	0.0122	20.7272	0.1675	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411761	VVDS-J221954.36+000750.4	334.976505	0.1306674	0.9027	3	22.2786	24.1064	0.552	23.8199	0.0583	23.5219	0.0744	22.8181	0.0481	22.2786	0.1606	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411763	VVDS-J221931.69+000742.6	334.882082	0.1285227	1.1172	1	20.2086	22.6384	0.4367	22.0909	0.023	21.1364	0.0181	20.5724	0.013	20.2086	0.0519	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411770	VVDS-J222130.55+000735.2	335.377292	0.1264629	0.5771	2	20.1026	99.99	99.99	23.0328	0.0881	21.2509	0.0197	20.6393	0.0126	20.1026	0.0497	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411780	VVDS-J221840.38+000749.2	334.668252	0.1303351	0.3751	1	21.2933	23.855	0.5301	23.0369	0.0315	22.1961	0.0277	21.5389	0.0072	21.2933	0.1675	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411801	VVDS-J221957.91+000746.5	334.991322	0.1295864	0.6513	2	21.0949	99.99	99.99	24.9181	0.2317	23.3062	0.0875	22.079	0.0332	21.0949	0.0753	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220411829	VVDS-J222010.05+000750.0	335.041907	0.1305689	0.7085	3	21.4182	99.99	99.99	24.9489	0.1479	23.5067	0.0899	22.3377	0.036	21.4182	0.0887	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412029	VVDS-J221926.07+000755.7	334.858655	0.1321652	9.9999	0	22.4682	99.99	99.99	23.6802	0.0498	23.0098	0.0628	22.6969	0.051	22.4682	0.1631	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412111	VVDS-J222015.99+000757.5	335.066663	0.1326449	0.8870	3	21.2254	22.9587	0.4317	22.5932	0.0264	22.1318	0.0307	21.7523	0.0239	21.2254	0.081	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412195	VVDS-J222110.01+000752.2	335.291714	0.131185	0.6049	1	22.4904	99.99	99.99	23.9777	0.1085	23.5521	0.0851	22.7268	0.045	22.4904	0.1495	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412225	VVDS-J222149.76+000801.2	335.457361	0.1336758	0.1501	3	21.322	-99.9	-99.9	22.4787	0.0498	21.7587	0.0224	21.4815	0.0183	21.322	0.0871	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412291	VVDS-J222051.25+000758.4	335.213581	0.1329103	0.5283	2	22.0083	99.99	99.99	23.843	0.1011	23.1221	0.063	22.4852	0.039	22.0083	0.1174	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412322	VVDS-J221935.97+000804.3	334.899892	0.134537	9.9999	0	22.3202	99.99	99.99	25.6095	0.2284	24.1446	0.1325	22.9285	0.0493	22.3202	0.1346	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412363	VVDS-J221850.92+000807.9	334.712185	0.1355515	0.3261	4	22.3032	99.99	99.99	23.7442	0.0596	23.0485	0.0615	22.5687	0.0165	22.3032	0.332	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412371	VVDS-J222112.16+000804.6	335.300683	0.134631	0.6380	1	21.9711	99.99	99.99	24.7442	0.1799	23.6352	0.0838	22.5753	0.038	21.9711	0.1147	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412402	VVDS-J221823.95+000805.6	334.599816	0.1349132	0.2426	2	21.5446	99.99	99.99	23.2948	0.0426	22.3149	0.0342	21.8761	0.0107	21.5446	0.1972	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412412	VVDS-J221857.11+000808.4	334.737992	0.1356907	0.7977	1	22.4909	99.99	99.99	24.3169	0.1017	23.8013	0.1279	23.1025	0.0296	22.4909	0.3989	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412447	VVDS-J221813.64+000802.6	334.556835	0.1340817	9.9999	0	21.9637	99.99	99.99	24.2031	0.0869	23.6201	0.1065	22.7701	0.0216	21.9637	0.2599	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412472	VVDS-J221955.45+000801.5	334.981056	0.1337692	0.1069	4	19.9685	21.6773	0.3577	20.9461	0.0117	20.4162	0.0104	20.1846	0.0099	19.9685	0.0438	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412473	VVDS-J222013.08+000808.3	335.054509	0.1356653	0.7527	3	22.0043	99.99	99.99	26.3632	0.384	24.4371	0.1539	23.0937	0.0526	22.0043	0.1162	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412549	VVDS-J222133.63+000808.9	335.390143	0.1358239	9.9999	0	22.0156	99.99	99.99	23.8381	0.1186	23.6591	0.0931	22.7545	0.0439	22.0156	0.1229	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412565	VVDS-J222057.92+000812.4	335.241341	0.1368028	9.9999	0	22.3317	99.99	99.99	99.99	99.99	24.4653	0.1322	23.6786	0.0717	22.3317	0.2084	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412599	VVDS-J222135.93+000800.9	335.39975	0.1336034	9.9999	0	20.6494	99.99	99.99	22.7934	0.0732	21.4329	0.0223	21.0443	0.0166	20.6494	0.0648	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412676	VVDS-J222113.89+000814.8	335.307892	0.1374666	9.9999	0	22.4679	99.99	99.99	24.8204	0.2053	23.4923	0.0807	22.8965	0.0509	22.4679	0.1491	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412694	VVDS-J221842.47+000812.1	334.676999	0.1366966	0.8805	1	21.1237	23.8697	0.5379	23.2888	0.0387	22.5739	0.0388	21.9263	0.0098	21.1237	0.1545	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412711	VVDS-J221906.05+000814.6	334.775238	0.1374121	0.3577	4	22.3291	99.99	99.99	23.8675	0.0546	22.981	0.0465	22.5729	0.0357	22.3291	0.1296	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412747	VVDS-J222150.97+000813.2	335.462397	0.1370176	0.9151	2	22.438	-99.9	-99.9	25.4123	0.54	24.9818	0.3799	23.3239	0.0856	22.438	0.1646	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412874	VVDS-J221843.44+000820.8	334.68101	0.1391132	0.8164	2	22.4751	99.99	99.99	24.8723	0.1358	24.3476	0.178	23.3927	0.0311	22.4751	0.3431	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412880	VVDS-J222047.45+000804.6	335.197717	0.1346275	0.3705	3	19.5643	99.99	99.99	22.5087	0.0506	21.023	0.0173	20.0566	0.0093	19.5643	0.0363	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220412942	VVDS-J222035.43+000812.3	335.147654	0.136752	0.6676	4	20.5026	99.99	99.99	24.3762	0.1697	22.7442	0.0512	21.4622	0.0201	20.5026	0.0561	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413003	VVDS-J222141.67+000813.1	335.423658	0.1369901	0.4872	2	19.4046	-99.9	-99.9	22.3679	0.0495	20.9745	0.0147	19.9238	0.0078	19.4046	0.0354	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413027	VVDS-J221934.29+000822.1	334.892914	0.1394764	9.9999	0	22.486	99.99	99.99	25.2801	0.1824	25.1714	0.3851	22.9785	0.065	22.486	0.1465	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413114	VVDS-J222138.04+000821.6	335.408533	0.1393524	0.5500	2	20.8622	23.7014	0.4766	22.9267	0.0654	21.9541	0.0256	21.2279	0.0156	20.8622	0.0697	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413115	VVDS-J222027.85+000824.7	335.116046	0.140221	0.3934	2	22.3331	99.99	99.99	24.0222	0.1028	22.9981	0.0512	22.4763	0.0354	22.3331	0.138	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413162	VVDS-J222048.12+000824.8	335.20051	0.1402363	0.3371	4	22.2315	24.2288	0.5667	23.5402	0.0794	22.6387	0.0415	22.3386	0.0341	22.2315	0.1326	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413244	VVDS-J222148.00+000828.0	335.450018	0.1411348	0.0529	9	22.2977	-99.9	-99.9	22.8094	0.0597	22.3986	0.0342	22.2545	0.0302	22.2977	0.143	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413251	VVDS-J222004.52+000824.1	335.018855	0.1400526	0.8720	3	21.5345	99.99	99.99	23.9845	0.071	23.1608	0.0707	22.4838	0.0418	21.5345	0.0948	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413265	VVDS-J221833.01+000822.3	334.637542	0.1395308	9.9999	0	20.9943	99.99	99.99	23.7593	0.0729	23.0446	0.0656	22.2484	0.0139	20.9943	0.1486	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413285	VVDS-J222054.26+000822.8	335.226106	0.1396832	9.9999	0	22.1724	23.6098	0.5291	23.2847	0.069	23.1475	0.067	22.6633	0.0465	22.1724	0.13	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413303	VVDS-J221949.22+000823.9	334.955121	0.1399736	0.8579	1	21.7782	99.99	99.99	24.2802	0.1123	23.3688	0.0947	23.0273	0.0727	21.7782	0.108	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413314	VVDS-J221857.32+000831.2	334.738864	0.1420141	9.9999	0	22.4751	99.99	99.99	24.804	0.0999	23.9893	0.0924	23.2197	0.0221	22.4751	0.3442	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413318	VVDS-J222038.01+000828.7	335.158412	0.14133	0.6806	3	22.1295	99.99	99.99	23.2585	0.0619	22.9114	0.0473	22.4294	0.0339	22.1295	0.1222	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413345	VVDS-J221859.03+000825.0	334.745988	0.1402933	9.9999	0	19.9382	22.4208	0.4016	21.4877	0.0143	20.7181	0.0118	20.3009	0.0095	19.9382	0.0951	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413353	VVDS-J221847.80+000834.6	334.69918	0.1429515	9.9999	0	22.3063	99.99	99.99	25.7982	0.2385	25.0117	0.2437	24.8681	0.0859	22.3063	0.4432	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
220413356	VVDS-J221837.14+000833.2	334.654786	0.1425658	0.5860	2	22.3524	99.99	99.99	24.3942	0.0668	23.2404	0.0479	22.5678	0.0121	22.3524	0.2779	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
