H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
4.07380e+14	4.97735e+17	4.12716e+11	8.88301e+12	2.71148e+12	1.94580e+12	1.33807e+11	2.01242e+08	9.52968e+12	1.17186e+11	9.37022e+09	2.23224e+10	4.50176e+11	2.86284e+11	6.69965e+11
4.07380e+14	4.72844e+17	4.14657e+11	8.58225e+12	2.50848e+12	1.89410e+12	1.17851e+11	2.24649e+08	9.42080e+12	9.97776e+10	7.65170e+09	2.29128e+10	4.54770e+11	2.80946e+11	6.16577e+11
4.07380e+14	4.49233e+17	4.16280e+11	8.28435e+12	2.31814e+12	1.84198e+12	1.03682e+11	2.50564e+08	9.30248e+12	8.48409e+10	6.23929e+09	2.34617e+10	4.58068e+11	2.74963e+11	5.65770e+11
4.07380e+14	4.26787e+17	4.17654e+11	7.98955e+12	2.13940e+12	1.78949e+12	9.10850e+10	2.79284e+08	9.17465e+12	7.20117e+10	5.07779e+09	2.39727e+10	4.60095e+11	2.68342e+11	5.17558e+11
4.07380e+14	4.05430e+17	4.18793e+11	7.69821e+12	1.97170e+12	1.73668e+12	7.98955e+10	3.11101e+08	9.03735e+12	6.10036e+10	4.12376e+09	2.44457e+10	4.60855e+11	2.61135e+11	4.71996e+11
4.07380e+14	3.85170e+17	4.19681e+11	7.41173e+12	1.81511e+12	1.68386e+12	7.00011e+10	3.46229e+08	8.89140e+12	5.16004e+10	3.34361e+09	2.48770e+10	4.60374e+11	2.53457e+11	4.29249e+11
4.07380e+14	3.65923e+17	4.20342e+11	7.13024e+12	1.66892e+12	1.63106e+12	6.12523e+10	3.85008e+08	8.73689e+12	4.35701e+10	2.70594e+09	2.52685e+10	4.58690e+11	2.45358e+11	3.89276e+11
4.07380e+14	3.47641e+17	4.20786e+11	6.85418e+12	1.53263e+12	1.57839e+12	5.35284e+10	4.27763e+08	8.57417e+12	3.67243e+10	2.18572e+09	2.56211e+10	4.55852e+11	2.36908e+11	3.52064e+11
4.07380e+14	3.30273e+17	4.21025e+11	6.58393e+12	1.40576e+12	1.52598e+12	4.67194e+10	4.74848e+08	8.40365e+12	3.08982e+10	1.76211e+09	2.59359e+10	4.51921e+11	2.28177e+11	3.17568e+11
4.07380e+14	3.13775e+17	4.21068e+11	6.31980e+12	1.28784e+12	1.47391e+12	4.07258e+10	5.26637e+08	8.22575e+12	2.59487e+10	1.41783e+09	2.62148e+10	4.46965e+11	2.19236e+11	2.85721e+11
4.07380e+14	2.98104e+17	4.20927e+11	6.06208e+12	1.17838e+12	1.42228e+12	3.54574e+10	5.83527e+08	8.04096e+12	2.17516e+10	1.13856e+09	2.64596e+10	4.41058e+11	2.10150e+11	2.56437e+11
4.07380e+14	2.83218e+17	4.20610e+11	5.81098e+12	1.07693e+12	1.37119e+12	3.08334e+10	6.45942e+08	7.84975e+12	1.81991e+10	9.12487e+08	2.66726e+10	4.34281e+11	2.00982e+11	2.29611e+11
4.07380e+14	2.69078e+17	4.20125e+11	5.56666e+12	9.83027e+11	1.32072e+12	2.67806e+10	7.14326e+08	7.65268e+12	1.51977e+10	7.29838e+08	2.68563e+10	4.26717e+11	1.91791e+11	2.05126e+11
4.07380e+14	2.55647e+17	4.19481e+11	5.32926e+12	8.96232e+11	1.27093e+12	2.32335e+10	7.89151e+08	7.45029e+12	1.26669e+10	5.82575e+08	2.70132e+10	4.18450e+11	1.82632e+11	1.82855e+11
4.07380e+14	2.42890e+17	4.18685e+11	5.09885e+12	8.16114e+11	1.22191e+12	2.01331e+10	8.70913e+08	7.24315e+12	1.05369e+10	4.64084e+08	2.71459e+10	4.09565e+11	1.73554e+11	1.62665e+11
