H	H+	C+	C+2	C+3	O+5	O+6	Si+	Si+2	Si+3
1.17490e+16	1.14104e+18	9.31478e+12	2.12913e+13	3.53823e+11	9.55694e+07	0	8.23085e+11	2.58856e+12	2.91483e+11
1.17490e+16	1.08554e+18	9.17234e+12	1.99896e+13	3.08185e+11	7.32908e+07	0	8.21266e+11	2.44372e+12	2.62804e+11
1.17490e+16	1.03279e+18	9.02765e+12	1.87581e+13	2.68165e+11	5.60781e+07	0	8.19041e+11	2.30504e+12	2.36663e+11
1.17490e+16	9.82667e+17	8.88094e+12	1.75940e+13	2.33118e+11	4.28145e+07	0	8.16370e+11	2.17244e+12	2.12873e+11
1.17490e+16	9.35044e+17	8.73234e+12	1.64940e+13	2.02459e+11	3.26189e+07	0	8.13233e+11	2.04575e+12	1.91253e+11
1.17490e+16	8.89788e+17	8.58198e+12	1.54553e+13	1.75668e+11	2.48001e+07	0	8.09618e+11	1.92481e+12	1.71632e+11
1.17490e+16	8.46779e+17	8.43000e+12	1.44749e+13	1.52284e+11	1.88182e+07	0	8.05506e+11	1.80946e+12	1.53850e+11
1.17490e+16	8.05918e+17	8.27667e+12	1.35504e+13	1.31901e+11	1.42528e+07	0	8.00863e+11	1.69961e+12	1.37762e+11
1.17490e+16	7.67068e+17	8.12194e+12	1.26784e+13	1.14143e+11	1.07749e+07	0	7.95724e+11	1.59496e+12	1.23220e+11
1.17490e+16	7.30145e+17	7.96611e+12	1.18569e+13	9.86946e+10	8.13173e+06	0	7.90052e+11	1.49545e+12	1.10098e+11
1.17489e+16	6.95051e+17	7.80934e+12	1.10834e+13	8.52680e+10	0	0	7.83835e+11	1.40092e+12	9.82721e+10
1.17489e+16	6.61702e+17	7.65188e+12	1.03555e+13	7.36118e+10	0	0	7.77078e+11	1.31124e+12	8.76307e+10
1.17489e+16	6.30005e+17	7.49390e+12	9.67100e+12	6.35013e+10	0	0	7.69798e+11	1.22621e+12	7.80664e+10
1.17489e+16	5.99865e+17	7.33548e+12	9.02734e+12	5.47378e+10	0	0	7.62007e+11	1.14565e+12	6.94799e+10
1.17489e+16	5.71223e+17	7.17690e+12	8.42282e+12	4.71519e+10	0	0	7.53682e+11	1.06947e+12	6.17836e+10
1.17489e+16	5.43993e+17	7.01830e+12	7.85524e+12	4.05897e+10	0	0	7.44850e+11	9.97482e+11	5.48927e+10
1.17489e+16	5.18103e+17	6.85982e+12	7.32261e+12	3.49178e+10	0	0	7.35531e+11	9.29517e+11	4.87299e+10
1.17489e+16	4.93489e+17	6.70169e+12	6.82313e+12	3.00198e+10	0	0	7.25737e+11	8.65439e+11	4.32254e+10
1.17489e+16	4.70088e+17	6.54408e+12	6.35501e+12	2.57933e+10	0	0	7.15485e+11	8.05097e+11	3.83144e+10
1.17489e+16	4.47827e+17	6.38709e+12	5.91636e+12	2.21486e+10	0	0	7.04818e+11	7.48287e+11	3.39362e+10
1.17489e+16	4.26666e+17	6.23101e+12	5.50583e+12	1.90093e+10	0	0	6.93733e+11	6.94936e+11	3.00394e+10
1.17489e+16	4.06545e+17	6.07597e+12	5.12176e+12	1.63069e+10	0	0	6.82268e+11	6.44866e+11	2.65739e+10
1.17489e+16	3.87406e+17	5.92208e+12	4.76258e+12	1.39818e+10	0	0	6.70460e+11	5.97907e+11	2.34945e+10
1.17489e+16	3.69206e+17	5.76956e+12	4.42693e+12	1.19832e+10	0	0	6.58331e+11	5.53939e+11	2.07612e+10
1.17489e+16	3.51895e+17	5.61852e+12	4.11340e+12	1.02659e+10	0	0	6.45917e+11	5.12805e+11	1.83370e+10
1.17489e+16	3.35431e+17	5.46914e+12	3.82075e+12	8.79160e+09	0	0	6.33249e+11	4.74375e+11	1.61889e+10
1.17489e+16	3.19766e+17	5.32149e+12	3.54766e+12	7.52626e+09	0	0	6.20364e+11	4.38491e+11	1.42867e+10
1.17489e+16	3.04868e+17	5.17580e+12	3.29304e+12	6.44119e+09	0	0	6.07289e+11	4.05048e+11	1.26039e+10
1.17489e+16	2.90699e+17	5.03219e+12	3.05582e+12	5.51123e+09	0	0	5.94057e+11	3.73920e+11	1.11164e+10
1.17489e+16	2.77214e+17	4.89069e+12	2.83472e+12	4.71413e+09	0	0	5.80675e+11	3.44973e+11	9.80155e+09
1.17489e+16	2.64390e+17	4.75145e+12	2.62903e+12	4.03189e+09	0	0	5.67281e+11	3.18019e+11	8.64101e+09
1.17489e+16	2.52186e+17	4.61458e+12	2.43757e+12	3.44769e+09	0	0	5.53796e+11	2.93021e+11	7.61652e+09
1.17489e+16	2.40578e+17	4.48020e+12	2.25954e+12	2.94787e+09	0	0	5.40285e+11	2.69852e+11	6.71298e+09
1.17489e+16	2.29530e+17	4.34833e+12	2.09401e+12	2.52025e+09	0	0	5.26787e+11	2.48375e+11	5.91617e+09
1.17489e+16	2.19040e+17	4.21937e+12	1.94054e+12	2.15507e+09	0	0	5.13350e+11	2.28546e+11	5.21497e+09
1.17489e+16	2.09042e+17	4.09289e+12	1.79777e+12	1.84250e+09	0	0	4.99951e+11	2.10188e+11	4.59639e+09
1.17489e+16	1.99528e+17	3.96914e+12	1.66523e+12	1.57532e+09	0	0	4.86645e+11	1.93225e+11	4.05149e+09
1.17489e+16	1.90473e+17	3.84817e+12	1.54225e+12	1.34701e+09	0	0	4.73458e+11	1.77567e+11	3.57163e+09
1.17489e+16	1.81854e+17	3.72998e+12	1.42814e+12	1.15190e+09	0	0	4.60414e+11	1.63114e+11	3.14905e+09
1.17489e+16	1.73558e+17	3.61334e+12	1.32118e+12	9.83953e+08	0	0	4.47377e+11	1.49655e+11	2.77415e+09
1.17489e+16	1.65805e+17	3.50166e+12	1.22386e+12	8.42399e+08	0	0	4.34783e+11	1.37462e+11	2.44854e+09
1.17489e+16	1.58371e+17	3.39207e+12	1.13302e+12	7.20809e+08	0	0	4.22282e+11	1.26172e+11	2.16036e+09
1.17489e+16	1.51294e+17	3.28536e+12	1.04887e+12	6.16943e+08	0	0	4.09998e+11	1.15785e+11	1.90669e+09
1.17489e+16	1.44555e+17	3.18151e+12	9.70934e+11	5.28197e+08	0	0	3.97943e+11	1.06230e+11	1.68334e+09
