H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4	Fe+	Al+
9.12011e+14	5.53714e+14	3.05019e+12	1.27342e+11	6.94053e+06	4.30993e+11	4.79248e+08	0	5.58725e+12	1.78491e+09	0	0	3.64179e+09	4.50165e+11	6.01603e+07	8.19000e+07	4.36684e+05	4.61372e+11	4.02788e+10
9.12011e+14	5.35534e+14	2.99340e+12	1.20647e+11	6.33039e+06	4.15983e+11	4.37701e+08	0	5.56646e+12	1.61322e+09	0	0	3.59646e+09	4.43823e+11	5.60682e+07	7.63122e+07	4.06102e+05	4.55723e+11	3.98127e+10
9.12011e+14	5.18053e+14	2.93794e+12	1.14330e+11	5.77830e+06	4.01522e+11	3.99901e+08	0	5.54585e+12	1.45881e+09	0	0	3.55282e+09	4.37698e+11	5.22856e+07	7.11465e+07	3.77901e+05	4.50288e+11	3.93638e+10
9.12011e+14	5.01235e+14	2.88370e+12	1.08367e+11	5.27820e+06	3.87585e+11	3.65491e+08	0	5.52543e+12	1.31982e+09	0	0	3.51078e+09	4.31778e+11	4.87861e+07	6.63671e+07	3.51871e+05	4.45056e+11	3.89312e+10
9.12011e+14	4.85055e+14	2.83068e+12	1.02738e+11	4.82490e+06	3.74160e+11	3.34159e+08	0	5.50521e+12	1.19469e+09	0	0	3.47029e+09	4.26057e+11	4.55468e+07	6.19428e+07	3.27830e+05	4.40019e+11	3.85142e+10
9.12011e+14	4.69491e+14	2.77883e+12	9.74222e+10	4.41368e+06	3.61227e+11	3.05622e+08	0	5.48521e+12	1.08200e+09	0	0	3.43129e+09	4.20527e+11	4.25464e+07	5.78447e+07	3.05612e+05	4.35171e+11	3.81125e+10
9.12011e+14	4.54513e+14	2.72809e+12	9.24006e+10	4.04029e+06	3.48769e+11	2.79619e+08	0	5.46544e+12	9.80429e+08	0	0	3.39371e+09	4.15177e+11	3.97652e+07	5.40459e+07	2.85063e+05	4.30503e+11	3.77254e+10
9.12011e+14	4.40100e+14	2.67845e+12	8.76566e+10	3.70101e+06	3.36770e+11	2.55918e+08	0	5.44590e+12	8.88867e+08	0	0	3.35751e+09	4.10003e+11	3.71858e+07	5.05229e+07	2.66045e+05	4.26009e+11	3.73522e+10
9.12011e+14	4.26159e+14	2.62960e+12	8.31524e+10	3.39178e+06	3.25157e+11	2.34258e+08	0	5.42653e+12	8.06043e+08	0	0	3.32243e+09	4.04969e+11	3.47876e+07	4.72477e+07	2.48402e+05	4.21659e+11	3.69908e+10
9.12011e+14	4.12783e+14	2.58192e+12	7.89079e+10	3.11081e+06	3.14008e+11	2.14535e+08	0	5.40748e+12	7.31453e+08	0	0	3.28875e+09	4.00112e+11	3.25634e+07	4.42101e+07	2.32072e+05	4.17484e+11	3.66435e+10
