#depth	Te	cC/dT	dt/dr	d^2T/dr^2
1.16609e+25	2.5870e+04	1.43e-37	-4.01e-23	4.89e-48
1.39366e+25	2.5797e+04	1.42e-37	-3.39e-23	2.87e-48
1.60007e+25	2.5739e+04	1.42e-37	-2.96e-23	2.17e-48
1.78710e+25	2.5701e+04	1.42e-37	-2.10e-23	4.84e-48
1.95644e+25	2.5649e+04	1.42e-37	-3.23e-23	-7.00e-48
2.10962e+25	2.5618e+04	1.42e-37	-2.16e-23	7.34e-48
2.24809e+25	2.5583e+04	1.42e-37	-2.66e-23	-3.82e-48
2.37321e+25	2.5560e+04	1.42e-37	-1.89e-23	6.46e-48
2.48621e+25	2.5533e+04	1.41e-37	-2.57e-23	-6.30e-48
2.58822e+25	2.5516e+04	1.41e-37	-1.75e-23	8.48e-48
2.68028e+25	2.5494e+04	1.41e-37	-2.45e-23	-8.01e-48
2.76334e+25	2.5483e+04	1.41e-37	-1.51e-23	1.20e-47
2.83825e+25	2.5465e+04	1.41e-37	-2.52e-23	-1.43e-47
2.90580e+25	2.5455e+04	1.41e-37	-1.56e-23	1.49e-47
2.96669e+25	2.5443e+04	1.41e-37	-2.04e-23	-8.18e-48
3.02158e+25	2.5435e+04	1.41e-37	-1.56e-23	9.11e-48
3.07106e+25	2.5422e+04	1.41e-37	-2.79e-23	-2.61e-47
3.11563e+25	2.5420e+04	1.41e-37	-3.20e-24	5.84e-47
3.15580e+25	2.5408e+04	1.41e-37	-3.36e-23	-7.99e-47
3.19305e+25	2.5408e+04	1.41e-37	1.97e-24	9.77e-47
3.22949e+25	2.5387e+04	1.41e-37	-5.75e-23	-1.63e-46
3.26595e+25	2.5386e+04	1.41e-37	-4.56e-24	1.45e-46
3.30243e+25	2.5376e+04	1.41e-37	-2.69e-23	-6.14e-47
3.33893e+25	2.5375e+04	1.41e-37	-2.93e-24	6.58e-47
3.37546e+25	2.5360e+04	1.41e-37	-3.94e-23	-9.99e-47
3.41201e+25	2.5367e+04	1.41e-37	1.79e-23	1.57e-46
3.44859e+25	2.5341e+04	1.41e-37	-7.20e-23	-2.45e-46
3.48518e+25	2.5345e+04	1.41e-37	1.17e-23	2.29e-46
3.51117e+25	2.5344e+04	1.41e-37	-2.98e-24	-9.55e-47
3.51117e+25	2.5344e+04	1.41e-37	-2.98e-24	0.00e+00
3.77498e+22	2.6649e+04	1.61e-37
2.26499e+23	2.6494e+04	1.60e-37	-5.14e-22
9.81495e+23	2.6199e+04	1.60e-37	-2.44e-22	2.23e-46
3.02932e+24	2.5919e+04	1.59e-37	-9.69e-23	5.10e-47
5.77165e+24	2.5711e+04	1.58e-37	-8.03e-23	6.40e-48
8.25259e+24	2.5566e+04	1.57e-37	-6.11e-23	8.12e-48
1.05099e+25	2.5471e+04	1.57e-37	-4.45e-23	7.70e-48
1.25601e+25	2.5397e+04	1.57e-37	-3.76e-23	3.55e-48
1.44196e+25	2.5339e+04	1.56e-37	-3.29e-23	2.67e-48
1.61044e+25	2.5303e+04	1.56e-37	-2.26e-23	6.42e-48
1.76297e+25	2.5253e+04	1.56e-37	-3.46e-23	-8.33e-48
1.90095e+25	2.5221e+04	1.56e-37	-2.45e-23	7.76e-48
2.02567e+25	2.5187e+04	1.56e-37	-2.87e-23	-3.58e-48
2.13837e+25	2.5164e+04	1.56e-37	-2.13e-23	6.92e-48
2.24014e+25	2.5137e+04	1.55e-37	-2.78e-23	-6.69e-48
2.33202e+25	2.5120e+04	1.55e-37	-1.94e-23	9.66e-48
2.41493e+25	2.5100e+04	1.55e-37	-2.62e-23	-8.69e-48
2.48973e+25	2.5087e+04	1.55e-37	-1.82e-23	1.12e-47
2.55720e+25	2.5071e+04	1.55e-37	-2.54e-23	-1.12e-47
2.61803e+25	2.5062e+04	1.55e-37	-1.56e-23	1.71e-47
2.67288e+25	2.5048e+04	1.55e-37	-2.69e-23	-2.17e-47
2.72231e+25	2.5040e+04	1.55e-37	-1.60e-23	2.31e-47
2.76686e+25	2.5031e+04	1.55e-37	-2.23e-23	-1.49e-47
2.80701e+25	2.5023e+04	1.55e-37	-1.95e-23	7.57e-48
2.84318e+25	2.5015e+04	1.55e-37	-2.58e-23	-1.83e-47
2.87672e+25	2.5010e+04	1.55e-37	-1.48e-23	3.34e-47
2.90954e+25	2.5000e+04	1.55e-37	-3.07e-23	-4.85e-47
2.94238e+25	2.4995e+04	1.55e-37	-1.46e-23	4.90e-47
2.97524e+25	2.4984e+04	1.55e-37	-3.18e-23	-5.21e-47
3.00813e+25	2.4982e+04	1.55e-37	-8.48e-24	7.08e-47
3.04103e+25	2.4969e+04	1.55e-37	-3.90e-23	-9.27e-47
3.07395e+25	2.4970e+04	1.55e-37	3.53e-24	1.29e-46
3.10689e+25	2.4949e+04	1.55e-37	-6.37e-23	-2.04e-46
3.13984e+25	2.4948e+04	1.55e-37	-3.68e-24	1.82e-46
3.16323e+25	2.4955e+04	1.55e-37	5.18e-23	4.02e-46
3.16323e+25	2.4955e+04	1.55e-37	5.18e-23	0.00e+00
3.40665e+22	2.6237e+04	1.77e-37
2.04399e+23	2.6089e+04	1.77e-37	-5.42e-22
8.85729e+23	2.5807e+04	1.76e-37	-2.59e-22	2.60e-46
2.73236e+24	2.5533e+04	1.75e-37	-1.05e-22	5.91e-47
5.20453e+24	2.5321e+04	1.74e-37	-9.03e-23	6.36e-48
7.44082e+24	2.5179e+04	1.73e-37	-6.65e-23	1.12e-47
9.47515e+24	2.5084e+04	1.72e-37	-4.94e-23	8.84e-48
1.13227e+25	2.5010e+04	1.72e-37	-4.18e-23	4.31e-48
1.29982e+25	2.4952e+04	1.72e-37	-3.66e-23	3.26e-48
1.45162e+25	2.4915e+04	1.71e-37	-2.52e-23	7.90e-48
1.58904e+25	2.4866e+04	1.71e-37	-3.81e-23	-9.85e-48
1.71334e+25	2.4836e+04	1.71e-37	-2.54e-23	1.08e-47
1.82571e+25	2.4801e+04	1.71e-37	-3.28e-23	-6.94e-48
1.92723e+25	2.4779e+04	1.71e-37	-2.30e-23	1.01e-47
2.01891e+25	2.4751e+04	1.71e-37	-3.14e-23	-9.64e-48
2.10167e+25	2.4735e+04	1.71e-37	-2.04e-23	1.40e-47
2.17636e+25	2.4714e+04	1.71e-37	-2.98e-23	-1.33e-47
2.24374e+25	2.4703e+04	1.71e-37	-1.80e-23	1.84e-47
2.30451e+25	2.4685e+04	1.71e-37	-3.09e-23	-2.23e-47
2.35930e+25	2.4675e+04	1.71e-37	-1.83e-23	2.43e-47
2.40870e+25	2.4663e+04	1.70e-37	-2.59e-23	-1.63e-47
2.45323e+25	2.4655e+04	1.70e-37	-1.88e-23	1.68e-47
2.49335e+25	2.4645e+04	1.70e-37	-2.73e-23	-2.23e-47
2.52951e+25	2.4638e+04	1.70e-37	-1.92e-23	2.36e-47
2.56209e+25	2.4629e+04	1.70e-37	-2.98e-23	-3.44e-47
2.59230e+25	2.4626e+04	1.70e-37	-1.20e-23	6.04e-47
2.62187e+25	2.4614e+04	1.70e-37	-4.02e-23	-9.54e-47
2.65145e+25	2.4612e+04	1.70e-37	-4.68e-24	1.20e-46
2.68105e+25	2.4598e+04	1.70e-37	-4.82e-23	-1.47e-46
2.71067e+25	2.4602e+04	1.70e-37	1.45e-23	2.12e-46
2.74031e+25	2.4578e+04	1.70e-37	-8.27e-23	-3.28e-46
2.76996e+25	2.4581e+04	1.70e-37	9.33e-24	3.10e-46
2.79963e+25	2.4567e+04	1.70e-37	-4.65e-23	-1.88e-46
2.82931e+25	2.4563e+04	1.70e-37	-1.22e-23	1.16e-46
2.85036e+25	2.4570e+04	1.70e-37	5.78e-23	5.65e-46
2.85036e+25	2.4570e+04	1.70e-37	5.78e-23	0.00e+00
3.07494e+22	2.5837e+04	1.95e-37
1.84496e+23	2.5697e+04	1.94e-37	-5.73e-22
7.99484e+23	2.5426e+04	1.93e-37	-2.75e-22	3.03e-46
2.46502e+24	2.5157e+04	1.92e-37	-1.14e-22	6.86e-47
4.69408e+24	2.4942e+04	1.91e-37	-1.02e-22	5.92e-48
6.71021e+24	2.4802e+04	1.90e-37	-7.29e-23	1.51e-47
8.54390e+24	2.4706e+04	1.89e-37	-5.52e-23	1.01e-47
1.02091e+25	2.4632e+04	1.89e-37	-4.66e-23	5.39e-48
1.17190e+25	2.4574e+04	1.88e-37	-4.08e-23	4.07e-48
1.30868e+25	2.4537e+04	1.88e-37	-2.79e-23	9.92e-48
1.43251e+25	2.4487e+04	1.88e-37	-4.23e-23	-1.23e-47
1.54451e+25	2.4458e+04	1.88e-37	-2.80e-23	1.34e-47
1.64574e+25	2.4425e+04	1.87e-37	-3.39e-23	-6.10e-48
1.73721e+25	2.4403e+04	1.87e-37	-2.59e-23	9.15e-48
1.81981e+25	2.4376e+04	1.87e-37	-3.37e-23	-9.83e-48
1.89438e+25	2.4360e+04	1.87e-37	-2.35e-23	1.44e-47
1.96167e+25	2.4340e+04	1.87e-37	-3.13e-23	-1.22e-47
2.02237e+25	2.4327e+04	1.87e-37	-2.23e-23	1.56e-47
2.07712e+25	2.4311e+04	1.87e-37	-2.96e-23	-1.41e-47
2.12648e+25	2.4301e+04	1.87e-37	-2.14e-23	1.75e-47
2.17099e+25	2.4289e+04	1.87e-37	-2.98e-23	-1.98e-47
2.21110e+25	2.4282e+04	1.87e-37	-1.71e-23	3.32e-47
2.24725e+25	2.4270e+04	1.87e-37	-3.56e-23	-5.39e-47
2.27983e+25	2.4267e+04	1.87e-37	-1.02e-23	8.23e-47
2.30917e+25	2.4254e+04	1.87e-37	-4.82e-23	-1.37e-46
2.33640e+25	2.4257e+04	1.87e-37	1.33e-23	2.31e-46
2.36303e+25	2.4233e+04	1.87e-37	-8.89e-23	-3.83e-46
2.38969e+25	2.4233e+04	1.87e-37	-8.78e-25	3.30e-46
2.41635e+25	2.4226e+04	1.87e-37	-2.60e-23	-9.43e-47
2.44304e+25	2.4222e+04	1.87e-37	-1.68e-23	3.44e-47
2.46974e+25	2.4209e+04	1.87e-37	-4.68e-23	-1.12e-46
2.49645e+25	2.4207e+04	1.87e-37	-7.88e-24	1.46e-46
2.52318e+25	2.4198e+04	1.87e-37	-3.54e-23	-1.03e-46
2.54993e+25	2.4196e+04	1.87e-37	-7.13e-24	1.06e-46
2.56887e+25	2.4202e+04	1.87e-37	5.90e-23	5.94e-46
2.56887e+25	2.4202e+04	1.87e-37	5.90e-23	0.00e+00
2.77580e+22	2.5450e+04	2.14e-37
1.66548e+23	2.5316e+04	2.13e-37	-6.06e-22
7.21708e+23	2.5055e+04	2.13e-37	-2.93e-22	3.53e-46
2.22415e+24	2.4791e+04	2.11e-37	-1.25e-22	7.93e-47
4.23433e+24	2.4572e+04	2.10e-37	-1.15e-22	5.36e-48
6.05223e+24	2.4435e+04	2.08e-37	-7.94e-23	2.04e-47
7.70531e+24	2.4339e+04	2.08e-37	-6.11e-23	1.16e-47
9.20634e+24	2.4265e+04	2.07e-37	-5.16e-23	6.67e-48
1.05673e+25	2.4207e+04	2.07e-37	-4.51e-23	5.01e-48
1.18002e+25	2.4170e+04	2.06e-37	-3.09e-23	1.21e-47
1.29162e+25	2.4121e+04	2.06e-37	-4.69e-23	-1.51e-47
1.39255e+25	2.4091e+04	2.06e-37	-3.12e-23	1.64e-47
1.48378e+25	2.4058e+04	2.06e-37	-3.75e-23	-7.28e-48
1.56621e+25	2.4037e+04	2.05e-37	-2.77e-23	1.25e-47
1.64064e+25	2.4011e+04	2.05e-37	-3.66e-23	-1.26e-47
1.70784e+25	2.3995e+04	2.05e-37	-2.57e-23	1.70e-47
1.76847e+25	2.3975e+04	2.05e-37	-3.36e-23	-1.37e-47
1.82317e+25	2.3962e+04	2.05e-37	-2.50e-23	1.66e-47
1.87250e+25	2.3947e+04	2.05e-37	-3.28e-23	-1.66e-47
1.91698e+25	2.3937e+04	2.05e-37	-2.44e-23	1.98e-47
1.95708e+25	2.3925e+04	2.05e-37	-3.18e-23	-1.94e-47
1.99323e+25	2.3917e+04	2.05e-37	-2.34e-23	2.44e-47
2.02580e+25	2.3907e+04	2.05e-37	-3.12e-23	-2.52e-47
2.05515e+25	2.3900e+04	2.05e-37	-2.44e-23	2.44e-47
2.08159e+25	2.3891e+04	2.05e-37	-3.57e-23	-4.49e-47
2.10612e+25	2.3887e+04	2.05e-37	-1.53e-23	8.50e-47
2.13013e+25	2.3876e+04	2.05e-37	-4.68e-23	-1.32e-46
2.15414e+25	2.3875e+04	2.05e-37	-7.16e-24	1.65e-46
2.17818e+25	2.3861e+04	2.05e-37	-5.57e-23	-2.02e-46
2.20222e+25	2.3865e+04	2.05e-37	1.46e-23	2.92e-46
2.22629e+25	2.3842e+04	2.05e-37	-9.55e-23	-4.57e-46
2.25036e+25	2.3842e+04	2.05e-37	-5.62e-25	3.94e-46
2.27445e+25	2.3835e+04	2.05e-37	-2.74e-23	-1.12e-46
2.29855e+25	2.3831e+04	2.05e-37	-1.80e-23	3.91e-47
2.31560e+25	2.3834e+04	2.05e-37	3.43e-23	5.23e-46
2.31560e+25	2.3834e+04	2.05e-37	3.43e-23	0.00e+00
2.50679e+22	2.5074e+04	2.35e-37
1.50407e+23	2.4945e+04	2.34e-37	-6.45e-22
6.51765e+23	2.4693e+04	2.33e-37	-3.13e-22	4.14e-46
2.00734e+24	2.4434e+04	2.32e-37	-1.36e-22	9.29e-47
3.82033e+24	2.4214e+04	2.30e-37	-1.28e-22	4.80e-48
5.45976e+24	2.4078e+04	2.29e-37	-8.72e-23	2.60e-47
6.95030e+24	2.3982e+04	2.28e-37	-6.78e-23	1.37e-47
8.30361e+24	2.3908e+04	2.27e-37	-5.74e-23	8.07e-48
9.53057e+24	2.3850e+04	2.26e-37	-5.02e-23	6.19e-48
1.06419e+25	2.3802e+04	2.26e-37	-4.54e-23	4.50e-48
1.16477e+25	2.3770e+04	2.26e-37	-3.31e-23	1.29e-47
1.25575e+25	2.3729e+04	2.25e-37	-4.68e-23	-1.59e-47
1.33798e+25	2.3703e+04	2.25e-37	-3.34e-23	1.72e-47
1.41227e+25	2.3676e+04	2.25e-37	-3.88e-23	-7.60e-48
1.47935e+25	2.3657e+04	2.25e-37	-3.03e-23	1.33e-47
1.53990e+25	2.3635e+04	2.25e-37	-3.71e-23	-1.18e-47
1.59455e+25	2.3620e+04	2.25e-37	-2.94e-23	1.49e-47
1.64384e+25	2.3604e+04	2.25e-37	-3.48e-23	-1.16e-47
1.68830e+25	2.3592e+04	2.25e-37	-2.91e-23	1.36e-47
1.72839e+25	2.3579e+04	2.24e-37	-3.34e-23	-1.14e-47
1.76452e+25	2.3569e+04	2.24e-37	-2.79e-23	1.62e-47
1.79710e+25	2.3559e+04	2.24e-37	-3.20e-23	-1.33e-47
1.82645e+25	2.3552e+04	2.24e-37	-2.73e-23	1.68e-47
1.85290e+25	2.3542e+04	2.24e-37	-3.93e-23	-4.79e-47
1.87672e+25	2.3540e+04	2.24e-37	-8.74e-24	1.35e-46
1.89883e+25	2.3528e+04	2.24e-37	-5.71e-23	-2.24e-46
1.92046e+25	2.3528e+04	2.24e-37	5.69e-25	2.66e-46
1.94211e+25	2.3509e+04	2.24e-37	-8.81e-23	-4.09e-46
1.96377e+25	2.3507e+04	2.24e-37	-7.91e-24	3.70e-46
1.98544e+25	2.3497e+04	2.24e-37	-4.71e-23	-1.81e-46
2.00712e+25	2.3498e+04	2.24e-37	5.45e-24	2.42e-46
2.02882e+25	2.3481e+04	2.24e-37	-8.03e-23	-3.95e-46
2.05053e+25	2.3480e+04	2.24e-37	-3.31e-24	3.54e-46
2.07225e+25	2.3474e+04	2.24e-37	-2.72e-23	-1.10e-46
2.08760e+25	2.3480e+04	2.24e-37	6.99e-23	1.08e-45
2.08760e+25	2.3480e+04	2.24e-37	6.99e-23	0.00e+00
2.26394e+22	2.4707e+04	2.58e-37
1.35836e+23	2.4582e+04	2.57e-37	-6.91e-22
5.88623e+23	2.4341e+04	2.56e-37	-3.32e-22	4.95e-46
1.81185e+24	2.4087e+04	2.54e-37	-1.48e-22	1.07e-46
3.44727e+24	2.3865e+04	2.52e-37	-1.43e-22	3.03e-48
4.92599e+24	2.3730e+04	2.50e-37	-9.54e-23	3.39e-47
6.27019e+24	2.3634e+04	2.49e-37	-7.54e-23	1.56e-47
7.49052e+24	2.3560e+04	2.48e-37	-6.39e-23	9.95e-48
8.59682e+24	2.3501e+04	2.48e-37	-5.59e-23	7.62e-48
9.59878e+24	2.3453e+04	2.47e-37	-5.05e-23	5.61e-48
1.05055e+25	2.3421e+04	2.47e-37	-3.69e-23	1.58e-47
1.13257e+25	2.3381e+04	2.47e-37	-5.21e-23	-1.95e-47
1.20669e+25	2.3354e+04	2.47e-37	-3.73e-23	2.10e-47
1.27366e+25	2.3327e+04	2.46e-37	-4.30e-23	-8.92e-48
1.33412e+25	2.3307e+04	2.46e-37	-3.39e-23	1.59e-47
1.38870e+25	2.3286e+04	2.46e-37	-4.11e-23	-1.38e-47
1.43796e+25	2.3271e+04	2.46e-37	-3.17e-23	1.99e-47
1.48238e+25	2.3255e+04	2.46e-37	-3.91e-23	-1.75e-47
1.52245e+25	2.3243e+04	2.46e-37	-3.19e-23	1.90e-47
1.55858e+25	2.3230e+04	2.46e-37	-3.74e-23	-1.60e-47
1.59115e+25	2.3220e+04	2.46e-37	-3.07e-23	2.15e-47
1.62051e+25	2.3211e+04	2.46e-37	-3.58e-23	-1.81e-47
1.64696e+25	2.3203e+04	2.46e-37	-3.02e-23	2.23e-47
1.67079e+25	2.3193e+04	2.45e-37	-4.24e-23	-5.41e-47
1.69227e+25	2.3190e+04	2.45e-37	-1.64e-23	1.28e-46
1.71219e+25	2.3180e+04	2.45e-37	-5.16e-23	-1.80e-46
1.73169e+25	2.3177e+04	2.45e-37	-1.48e-23	1.89e-46
1.75120e+25	2.3166e+04	2.45e-37	-5.91e-23	-2.27e-46
1.77073e+25	2.3167e+04	2.45e-37	6.69e-24	3.37e-46
1.79026e+25	2.3147e+04	2.45e-37	-1.01e-22	-5.53e-46
1.80981e+25	2.3146e+04	2.45e-37	-5.30e-24	4.91e-46
1.82936e+25	2.3139e+04	2.45e-37	-3.84e-23	-1.69e-46
1.84893e+25	2.3136e+04	2.45e-37	-1.19e-23	1.36e-46
1.86851e+25	2.3124e+04	2.45e-37	-6.05e-23	-2.48e-46
1.88233e+25	2.3132e+04	2.45e-37	9.82e-23	1.97e-45
1.88233e+25	2.3132e+04	2.45e-37	9.82e-23	0.00e+00
2.04493e+22	2.4349e+04	2.84e-37
1.22696e+23	2.4229e+04	2.82e-37	-7.35e-22
5.31683e+23	2.3998e+04	2.81e-37	-3.53e-22	5.84e-46
1.63565e+24	2.3747e+04	2.79e-37	-1.61e-22	1.23e-46
3.11110e+24	2.3524e+04	2.76e-37	-1.60e-22	8.17e-49
4.44503e+24	2.3391e+04	2.74e-37	-1.04e-22	4.38e-47
5.65744e+24	2.3294e+04	2.73e-37	-8.42e-23	1.75e-47
6.75801e+24	2.3219e+04	2.72e-37	-7.12e-23	1.25e-47
7.75562e+24	2.3160e+04	2.71e-37	-6.23e-23	9.36e-48
8.65908e+24	2.3112e+04	2.71e-37	-5.63e-23	6.96e-48
9.47665e+24	2.3080e+04	2.70e-37	-4.10e-23	1.97e-47
1.02161e+25	2.3039e+04	2.70e-37	-5.80e-23	-2.42e-47
1.08844e+25	2.3013e+04	2.70e-37	-4.16e-23	2.59e-47
1.14880e+25	2.2986e+04	2.69e-37	-4.78e-23	-1.08e-47
1.20331e+25	2.2966e+04	2.69e-37	-3.78e-23	1.93e-47
1.25251e+25	2.2945e+04	2.69e-37	-4.55e-23	-1.63e-47
1.29691e+25	2.2929e+04	2.69e-37	-3.67e-23	2.08e-47
1.33696e+25	2.2913e+04	2.69e-37	-4.24e-23	-1.50e-47
1.37307e+25	2.2901e+04	2.69e-37	-3.52e-23	2.11e-47
1.40564e+25	2.2889e+04	2.69e-37	-4.01e-23	-1.61e-47
1.43499e+25	2.2879e+04	2.69e-37	-3.41e-23	2.18e-47
1.46145e+25	2.2870e+04	2.68e-37	-3.87e-23	-1.84e-47
1.48530e+25	2.2862e+04	2.68e-37	-3.40e-23	2.05e-47
1.50678e+25	2.2853e+04	2.68e-37	-4.56e-23	-5.69e-47
1.52614e+25	2.2850e+04	2.68e-37	-1.53e-23	1.66e-46
1.54409e+25	2.2839e+04	2.68e-37	-6.24e-23	-2.68e-46
1.56167e+25	2.2838e+04	2.68e-37	-7.44e-24	3.13e-46
1.57926e+25	2.2824e+04	2.68e-37	-7.51e-23	-3.85e-46
1.59686e+25	2.2821e+04	2.68e-37	-1.76e-23	3.27e-46
1.61447e+25	2.2812e+04	2.68e-37	-5.17e-23	-1.94e-46
1.63209e+25	2.2812e+04	2.68e-37	1.24e-24	3.01e-46
1.64972e+25	2.2794e+04	2.68e-37	-1.04e-22	-5.96e-46
1.66736e+25	2.2793e+04	2.68e-37	-7.81e-24	5.44e-46
1.68501e+25	2.2784e+04	2.68e-37	-5.03e-23	-2.41e-46
1.69745e+25	2.2795e+04	2.68e-37	1.55e-22	2.83e-45
1.69745e+25	2.2795e+04	2.68e-37	1.55e-22	0.00e+00
1.84741e+22	2.4001e+04	3.11e-37
1.10845e+23	2.3885e+04	3.09e-37	-7.86e-22
4.80327e+23	2.3663e+04	3.07e-37	-3.76e-22	6.94e-46
1.47678e+24	2.3416e+04	3.05e-37	-1.76e-22	1.43e-46
2.80807e+24	2.3191e+04	3.02e-37	-1.79e-22	-2.26e-48
4.01152e+24	2.3059e+04	3.00e-37	-1.15e-22	5.59e-47
5.10515e+24	2.2961e+04	2.99e-37	-9.38e-23	2.02e-47
6.09781e+24	2.2887e+04	2.97e-37	-7.90e-23	1.57e-47
6.99752e+24	2.2828e+04	2.97e-37	-6.90e-23	1.16e-47
7.81226e+24	2.2779e+04	2.96e-37	-6.25e-23	8.50e-48
8.54950e+24	2.2748e+04	2.96e-37	-4.55e-23	2.42e-47
9.21624e+24	2.2707e+04	2.95e-37	-6.43e-23	-2.97e-47
9.81882e+24	2.2680e+04	2.95e-37	-4.62e-23	3.16e-47
1.03631e+25	2.2653e+04	2.94e-37	-5.29e-23	-1.29e-47
1.08546e+25	2.2633e+04	2.94e-37	-4.21e-23	2.33e-47
1.12982e+25	2.2612e+04	2.94e-37	-5.13e-23	-2.19e-47
1.16984e+25	2.2596e+04	2.94e-37	-4.10e-23	2.70e-47
1.20595e+25	2.2580e+04	2.94e-37	-4.71e-23	-1.76e-47
1.23851e+25	2.2568e+04	2.94e-37	-3.94e-23	2.48e-47
1.26786e+25	2.2556e+04	2.94e-37	-4.47e-23	-1.89e-47
1.29433e+25	2.2546e+04	2.93e-37	-3.81e-23	2.61e-47
1.31818e+25	2.2536e+04	2.93e-37	-4.24e-23	-1.87e-47
1.33967e+25	2.2529e+04	2.93e-37	-3.73e-23	2.48e-47
1.35904e+25	2.2520e+04	2.93e-37	-4.93e-23	-6.57e-47
1.37649e+25	2.2516e+04	2.93e-37	-2.39e-23	1.54e-46
1.39268e+25	2.2507e+04	2.93e-37	-5.68e-23	-2.08e-46
1.40853e+25	2.2503e+04	2.93e-37	-2.50e-23	2.01e-46
1.42438e+25	2.2493e+04	2.93e-37	-6.22e-23	-2.34e-46
1.44025e+25	2.2492e+04	2.93e-37	-8.33e-24	3.39e-46
1.45613e+25	2.2479e+04	2.93e-37	-8.16e-23	-4.62e-46
1.47201e+25	2.2476e+04	2.93e-37	-1.97e-23	3.90e-46
1.48790e+25	2.2467e+04	2.93e-37	-5.52e-23	-2.23e-46
1.50381e+25	2.2467e+04	2.93e-37	-9.22e-26	3.47e-46
1.51972e+25	2.2452e+04	2.93e-37	-9.21e-23	-5.78e-46
1.53093e+25	2.2460e+04	2.93e-37	1.23e-22	3.31e-45
1.53093e+25	2.2460e+04	2.93e-37	1.23e-22	0.00e+00
1.66922e+22	2.3661e+04	3.41e-37
1.00153e+23	2.3549e+04	3.39e-37	-8.41e-22
4.33998e+23	2.3334e+04	3.37e-37	-4.01e-22	8.24e-46
1.33352e+24	2.3091e+04	3.34e-37	-1.92e-22	1.65e-46
2.53483e+24	2.2865e+04	3.30e-37	-1.99e-22	-6.18e-48
3.62068e+24	2.2735e+04	3.28e-37	-1.25e-22	7.13e-47
4.60730e+24	2.2637e+04	3.27e-37	-1.04e-22	2.29e-47
5.50275e+24	2.2563e+04	3.25e-37	-8.80e-23	1.88e-47
6.31429e+24	2.2503e+04	3.24e-37	-7.70e-23	1.43e-47
7.04912e+24	2.2454e+04	3.23e-37	-6.97e-23	1.03e-47
7.71402e+24	2.2422e+04	3.23e-37	-5.08e-23	3.00e-47
8.31530e+24	2.2381e+04	3.22e-37	-7.17e-23	-3.67e-47
8.85869e+24	2.2355e+04	3.22e-37	-5.17e-23	3.89e-47
9.34949e+24	2.2327e+04	3.22e-37	-5.88e-23	-1.54e-47
9.79264e+24	2.2308e+04	3.21e-37	-4.72e-23	2.78e-47
1.01926e+25	2.2285e+04	3.21e-37	-5.83e-23	-2.94e-47
1.05535e+25	2.2270e+04	3.21e-37	-4.53e-23	3.82e-47
1.08790e+25	2.2254e+04	3.21e-37	-5.27e-23	-2.42e-47
1.11726e+25	2.2241e+04	3.21e-37	-4.40e-23	3.13e-47
1.14373e+25	2.2229e+04	3.21e-37	-5.00e-23	-2.39e-47
1.16758e+25	2.2219e+04	3.20e-37	-4.25e-23	3.34e-47
1.18909e+25	2.2210e+04	3.20e-37	-4.73e-23	-2.39e-47
1.20846e+25	2.2202e+04	3.20e-37	-4.17e-23	3.05e-47
1.22592e+25	2.2193e+04	3.20e-37	-5.43e-23	-7.60e-47
1.24165e+25	2.2188e+04	3.20e-37	-3.46e-23	1.32e-46
1.25625e+25	2.2180e+04	3.20e-37	-5.09e-23	-1.14e-46
1.27054e+25	2.2175e+04	3.20e-37	-3.73e-23	9.50e-47
1.28484e+25	2.2167e+04	3.20e-37	-5.96e-23	-1.56e-46
1.29914e+25	2.2163e+04	3.20e-37	-2.53e-23	2.40e-46
1.31346e+25	2.2153e+04	3.20e-37	-6.76e-23	-2.96e-46
1.32778e+25	2.2152e+04	3.20e-37	-1.15e-23	3.92e-46
1.34211e+25	2.2140e+04	3.20e-37	-8.39e-23	-5.05e-46
1.35645e+25	2.2136e+04	3.20e-37	-2.30e-23	4.25e-46
1.37079e+25	2.2128e+04	3.20e-37	-5.81e-23	-2.45e-46
1.38089e+25	2.2131e+04	3.20e-37	5.15e-23	1.88e-45
1.38089e+25	2.2131e+04	3.20e-37	5.15e-23	0.00e+00
1.50843e+22	2.3328e+04	3.73e-37
9.05055e+22	2.3220e+04	3.71e-37	-9.00e-22
3.92191e+23	2.3013e+04	3.68e-37	-4.28e-22	9.78e-46
1.20429e+24	2.2774e+04	3.65e-37	-2.09e-22	1.92e-46
2.28843e+24	2.2558e+04	3.62e-37	-2.11e-22	-1.56e-48
3.26868e+24	2.2418e+04	3.59e-37	-1.50e-22	6.52e-47
4.15924e+24	2.2320e+04	3.57e-37	-1.16e-22	4.01e-47
4.96706e+24	2.2244e+04	3.55e-37	-9.81e-23	2.32e-47
5.69912e+24	2.2185e+04	3.54e-37	-8.59e-23	1.75e-47
6.36194e+24	2.2136e+04	3.53e-37	-7.78e-23	1.29e-47
6.96162e+24	2.2103e+04	3.53e-37	-5.68e-23	3.68e-47
7.50390e+24	2.2062e+04	3.52e-37	-8.00e-23	-4.50e-47
7.99395e+24	2.2035e+04	3.52e-37	-5.79e-23	4.74e-47
8.43656e+24	2.2008e+04	3.51e-37	-6.55e-23	-1.80e-47
8.83618e+24	2.1987e+04	3.51e-37	-5.37e-23	3.11e-47
9.19685e+24	2.1965e+04	3.51e-37	-6.50e-23	-3.30e-47
