H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
3.09030e+13	1.24759e+15	9.72319e+11	2.38950e+12	7.08199e+10	3.82808e+11	4.40550e+11	9.81323e+08	7.84372e+10	2.88421e+12	2.19461e+07	0	1.99168e+09	3.27075e+11	3.53281e+10	4.89612e+10	2.60969e+09
3.09030e+13	1.19330e+15	9.62289e+11	2.26187e+12	6.27830e+10	3.80531e+11	4.10117e+11	8.39947e+08	8.19770e+10	2.68163e+12	1.76034e+07	0	1.94397e+09	3.17367e+11	3.23249e+10	4.44613e+10	2.22942e+09
3.09030e+13	1.14163e+15	9.52101e+11	2.14052e+12	5.56247e+10	3.77921e+11	3.81347e+11	7.18396e+08	8.55617e+10	2.49114e+12	1.41056e+07	0	1.89663e+09	3.07809e+11	2.95623e+10	4.03661e+10	1.90505e+09
3.09030e+13	1.09243e+15	9.41740e+11	2.02514e+12	4.92521e+10	3.74980e+11	3.54172e+11	6.13932e+08	8.91856e+10	2.31210e+12	1.12903e+07	0	1.84968e+09	2.98411e+11	2.70214e+10	3.66392e+10	1.62827e+09
3.09030e+13	1.04534e+15	9.31133e+11	1.91497e+12	4.35639e+10	3.71676e+11	3.28438e+11	5.23907e+08	9.28504e+10	2.14329e+12	9.02035e+06	0	1.80293e+09	2.89139e+11	2.46767e+10	3.32353e+10	1.39136e+09
3.09030e+13	1.00082e+15	9.20429e+11	1.81108e+12	3.85397e+10	3.68112e+11	3.04352e+11	4.47158e+08	9.65274e+10	1.98602e+12	7.20738e+06	0	1.75703e+09	2.80127e+11	2.25371e+10	3.01601e+10	1.19032e+09
3.09030e+13	9.58135e+14	9.09451e+11	1.71184e+12	3.40578e+10	3.64192e+11	2.81583e+11	3.81055e+08	1.00233e+11	1.83787e+12	5.74723e+06	0	1.71136e+09	2.71252e+11	2.05629e+10	2.73502e+10	1.01804e+09
3.09030e+13	9.17366e+14	8.98240e+11	1.61745e+12	3.00765e+10	3.59955e+11	2.60165e+11	3.24378e+08	1.03955e+11	1.69896e+12	4.57640e+06	0	1.66616e+09	2.62560e+11	1.87490e+10	2.47928e+10	8.70868e+08
3.09030e+13	8.78398e+14	8.86785e+11	1.52768e+12	2.65418e+10	3.55408e+11	2.40040e+11	2.75819e+08	1.07685e+11	1.56880e+12	3.63863e+06	0	1.62145e+09	2.54052e+11	1.70827e+10	2.24653e+10	7.45097e+08
3.09030e+13	8.40947e+14	8.75010e+11	1.44190e+12	2.33940e+10	3.50514e+11	2.21082e+11	2.34102e+08	1.11426e+11	1.44641e+12	2.88622e+06	0	1.57701e+09	2.45686e+11	1.55466e+10	2.03389e+10	6.37250e+08
