H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	2.95260e+15	1.06631e+10	6.37567e+10	4.57596e+09	1.56770e+10	6.13494e+07	8.90081e+07	1.02196e+11	1.74718e+07	4.48561e+05	7.03734e+08	6.43470e+09	1.76297e+09	6.76960e+08
1.04713e+13	2.80611e+15	1.05856e+10	6.04799e+10	4.08637e+09	1.48347e+10	5.23947e+07	9.63027e+07	9.69462e+10	1.40607e+07	3.46289e+05	7.04889e+08	6.17803e+09	1.63551e+09	5.89585e+08
1.04713e+13	2.66698e+15	1.05053e+10	5.73429e+10	3.64451e+09	1.40212e+10	4.47073e+07	1.04039e+08	9.18046e+10	1.12896e+07	2.66841e+05	7.06085e+08	5.92640e+09	1.51517e+09	5.13011e+08
1.04713e+13	2.53485e+15	1.04221e+10	5.43421e+10	3.24634e+09	1.32363e+10	3.81145e+07	1.12225e+08	8.67812e+10	9.04390e+06	2.05254e+05	7.07326e+08	5.68024e+09	1.40179e+09	4.45992e+08
1.04713e+13	2.40937e+15	1.03360e+10	5.14732e+10	2.88804e+09	1.24797e+10	3.24651e+07	1.20865e+08	8.18845e+10	7.22819e+06	1.57603e+05	7.08608e+08	5.43985e+09	1.29517e+09	3.87404e+08
1.04713e+13	2.29020e+15	1.02470e+10	4.87319e+10	2.56607e+09	1.17512e+10	2.76280e+07	1.29962e+08	7.71222e+10	5.76356e+06	1.20807e+05	7.09928e+08	5.20548e+09	1.19507e+09	3.36240e+08
1.04713e+13	2.17703e+15	1.01552e+10	4.61144e+10	2.27719e+09	1.10504e+10	2.34903e+07	1.39514e+08	7.25020e+10	4.58503e+06	9.24475e+04	7.11274e+08	4.97736e+09	1.10125e+09	2.91611e+08
1.04713e+13	2.06955e+15	1.00606e+10	4.36161e+10	2.01833e+09	1.03770e+10	1.99536e+07	1.49518e+08	6.80296e+10	3.63889e+06	7.06298e+04	7.12635e+08	4.75559e+09	1.01347e+09	2.52716e+08
1.04713e+13	1.96746e+15	9.96315e+09	4.12332e+10	1.78670e+09	9.73063e+09	1.69331e+07	1.59966e+08	6.37106e+10	2.88116e+06	5.38756e+04	7.13998e+08	4.54027e+09	9.31469e+08	2.18852e+08
1.04713e+13	1.87051e+15	9.86291e+09	3.89616e+10	1.57975e+09	9.11099e+09	1.43557e+07	1.70846e+08	5.95496e+10	2.27580e+06	4.10328e+04	7.15344e+08	4.33148e+09	8.54991e+08	1.89394e+08
1.04713e+13	1.77842e+15	9.75990e+09	3.67973e+10	1.39509e+09	8.51770e+09	1.21582e+07	1.82141e+08	5.55505e+10	1.79336e+06	3.12052e+04	7.16654e+08	4.12923e+09	7.83776e+08	1.63790e+08
1.04713e+13	1.69074e+15	9.65388e+09	3.47311e+10	1.23022e+09	7.94914e+09	1.02830e+07	1.93848e+08	5.17080e+10	1.40918e+06	2.36854e+04	7.17921e+08	3.93299e+09	7.17409e+08	1.41516e+08
1.04713e+13	1.60768e+15	9.54546e+09	3.27699e+10	1.08386e+09	7.40754e+09	8.69038e+06	2.05909e+08	4.80417e+10	1.10514e+06	1.79625e+04	7.19089e+08	3.74382e+09	6.55957e+08	1.22226e+08
1.04713e+13	1.52879e+15	9.43442e+09	3.09045e+10	9.53799e+08	6.89119e+09	7.33626e+06	2.18310e+08	4.45442e+10	8.64631e+05	1.36048e+04	7.20148e+08	3.56114e+09	5.99000e+08	1.05499e+08
